,0.0005511904761904762,0.0005514880952380951,0.0005517857142857142,0.0005520833333333332,0.0005523809523809523,0.0005526785714285713,0.0005529761904761903,0.0005532738095238094,0.0005535714285714284,0.0005538690476190474,0.0005541666666666665,0.0005544642857142855,0.0005547619047619045,0.0005550595238095235,0.0005553571428571426,0.0005556547619047617,0.0005559523809523807,0.0005562499999999997,0.0005565476190476186,0.0005568452380952377,0.0005571428571428567,0.0005574404761904758,0.0005577380952380949,0.0005580357142857138,0.0005583333333333329,0.0005586309523809519,0.000558928571428571,0.0005592261904761898,0.000559523809523809,0.000559821428571428,0.000560119047619047,0.0005604166666666661,0.0005607142857142852,0.0005610119047619041,0.0005613095238095232,0.0005616071428571422,0.0005619047619047613,0.0005622023809523802,0.0005624999999999993,0.0005627976190476184,0.0005630952380952373,0.0005633928571428564,0.0005636904761904754,0.0005639880952380945,0.0005642857142857135,0.0005645833333333325,0.0005648809523809515,0.0005651785714285705,0.0005654761904761897,0.0005657738095238087,0.0005660714285714277,0.0005663690476190467,0.0005666666666666657,0.0005669642857142848,0.0005672619047619037,0.0005675595238095228,0.0005678571428571419
0,3558742147.6491685,3561272203.158133,3563675059.0885906,3565998478.0497127,3567826187.795635,3570071454.7858796,3572502355.69012,3574242525.322328,3576355082.5742116,3578381516.125663,3579714531.101089,3581963421.2773685,3583455169.191607,3585073761.6920366,3586656305.85294,3588198854.377763,3589462228.604343,3590654521.160297,3591851192.9477944,3592984859.4520936,3594121099.4559336,3595203713.8108287,3596196532.735364,3597210961.831923,3598177136.799889,3599066265.115338,3599886345.469584,3600564777.2564936,3601183294.8973856,3601881173.4514904,3602557258.3033476,3603071883.7014813,3603457854.9621525,3603330721.4986567,3604023800.196433,3604267544.402602,3604489447.3335714,3604687017.1367307,3604479890.9431314,3604541529.763901,3604619738.2461042,3604816064.2982235,3604207794.383146,3603814964.687081,3603902176.901852,3603757370.5230656,3602751018.241669,3602533590.4669504,3601151549.609717,3601547143.0018973,3600142715.123254,3599736778.024237,3599246493.955308,3598147513.5175247,3597196630.3077936,3596068275.9474487,3595500089.1704364
1,3561406050.096148,3563931925.588853,3566365769.7277784,3568685390.94289,3570508889.779256,3572750183.7000494,3575175551.3686094,3576945361.6663165,3579055918.6427903,3581078063.289959,3582404647.8095207,3584647267.3346524,3586169433.501966,3587783935.8964295,3589363386.109774,3590899829.0458527,3592154562.503751,3593378356.3586235,3594569048.30016,3595698770.914577,3596827656.1289253,3597906123.487664,3598928386.5542192,3599937508.1647563,3600897224.0382066,3601778753.945515,3602592401.482457,3603301478.391203,3603915011.6193256,3604604399.437815,3605274981.7390456,3605784250.96965,3606201566.455112,3606064808.82519,3606750104.5298204,3606987334.982248,3607203953.6339,3607430230.382581,3607215254.414444,3607270867.2308307,3607341459.689001,3607529849.5145564,3606951496.593269,3606550765.6606245,3606628519.1997867,3606477673.2278485,3605463636.313375,3605273259.796779,3603884838.716742,3604275697.4653463,3602860744.1291428,3602444321.005455,3601982669.819621,3600877589.233444,3599919277.2713227,3598780214.1888022,3598203247.3984246
2,3552736736.840663,3555255260.4543605,3557684187.1814127,3559998105.630196,3561816638.4277587,3564050409.9897585,3566470901.0027313,3568239691.1059394,3570342420.990892,3572358207.809731,3573681407.881726,3575919596.7070255,3577440061.8442435,3579049750.6002727,3580623112.8482285,3582154608.6133504,3583408314.981333,3584629619.043897,3585818065.4743385,3586943426.771809,3588069389.2951174,3589145064.465316,3590165283.275498,3591171397.2914057,3592128981.8500404,3593007787.2800527,3593819057.413336,3594527026.830408,3595137185.9025884,3595825086.632125,3596495872.317375,3597004298.757148,3597416751.8420286,3597281955.55776,3597965266.5674896,3598202211.0977707,3598418151.0534716,3598643432.881832,3598429539.5109324,3598485269.7546353,3598554582.8039265,3598742937.0311413,3598165706.067228,3597766321.9998503,3597844382.1106577,3597692517.9009323,3596680173.2874546,3596488920.1446204,3595107540.9709635,3595495276.1681347,3594083212.946783,3593668887.058858,3593207226.80033,3592104507.286361,3591148829.3230286,3590013003.49552,3589437860.498574
3,3556377194.720121,3558895412.457945,3561323708.271845,3563635268.4620323,3565452392.590707,3567686231.805481,3570102300.9947767,3571870623.782988,3573973070.5372133,3575988524.722344,3577309868.8889093,3579543096.694304,3581065008.96522,3582670617.1510763,3584241456.059392,3585772186.4167433,3587021019.0669246,3588243606.9850326,3589428048.34287,3590551035.8963833,3591674766.636306,3592744152.159813,3593766296.098722,3594767026.029436,3595723408.917256,3596598373.7265425,3597406612.9609175,3598113998.7491417,3598719148.9156575,3599406034.744056,3600072763.6096926,3600573247.6409516,3600989550.880949,3600847918.62121,3601529200.668106,3601760720.6543236,3601970405.472113,3602199012.9465013,3601978774.714112,3602029349.671819,3602095124.567406,3602279478.6584277,3601701229.4101205,3601296699.926595,3601370896.002806,3601214856.6207385,3600194984.4715276,3600008380.264479,3598617963.0091968,3599002588.3520966,3597581249.5836096,3597159021.9289575,3596705453.0603123,3595596301.894408,3594632874.618141,3593489523.5355453,3592906609.930965
4,3558131898.046499,3560650688.9095507,3563075855.8950086,3565390482.843086,3567209516.4094963,3569443777.7385416,3571863882.91887,3573629339.2562923,3575731498.838785,3577743584.6325936,3579069623.2719703,3581307655.41779,3582821813.9431868,3584432714.1388326,3586007458.137407,3587536576.453535,3588789480.8840675,3590004480.3075714,3591192359.0223722,3592316332.187536,3593441216.472717,3594514644.962377,3595528462.372349,3596533254.1379247,3597493157.783563,3598367994.694667,3599179301.5217066,3599878306.8542156,3600487229.72246,3601174415.68075,3601842199.3464503,3602347628.674361,3602752176.9338384,3602613591.4894285,3603298226.6509247,3603531458.346703,3603746653.095304,3603965058.8889947,3603745232.9750614,3603796917.783921,3603864836.1527877,3604053612.1922984,3603465739.3952346,3603062012.2647095,3603138896.3693027,3602984091.0796967,3601965494.5437245,3601768698.603526,3600377869.645301,3600767187.320022,3599349194.2263894,3598934567.5522423,3598461174.1125555,3597353993.1694093,3596393585.225647,3595254240.6647196,3594678011.602151
5,3559904798.1296988,3562434316.381006,3564874858.419902,3567196797.0870323,3569021566.8396974,3571264315.188537,3573695426.3587027,3575473739.0805855,3577584406.608007,3579605087.379013,3580934746.6039624,3583185174.49993,3584714007.0737658,3586331506.5410304,3587913020.4271464,3589450326.584132,3590710947.0877123,3591942079.041656,3593136823.989408,3594267939.9606986,3595401287.41668,3596482824.6653223,3597514253.8632774,3598526819.5714793,3599485679.28315,3600373301.8140936,3601191534.781557,3601906777.3374863,3602524223.554163,3603216730.7876024,3603890188.9474907,3604402327.2304907,3604825486.0923586,3604700643.9764576,3605386290.8039455,3605626826.8765807,3605847797.5452995,3606080110.370516,3605870967.1265473,3605931103.7869787,3606004125.989755,3606198008.028443,3605626472.925448,3605230633.5440965,3605311385.6341734,3605162805.6996694,3604153647.069455,3603971501.2943068,3602593230.8088036,3602984345.2319217,3601572943.688995,3601161934.3523755,3600704045.45822,3599606092.252101,3598652061.993472,3597519242.82544,3596947916.834396
6,3560744590.512588,3563277256.8201,3565712419.2074165,3568037468.007301,3569863163.873341,3572111372.0366173,3574543398.843248,3576313817.8955946,3578430313.232901,3580461755.933727,3581789496.1999793,3584041240.4138327,3585564053.4245267,3587183943.642027,3588767616.253648,3590312593.6400676,3591572987.926842,3592800875.844717,3593999631.688199,3595135881.7397337,3596270076.8820367,3597353111.202831,3598380253.898372,3599397701.0236564,3600357710.7145867,3601246937.283058,3602065560.6561165,3602779452.334102,3603398651.5907793,3604096079.793981,3604772664.1584425,3605289533.795405,3605708734.008994,3605581715.434916,3606268676.3392124,3606513488.51359,3606733766.9671297,3606966199.7169204,3606759921.9127655,3606821716.253659,3606897272.018394,3607088767.242735,3606517608.210499,3606125313.019572,3606206934.761924,3606058849.472059,3605051765.5434494,3604869858.7550097,3603494336.824366,3603881201.988957,3602472483.644667,3602063736.0362697,3601608960.4054403,3600510279.8897915,3599557649.0937176,3598423643.4308124,3597851046.23767
7,3559175420.353362,3561702408.6904564,3564139882.3741965,3566458732.254603,3568281643.5080795,3570522523.3661,3572950450.120404,3574725332.8343067,3576834128.599032,3578853915.7972546,3580180777.4324803,3582427473.4684153,3583955267.9033184,3585569651.0772214,3587147192.035878,3588683509.919787,3589943226.713258,3591170815.334881,3592363777.0324883,3593493777.1952095,3594624686.2805777,3595704395.099271,3596731144.22226,3597741818.6953945,3598700483.608677,3599583498.538595,3600399488.145034,3601112492.9659195,3601728203.0478535,3602421006.751896,3603093485.858787,3603602317.050049,3604019012.1941295,3603890409.980253,3604577471.583143,3604815896.734191,3605033710.6053834,3605263810.506351,3605051703.6071124,3605109672.8294153,3605181333.88509,3605372631.2377377,3604798853.040189,3604400620.580491,3604480354.563281,3604330064.9898186,3603320329.3244214,3603134729.967093,3601751154.5915623,3602136232.5500584,3600727478.9170012,3600316996.5001903,3599858320.4301796,3598755469.000959,3597798851.1731186,3596664636.2203836,3596091452.650033
8,3560639872.1741877,3563168277.19661,3565602898.0441628,3567923532.8030725,3569748302.8148475,3571992104.3016334,3574420112.506014,3576189934.7590475,3578301573.3833547,3580326512.1807494,3581654670.537785,3583901445.279153,3585423372.569188,3587039018.938356,3588620481.9932413,3590162374.9095626,3591419896.3779693,3592644013.599305,3593837734.262905,3594969482.290931,3596101378.728706,3597181400.1878905,3598206309.681158,3599218500.0514636,3600179028.9283047,3601064762.0869966,3601879501.8487077,3602590395.286534,3603207564.9504623,3603900335.498357,3604570988.2481484,3605081891.7909675,3605501479.614294,3605371820.107065,3606057382.4999356,3606296986.124466,3606514956.6647053,3606743546.980672,3606532949.692649,3606590297.7961063,3606662914.739792,3606853914.480841,3606278555.0819373,3605879882.395478,3605960373.975598,3605810546.3724594,3604801805.132816,3604613627.1764636,3603226731.7902675,3603619999.4308705,3602209749.137388,3601796238.981554,3601335757.8598976,3600233045.364717,3599278278.655832,3598143060.3851075,3597568864.611569
