,0.0005357142857142855,0.0005374149659863944,0.0005391156462585034,0.0005408163265306122,0.000542517006802721,0.0005442176870748299,0.0005459183673469387,0.0005476190476190475,0.0005493197278911564,0.0005510204081632652,0.0005527210884353741,0.0005544217687074829,0.0005561224489795917,0.0005578231292517006,0.0005595238095238095,0.0005612244897959183,0.0005629251700680272,0.0005646258503401359,0.0005663265306122448,0.0005680272108843536,0.0005697278911564625,0.0005714285714285714,0.0005731292517006802,0.000574829931972789,0.0005765306122448979
0,2215739600.5506434,2337977640.489232,2540902654.6213064,2855073202.954333,3390410402.232978,3703169014.5502906,4636568965.907425,5431828514.013046,6242068265.014223,7036997822.382242,7752047749.3796015,8306654497.155061,8681160103.468151,8842366679.385778,8770421228.390503,8477078333.858776,7978634981.599769,7333495360.080141,6560428466.850921,5760863157.817741,4934435182.421812,4189400971.791448,3542760368.904892,3056660581.524377,2660101312.0704865
1,2449079216.3995867,2593117809.705348,2796670187.083612,3087484562.8910866,3591021641.288399,3896152720.5671835,4837613278.906026,5661812650.258558,6505881744.295953,7337063244.605668,8087352375.869484,8670777107.647736,9065250653.000788,9235423183.27748,9159447103.04337,8849285307.746603,8322542012.119546,7639923750.817761,6820814621.609226,5973054019.175318,5096405520.089777,4302965677.062974,3615356222.76058,3103683645.393384,2695540386.0226846
2,2194132464.892063,2302243511.087697,2509051938.0600104,2835793173.311398,3370006455.052929,3684018857.212239,4613061684.810642,5413267276.558388,6228117345.232978,7026946769.568755,7745532451.728922,8302786444.395927,8678866516.5047,8840172495.517096,8767246630.581072,8471247303.554157,7969438248.437768,7320168840.070451,6542983107.222547,5740875566.626052,4915023952.747696,4175410300.333991,3544145772.8040156,3071582180.001023,2679605576.852561
3,2296542724.8072333,2436414149.5730214,2657826522.9867573,2984414850.0071235,3523734638.39394,3839426548.564876,4775748910.065815,5586430474.84867,6417853998.344587,7235039359.702693,7970425540.705633,8540956416.497922,8925938357.122597,9090754511.135464,9015270005.208117,8711185369.631952,8196754981.733984,7531444585.65132,6735870816.025224,5916404535.804186,5077085437.665944,4332390036.190368,3691831630.9279075,3216164868.4947076,2846971275.555632
4,2304103020.509328,2428016261.533689,2645407630.256334,2983651284.828904,3562137717.378323,3899055605.358251,4884367540.413294,5720018194.402778,6571695848.36749,7408941671.46559,8163250031.134485,8748998962.854883,9144506134.70764,9314323578.419176,9237358370.628819,8925367995.555737,8395408875.195131,7708172177.112981,6884412741.992444,6030867707.251228,5147965310.002521,4348101190.456243,3644889252.741862,3106904342.8435,2671489855.232707
5,2250324364.8796005,2428239550.3318934,2690513120.446213,3049895197.2081966,3612357756.4895253,3946857231.976851,4931067480.000052,5771089785.5024805,6627939879.509601,7469182947.618536,8227037527.047474,8815923086.36698,9213866757.338316,9384689919.623951,9306895000.874138,8991321795.371185,8455693230.706706,7760898908.23452,6927995464.166964,6065219065.824547,5171716595.180493,4362918306.70806,3662726823.567224,3133295203.4317455,2700963497.669795
6,2325121385.398741,2460034849.625829,2673579253.9923553,2996251964.1702676,3546874694.3946347,3874351120.650015,4876855671.50132,5736189077.022136,6611628103.685843,7471835401.814664,8247602453.6790495,8852590341.817,9264911771.37769,9448523048.522053,9381131556.258762,9074580405.180138,8546795266.32912,7859084876.445604,7032647024.931166,6177634161.197939,5297119628.890579,4508363117.212841,3820923667.320614,3300916593.5122356,2876615695.5926857
7,2223984529.304646,2368568929.572191,2587788938.208398,2905004180.824324,3428186482.4436483,3732745302.8688426,4660906698.4108715,5462234149.924373,6280814183.343219,7085296880.565833,7810350049.439778,8373776975.970265,8755308195.00599,8920980169.589418,8850172377.4304,8554336615.980049,8050957572.814721,7398880551.768392,6618514512.585703,5815285182.961245,4995800750.040295,4264957306.6845403,3630291974.9510903,3151581669.8285737,2761911522.3427134
8,2434335913.237263,2567789639.4542475,2766838483.0555835,3067175458.0439725,3592327162.732058,3906751031.358646,4861124908.39733,5687445191.163014,6532703994.472607,7365175593.164066,8117054022.560617,8702684447.903141,9100727217.293303,9275395475.594015,9204816765.847666,8899430584.76323,8377360653.733883,7697984903.489158,6881608234.910085,6035102866.558968,5159825998.427451,4367605411.833328,3676556598.077029,3152630448.957311,2720830261.9815755
9,2255505464.8529153,2321189714.4326763,2491569585.6638703,2801855404.397211,3364839883.6522994,3698315035.719343,4693455844.66519,5537394224.378867,6391231651.548833,7227345864.863961,7980963487.785321,8567999249.354218,8968202949.087055,9146440997.295073,9081862641.562002,8784966248.656868,8273973974.638675,7608979904.726556,6810223596.247875,5983994499.520131,5132146227.664205,4369163558.718416,3709205127.273364,3217066434.293427,2822037771.3210835
10,2329817205.44313,2464300046.3264327,2672880890.793702,2986289597.140352,3512254578.942969,3826925569.327776,4758958966.95938,5562672605.539193,6385228509.726084,7196548404.709359,7931426927.17401,8505581061.994847,8897288482.746082,9071177625.815708,9005673087.971403,8711847707.760027,8206471756.391722,7548188539.164002,6757919097.270086,5940579873.978451,5099288421.841903,4341233631.58622,3690916535.475474,3222193414.334318,2867682749.2626505
11,2419840590.972995,2506261089.1115966,2671268082.489287,2946908746.4007044,3445886001.087155,3748988618.9883847,4662907633.514863,5462793295.427918,6282625250.425426,7089629254.258802,7817393889.892208,8383364823.403815,8766886770.874895,8934705670.991402,8866883983.632643,8575273449.166302,8078165439.298553,7434607745.260813,6666625391.174737,5878183075.677295,5078625112.002929,4372024824.784732,3770859598.030942,3328178068.231404,2967609759.794524
12,2381050501.969091,2472954448.594064,2652986492.2122903,2944165755.753604,3443330110.7175207,3740864211.5074363,4637488413.9087925,5418960844.248355,6223647769.375599,7016612120.832013,7732161818.053435,8289479411.396562,8667555533.229294,8832828543.276882,8764644096.632774,8474695081.3219595,7979418466.120872,7337501704.457334,6567850859.893169,5772578886.027381,4953281548.134227,4218296076.871812,3593757647.085809,3131861347.2893553,2763960485.3104115
13,2460284033.8878403,2539486723.7997274,2704336650.7074275,2987326759.3631134,3492060764.5537257,3796587965.2496877,4722768845.1047535,5531642716.603268,6360803191.27579,7176561602.717569,7912496555.35431,8484123595.350398,8870216066.726086,9035662049.93213,8959838953.610258,8653635513.079473,8134429644.0243435,7462290670.645964,6657436460.014591,5826027243.661853,4970984315.081473,4203201849.299758,3542527013.530562,3066261442.850763,2707800976.60628
14,2262933886.24989,2422773061.197461,2671811880.8131022,3035923714.547598,3633671108.368028,3988249258.2020345,5037995097.211482,5927780762.636987,6829651531.367426,7712758940.116552,8507130248.545073,9124332612.431929,9542617113.176424,9725443958.623991,9650898411.4118,9330288408.725195,8783237077.137018,8072737348.953147,7220368710.362088,6337446676.498211,5424413680.642608,4598488591.010358,3886851042.275287,3349792049.0495944,2901086908.375539
15,2499971117.6684093,2606727759.5098805,2801001269.601603,3102285887.4423957,3622817562.081725,3937155126.3505774,4891213022.771935,5721754298.954258,6570150655.318469,7404678648.377128,8156524515.319078,8740531804.033688,9134716723.276165,9303733570.992115,9225716558.070116,8912356920.767685,8380552965.7631235,7691476251.202444,6864721366.455617,6007474365.598202,5119161034.726736,4313371456.663163,3611624342.6673946,3090335983.8649154,2683569126.909367
16,2358562667.459663,2467267221.426995,2658796577.9178357,2963239331.0828176,3457334399.911824,3750843545.5686636,4618475348.967019,5374809389.86127,6149948843.82531,6915895691.079954,7608666184.011974,8147868938.224112,8512820446.004322,8669952436.69713,8598678005.79378,8309622056.894289,7818764312.307632,7182491321.91456,6419738430.262021,5629557042.758423,4813182228.398748,4075466582.7470207,3433916483.023363,2959901491.2707415,2594382311.1400437
17,2490038040.174322,2571449422.4292274,2730379588.674237,2998228727.2424994,3489176361.357319,3792145938.370526,4708661471.8414345,5503238690.758419,6313769958.13375,7109895791.734317,7826804372.22113,8383286275.092951,8759311307.612354,8922041721.807081,8851155476.479383,8557301328.870616,8057781141.558789,7410924186.319444,6636670058.588423,5839564433.614617,5024935309.174299,4295552134.7720175,3676680051.7652173,3221814192.6031485,2858519022.955399
18,2162045394.009693,2317909908.3455315,2579441430.66328,2978222369.6103745,3626748364.8556733,3996739419.4179068,5062601960.683875,5957166068.200687,6860689134.061531,7742764924.115384,8533365053.764223,9145452528.202255,9558126259.524002,9736194225.897327,9656752008.882782,9330322291.820414,8775133254.116293,8054122874.77728,7188258913.958229,6289255061.386996,5356354358.594124,4506212166.874942,3757204365.083183,3189233881.769116,2734229428.820037
19,2313331004.4709086,2438525426.8931055,2644233764.2383385,2959796738.668042,3507691280.900253,3836611460.633249,4810245504.539999,5639080145.61217,6480213428.03793,7306410053.567989,8050823637.965489,8629493921.67353,9021341926.687328,9191914818.749691,9119510085.377407,8815797215.313677,8298654666.7348385,7627943598.610153,6825103265.047274,5997034757.435694,5147871094.883259,4392969510.386486,3752364590.6772995,3284042837.04643,2918715611.7708387
20,2371044184.400768,2461784981.898095,2641465039.539046,2940124833.512084,3488913309.409488,3824793539.7559595,4817520568.645385,5660243695.251329,6517747830.417734,7362082919.125043,8124593062.732999,8718691544.677319,9122601706.232279,9300735098.625856,9231252690.054522,8924988286.027077,8399763379.339578,7716278587.4422655,6894223446.843465,6041213880.195591,5158555042.580375,4355880588.2076435,3647360473.1021047,3111077774.708247,2674452250.216228
21,2311440206.924559,2462824242.944297,2694933790.765525,3032796113.9960356,3588360569.6109233,3914956727.3896255,4883343705.734946,5712033338.906157,6553167744.585919,7376954078.398127,8115746867.22988,8687005975.823107,9069740043.284445,9229593195.481531,9146232762.195896,8832660295.282864,8306676565.575537,7630085791.879769,6824324704.863281,5995342372.331657,5142625865.658644,4373313829.575683,3710546154.218495,3223501597.283822,2849932969.641928
22,2158480697.4595046,2280183951.491779,2508140692.807731,2855130712.740973,3417393395.4885926,3740910038.6182833,4678602008.742488,5481452467.150619,6298679323.25654,7098609283.018753,7816985322.420741,8372996781.024239,8747037917.036932,8906066246.629496,8830854889.832966,8533892818.9538355,8032573438.64174,7385946081.403161,6614420851.748235,5820246831.672949,5005769161.735012,4282072692.5818214,3663069596.4066257,3203085681.777199,2840324013.1268125
23,2312791295.3041196,2423128472.9427342,2626955269.2375083,2967061454.0561743,3566012683.941892,3913502415.42953,4959090167.237452,5847752366.861448,6750762656.740059,7636538841.629073,8434436604.981754,9055192807.607513,9477555245.451513,9664645545.123415,9594107265.753162,9277977453.473204,8734522429.024645,8026911804.909714,7176971669.749501,6295447110.90049,5384534341.0051985,4558622625.22538,3832597218.771857,3281082412.770983,2834952587.1137137
24,2160445060.955404,2297671174.0016217,2516088743.0130095,2842723346.9280586,3379687936.135232,3699112660.8676724,4608997607.050011,5384320746.338129,6175698040.382082,6952134313.53243,7651159999.612939,8194247605.591686,8561672695.661795,8720548302.673668,8650960014.456106,8363279200.521646,7873754256.291746,7239696197.511638,6479284284.024745,5695496731.6267395,4887697169.900272,4160586008.7952037,3534863126.0371113,3079990657.198459,2726238680.5295334
25,2475572694.4348207,2617094838.41998,2822695756.813431,3127709170.1040936,3625434835.2293367,3908994843.9255247,4773173298.430458,5540716014.042104,6337086561.5449295,7124903245.321054,7837933406.169953,8393939468.291393,8771544415.469355,8935761660.085682,8865944738.67809,8572961327.1538515,8073626909.320615,7426899136.058429,6652905391.97663,5855942101.602492,5041279820.375975,4320385185.905558,3709309852.2863026,3260364008.372905,2893387910.1165867
26,2505583580.9779096,2603803760.9094906,2786591021.098838,3086321058.16094,3610200073.787484,3914284515.956087,4863460784.540453,5691491766.613192,6542432758.555586,7380851215.064591,8137141104.062179,8725674293.144447,9124849833.234663,9299435053.320175,9228195463.989042,8922058189.83374,8400260599.652379,7723058079.506212,6911278688.425251,6073431224.635763,5212384654.399798,4442766140.716693,3782671539.8624477,3294775800.656155,2919487056.8487215
27,2245462001.513211,2394382330.6207247,2630538319.6797338,2977811144.5854516,3541485101.6853333,3878928750.7897444,4850887319.152168,5678369197.652489,6520451328.717145,7344318783.286602,8084039842.863856,8656612342.309917,9041851846.560835,9205565849.909313,9128039767.57511,8822677749.447443,8305435349.104959,7635468299.076747,6831226445.328168,5998669365.748497,5138845410.293308,4362975824.409248,3702932805.0593634,3224459853.4985666,2862689581.6708174
28,2511822260.459741,2569319137.3956,2714656534.1271954,2988056830.606966,3478286047.8767977,3775639435.009831,4667688516.936662,5449476988.646916,6251868652.831118,7041557575.841488,7752307215.322159,8304049897.305583,8677468072.751513,8839708579.885826,8772270469.64444,8488809764.902676,8004687362.618484,7376106082.125203,6621741477.301308,5842708918.103354,5041878181.045287,4326536456.510885,3711729691.519624,3248960958.492323,2868257331.339048
29,2323112160.2231717,2455056459.2919273,2660471037.376609,2974299614.822043,3538585080.847781,3869446331.008764,4874554536.9421215,5734377121.605965,6608477971.570049,7465700392.749939,8237519277.994789,8837716935.559336,9245026491.918627,9423994026.340326,9353133763.024345,9044072167.830053,8515232771.145526,7827966818.318367,7003267831.830859,6150500877.131857,5270208345.531395,4472687806.129857,3782397594.523039,3262283595.2674475,2835368087.671911
30,2241573532.3054147,2398977038.699482,2643426949.919598,3004455119.972064,3594559755.870845,3935179828.784097,4925560484.576548,5775197325.450168,6641881511.577971,7492110366.489336,8257270459.453957,8851578787.298635,9254273320.439234,9429103640.381662,9355029937.89089,9044301816.252949,8515004759.5687685,7829394807.199836,7009556387.007791,6165463676.604072,5301799121.485542,4529203642.969268,3865234043.2931447,3374222124.3969016,2971570078.4962735
31,2305196416.7374845,2427490196.7235756,2632521666.0031776,2949199965.6242642,3472635330.6203446,3776783229.4437943,4693177349.048613,5486107349.553893,6301320221.945466,7105695472.212513,7831517104.362482,8396583441.393619,8779898867.439795,8947867207.62601,8879984237.258963,8588792242.119232,8092407545.984292,7450196419.153952,6684793649.848474,5900798132.17362,5110042999.91636,4421814538.853479,3841940319.9962287,3411250126.067256,3052214872.9811854
32,2543398989.410649,2634742893.8323703,2812955356.5279408,3114307467.27208,3637090562.6364546,3946655776.5386133,4875726368.551009,5678955213.7092495,6505441774.783382,7320571833.825829,8055598221.712695,8625862437.799845,9009624329.118385,9172917389.88307,9094179010.005117,8785805043.616901,8264950211.564503,7591713508.328681,6785230352.057189,5950965120.430273,5087162685.012698,4305180329.286624,3622001756.678941,3105709478.7395444,2693811851.2977786
