,0.0005416666666666666,0.0005420833333333333,0.0005425,0.0005429166666666666,0.0005433333333333333,0.00054375,0.0005441666666666665,0.0005445833333333333,0.0005449999999999999,0.0005454166666666666,0.0005458333333333333,0.0005462499999999999,0.0005466666666666665,0.0005470833333333332,0.0005474999999999998,0.0005479166666666666,0.0005483333333333332,0.0005487499999999999,0.0005491666666666664,0.0005495833333333331,0.0005499999999999998,0.0005504166666666665,0.0005508333333333331,0.0005512499999999998,0.0005516666666666665,0.0005520833333333331,0.0005524999999999997,0.0005529166666666664,0.0005533333333333331,0.0005537499999999997,0.0005541666666666663,0.000554583333333333,0.0005549999999999997,0.0005554166666666663,0.000555833333333333,0.0005562499999999997,0.0005566666666666662,0.000557083333333333,0.0005574999999999996,0.0005579166666666663,0.000558333333333333,0.0005587499999999997,0.0005591666666666663,0.0005595833333333329,0.0005599999999999995,0.0005604166666666662,0.0005608333333333329,0.0005612499999999996,0.0005616666666666663,0.0005620833333333328,0.0005624999999999995,0.0005629166666666662,0.0005633333333333328,0.0005637499999999995,0.0005641666666666663,0.0005645833333333327,0.0005649999999999994,0.0005654166666666661,0.0005658333333333328,0.0005662499999999995,0.0005666666666666661,0.0005670833333333327,0.0005674999999999994,0.0005679166666666661,0.0005683333333333328,0.0005687499999999995,0.0005691666666666661,0.0005695833333333326,0.0005699999999999994,0.0005704166666666661,0.0005708333333333327,0.0005712499999999994,0.000571666666666666,0.0005720833333333326,0.0005724999999999993,0.000572916666666666,0.0005733333333333326,0.0005737499999999993,0.0005741666666666659,0.0005745833333333325,0.0005749999999999993
0,2701492730.0020585,2697506295.654494,2701280715.0234294,2697163851.1107335,2701589808.570615,2701225907.017082,2701744183.646528,2702966655.3925323,2698798395.1571593,2706286145.206617,2701468717.0966525,2702428367.0197363,2703749361.891814,2703456889.752445,2701614659.6536427,2703839453.9131927,2704530553.956261,2706246713.687399,2702986933.8167567,2702614388.5530066,2700930476.2383475,2702768621.60358,2708496392.7313848,2704687599.706058,2704826270.6327143,2703477919.72701,2707245211.9640617,2706794894.2903166,2705136972.8682604,2706771804.4725833,2707892368.0617867,2708092241.1531506,2707089713.88157,2705216835.618087,2705297969.0232253,2704678895.143758,2708919361.3404393,2707575107.672134,2708101224.649748,2705419094.3588543,2704120004.184415,2713374098.2204976,2710442227.4061527,2705128051.70639,2708292463.7335935,2709019569.8436255,2706940314.3465924,2707343930.0996842,2707026874.8915696,2708313494.718528,2703450396.2331467,2706724001.8121967,2710613594.443702,2707466966.270192,2706601633.7641544,2706625381.799187,2706357420.466614,2706580750.8083634,2705797718.797431,2705918183.7474885,2705369806.479158,2707879959.4973493,2706150232.8520784,2704681684.410284,2707159753.4937882,2702962562.928814,2703752280.82778,2702728909.8474236,2703812081.094812,2704310250.8016663,2704620756.533928,2703081666.804218,2705531704.5713253,2704157176.423853,2706622914.298098,2705958759.3775,2703879852.320241,2702737147.9618263,2702439628.1337147,2703049790.5975523,2700372218.8906374
1,2703108062.7009683,2699141047.782254,2702911529.2612805,2698777362.4419146,2703178857.9042096,2702796972.9466534,2703343930.44711,2704561278.651542,2700405186.841143,2707945282.6774545,2703100881.2560406,2704080378.1042476,2705378158.7622147,2705063913.1921997,2703196939.6414247,2705361712.148602,2706012680.7047215,2707700193.4213505,2704495840.1194115,2704126973.9616385,2702446216.050065,2704338803.059935,2710061960.378493,2706245752.3500204,2706463656.206126,2705100953.4635873,2708898365.112806,2708420623.604025,2706765896.632686,2708372399.2692323,2709480023.3903475,2709704255.7066393,2708682740.840815,2706814292.300877,2706924991.9450827,2706323908.1568484,2710575018.0043445,2709212842.563851,2709714795.359592,2707008224.0265718,2705642810.2858224,2714871497.173096,2711905791.9452896,2706640117.0533404,2709818435.12909,2710554969.78918,2708490596.120301,2708919479.0158625,2708578802.9119086,2709940723.3325047,2705120232.6007695,2708373527.5736523,2712250121.6559744,2709083496.330717,2708228808.227207,2708219653.8486404,2707945454.1332254,2708175965.633594,2707408122.5349145,2707514514.766716,2707005017.0252743,2709518476.2193713,2707798218.435413,2706305982.9578104,2708747910.968647,2704501877.1789126,2705257590.376611,2704259809.3973894,2705325783.1792703,2705828825.132527,2706165105.7141075,2704643980.3805504,2707093856.695097,2705720798.5674644,2708242370.554141,2707626652.5538282,2705536923.8649354,2704367205.8182287,2704060999.7815375,2704665853.522119,2701988858.0629244
2,2696656963.934242,2692681455.6802144,2696432972.949194,2692282816.671862,2696687753.489306,2696310188.100736,2696841048.131192,2698028205.422942,2693868473.1155815,2701387025.302274,2696517536.1648273,2697529004.7008243,2698831009.8632517,2698534286.7921805,2696661257.6709414,2698866221.88825,2699648838.1114116,2701326311.317716,2698216829.988631,2697833754.4344816,2696121956.207801,2698022850.826112,2703696353.601748,2699859361.08621,2700036835.7016087,2698643585.7332997,2702425040.2421794,2701901538.0137215,2700307734.7435117,2701860622.8033886,2702960635.759782,2703189070.345612,2702142246.4350743,2700272157.4598083,2700381631.330386,2699768853.3888083,2704015652.769075,2702617462.6733494,2703169814.298792,2700453731.680167,2699219803.5203204,2708481439.0747466,2705522200.899642,2700337178.0695233,2703500588.93366,2704198937.210406,2702148434.9770627,2702563551.800711,2702201221.8920627,2703478551.9162097,2698675608.4324484,2701890410.2815,2705742734.0333605,2702605420.099376,2701709672.4593735,2701674592.6426167,2701395427.784558,2701629433.0111046,2700895306.294951,2701027395.9529624,2700440009.626412,2702938071.9725914,2701236197.9051356,2699713575.764371,2702190024.9130454,2698042246.152339,2698817862.1182036,2697892152.95813,2698987620.8567467,2699490545.0037084,2699822907.3609133,2698290932.0359716,2700762141.931208,2699347931.7554317,2701778412.103825,2701168963.503719,2699077650.840968,2697866452.463787,2697582641.35864,2698154635.6595073,2695466020.8097143
3,2699252665.969161,2695269893.755444,2699022881.3474965,2694876960.5353336,2699306639.0804987,2698961774.520624,2699514629.650709,2700699831.7106557,2696545302.4222317,2704055732.729501,2699207561.250132,2700245642.631742,2701546034.9426236,2701249273.5021434,2699383046.1404634,2701587463.790809,2702315712.3673997,2704002892.192379,2700821691.4789143,2700445313.9089074,2698759205.727881,2700644216.6874657,2706325800.381234,2702489503.6757245,2702622963.066847,2701234673.5762258,2705010815.129326,2704508756.715776,2702905876.9698424,2704479710.3514943,2705612215.0721664,2705861400.4745097,2704820503.426339,2702949767.844785,2703038270.93505,2702437540.3106947,2706716416.143661,2705348264.0815945,2705885748.5899673,2703175029.035315,2701896702.580722,2711142844.0706944,2708193067.543764,2702941394.091682,2706121392.449766,2706851611.8354588,2704795896.503886,2705179553.1107793,2704817679.976405,2706085714.0263214,2701247254.435567,2704473831.2286115,2708348056.6366634,2705208723.065021,2704338897.134083,2704315035.049041,2704061948.3006635,2704318364.341695,2703545996.013615,2703671315.227569,2703099502.614487,2705629357.7111154,2703955221.543584,2702443073.0208626,2704913726.293758,2700720520.4016733,2701485658.0030274,2700490804.168526,2701597308.1748943,2702110072.149477,2702461580.0684433,2700924395.104042,2703355830.874823,2701954872.7864523,2704374593.6179624,2703752439.960552,2701650316.3261275,2700457257.7858305,2700201835.865024,2700772577.109285,2698098345.6540947
4,2700664071.054552,2696657051.020735,2700413903.9906273,2696266227.924881,2700696566.320632,2700328632.3939586,2700898668.034325,2702099964.014036,2697952879.5776763,2705488863.613425,2700633012.6645455,2701609006.3238034,2702903498.8467455,2702570569.09879,2700691904.201519,2702836064.6498075,2703539187.7919264,2705220885.8792114,2702073023.305183,2701715147.838767,2700038919.489122,2701972101.6341176,2707700836.5531235,2703870283.2110496,2704030989.0541844,2702643867.300933,2706408684.1952434,2705903318.773777,2704287274.1570525,2705869133.018587,2707004252.6929445,2707245350.517231,2706212347.210176,2704337032.805213,2704461852.4972024,2703847057.7391005,2708100737.089682,2706708902.9354496,2707208167.396832,2704489014.1080866,2703147712.987821,2712379947.030783,2709413184.749531,2704190437.150786,2707388585.3739705,2708141687.1204295,2706090513.730889,2706530852.769437,2706195599.4084787,2707476501.119971,2702647076.224286,2705883498.5164247,2709728234.7053795,2706584191.7726574,2705727559.1731815,2705709012.075568,2705469998.9055295,2705692260.8761425,2704927822.3707895,2705035290.580801,2704509407.3610454,2707019092.8626294,2705293599.8780975,2703779143.9680185,2706228276.088871,2701987588.5006385,2702747044.3861294,2701763286.254993,2702843311.6914377,2703370414.3116117,2703731068.2091136,2702228777.124407,2704697049.7941093,2703320049.4131966,2705761398.1222577,2705140421.735609,2703039627.4796424,2701853498.301794,2701569389.7061768,2702149348.619657,2699501694.993919
5,2702090655.6202416,2698118277.9608946,2701867995.104023,2697718728.739735,2702121590.071599,2701731943.580201,2702230409.2961893,2703415122.2882066,2699216439.201045,2706732300.054476,2701891823.979931,2702849771.549066,2704158677.529954,2703869179.908195,2702009665.16048,2704211983.230285,2704939044.470906,2706661745.7832127,2703512756.527041,2703130459.0042343,2701434063.838268,2703324025.758388,2709052952.0212183,2705252931.8660827,2705430372.359946,2704079133.6381392,2707881486.1129627,2707398041.6834464,2705721921.770212,2707321125.3103776,2708410681.9023614,2708595409.111009,2707565918.699051,2705651803.8772135,2705752757.63193,2705127985.2030787,2709368242.0281363,2707993223.4275174,2708531600.159176,2705828437.267819,2704503260.7850447,2713794739.3847957,2710877634.286898,2705659896.2674055,2708833367.46165,2709557842.0779963,2707485178.287991,2707908020.3483043,2707591506.3363814,2708898729.89344,2704078401.815426,2707348768.861384,2711232246.43208,2708061316.827509,2707163965.87242,2707153032.4323554,2706863505.199688,2707052541.8829384,2706268260.6629014,2706386981.4987593,2705831695.7680607,2708326759.596231,2706615356.3982286,2705118980.462318,2707579275.1202984,2703354993.459906,2704150374.5800705,2703233825.9621325,2704341114.0073133,2704852141.866863,2705188081.2084165,2703638492.373854,2706107839.615639,2704738668.833812,2707202878.9936547,2706591374.6507797,2704522945.1142793,2703362747.490359,2703044675.162067,2703622191.6602006,2700921678.5985193
6,2703006680.0531726,2699030069.2548056,2702809095.9329534,2698670448.6898217,2703085583.4933624,2702732678.564513,2703273352.2028313,2704481213.2555547,2700292741.817321,2707800823.216336,2702956074.9818788,2703923209.4351907,2705221385.7834916,2704912471.002213,2703056646.6156015,2705255677.5663114,2705996962.326757,2707702885.297563,2704532154.806944,2704140647.4543576,2702423958.4596853,2704252834.600695,2709956212.3104954,2706159935.1243496,2706387298.7024517,2705027458.874818,2708799597.9881887,2708316820.444961,2706691568.7075453,2708293052.543675,2709422341.1321526,2709647155.532789,2708628625.1268935,2706721783.4721875,2706818111.7604012,2706210775.4729676,2710442451.7578573,2709068198.6012325,2709582556.0050845,2706881395.5930223,2705581538.1432157,2714859168.9794803,2711926045.1066513,2706691488.7257986,2709850864.3050303,2710549007.6368527,2708465697.06813,2708834644.086326,2708518156.610851,2709878353.824961,2705050962.692566,2708297717.92778,2712157432.9605913,2709018093.416305,2708174428.41049,2708163057.0260816,2707895887.5855627,2708113994.6574497,2707338310.472697,2707461743.3882957,2706912691.6152253,2709405318.8689084,2707678341.0896697,2706181875.6341715,2708637526.7451267,2704441419.499667,2705221795.4347324,2704275791.44785,2705385415.579725,2705880598.2850885,2706197107.271586,2704613392.630209,2707061674.949664,2705678173.380712,2708203787.530067,2707574979.4913836,2705470388.6298585,2704292578.1717896,2704008407.5280385,2704623718.1334786,2701948789.6583095
7,2701381386.127363,2697364772.2643976,2701127322.85778,2696981788.2486887,2701413631.6447196,2701080467.8045115,2701643356.8219395,2702843074.832826,2698676432.1096907,2706198383.5054116,2701361109.814673,2702372168.1389885,2703684248.235944,2703375702.5703983,2701510830.489467,2703699562.593734,2704384524.670726,2706073900.8960247,2702856893.009283,2702482777.4341555,2700782981.9802704,2702656525.349499,2708375803.841107,2704600281.93275,2704748828.191729,2703376358.72161,2707133202.5893116,2706637413.0593886,2705005119.287894,2706601181.249586,2707749773.5719576,2708005856.848944,2706982056.968332,2705102466.329422,2705207655.690902,2704612882.8594866,2708871782.890553,2707505848.0588527,2708031234.515672,2705324837.1087046,2704000683.593372,2713241395.503915,2710281718.5796924,2705018255.843933,2708180521.8346205,2708898032.140245,2706824360.919835,2707232740.4908323,2706935192.5517726,2708216045.836484,2703377541.3556395,2706620283.701099,2710475137.421589,2707333841.2543397,2706471959.112511,2706464423.0844994,2706229246.115518,2706472524.0419235,2705713063.771445,2705855547.215497,2705298455.371566,2707813111.65898,2706104498.6262674,2704607631.811377,2707076303.9941034,2702848703.512179,2703608269.4495816,2702629457.929996,2703711776.7076926,2704203261.0358853,2704529445.344844,2702973527.253459,2705454439.4660454,2704085612.9934673,2706512533.170023,2705890058.473617,2703789143.7945266,2702615787.522785,2702326355.002204,2702917904.4970136,2700263402.262029
8,2702550782.940543,2698531495.3319283,2702289776.141523,2698150956.524486,2702556974.0757365,2702166478.2121153,2702722733.1198606,2703912942.0044513,2699742605.2046185,2707278563.400188,2702444109.7974443,2703437331.325019,2704748908.211073,2704434896.496485,2702570735.7456684,2704742168.948097,2705470119.036715,2707185973.7189865,2704017837.705129,2703640315.455656,2701961879.0135555,2703871942.290927,2709580196.4633346,2705738682.3747935,2705924483.1896667,2704549873.8817086,2708301674.344406,2707806786.233554,2706142814.263497,2707744773.56498,2708866510.8271356,2709089261.947374,2708045910.9908032,2706163474.587094,2706261799.1039224,2705658234.3601437,2709929588.1451683,2708573816.2792273,2709092807.311921,2706387071.351377,2705049827.129749,2714317785.235877,2711395967.360547,2706157551.423584,2709331463.201502,2710080205.1259136,2708020338.897792,2708439187.1305766,2708075482.4913673,2709407735.5734434,2704544178.7151318,2707786845.951634,2711639992.4925256,2708467124.9448147,2707597133.236347,2707594363.7017517,2707354436.1262794,2707567177.7681212,2706765602.6921,2706863139.5000587,2706332703.497924,2708863936.207565,2707172749.0398126,2705676063.488338,2708139136.4494777,2703902170.503562,2704676994.821897,2703716327.88492,2704835216.341963,2705337511.2732687,2705687244.528002,2704171602.4644513,2706609750.8538966,2705218799.4121094,2707712699.712964,2707056140.236979,2704951178.176663,2703773534.555408,2703449759.3240614,2704035781.453851,2701385619.2058687
