,0.0005476190476190475,0.0005482142857142857,0.0005488095238095237,0.0005494047619047618,0.0005499999999999998,0.0005505952380952379,0.000551190476190476,0.0005517857142857141,0.0005523809523809521,0.0005529761904761902,0.0005535714285714282,0.0005541666666666663,0.0005547619047619043,0.0005553571428571424,0.0005559523809523805,0.0005565476190476185,0.0005571428571428566,0.0005577380952380947,0.0005583333333333328,0.0005589285714285708,0.0005595238095238088,0.0005601190476190468,0.0005607142857142849,0.0005613095238095231,0.0005619047619047611,0.0005624999999999992,0.0005630952380952371,0.0005636904761904752,0.0005642857142857132,0.0005648809523809514,0.0005654761904761895,0.0005660714285714275,0.0005666666666666655,0.0005672619047619036,0.0005678571428571417,0.0005684523809523798,0.0005690476190476178,0.0005696428571428558,0.0005702380952380939,0.0005708333333333319,0.0005714285714285701,0.0005720238095238081,0.0005726190476190461,0.0005732142857142842,0.0005738095238095223,0.0005744047619047603,0.0005749999999999984,0.0005755952380952365,0.0005761904761904745,0.0005767857142857126,0.0005773809523809506,0.0005779761904761888,0.0005785714285714269,0.0005791666666666649,0.0005797619047619029,0.0005803571428571409,0.000580952380952379,0.0005815476190476171,0.0005821428571428553,0.0005827380952380932
9,3202994543.052834,3242591624.4771705,3280050279.3793054,3316211474.771914,3349958036.4435487,3381313190.6692157,3411773238.8764687,3440167351.655642,3465847436.0597897,3489370214.235984,3510835188.3411665,3529986421.4617424,3546489839.891801,3560787509.631979,3572800803.591123,3582149210.4212813,3589219135.73579,3593949768.818132,3596138595.113513,3595898875.5779266,3593132562.789189,3588135104.0304813,3580462749.7729616,3570417525.54167,3557935091.045866,3542915652.321653,3525918823.862271,3506591179.931068,3485059010.152265,3460364129.287218,3433510223.1066694,3405938780.55338,3375627068.5615325,3343231231.7299395,3309197867.552998,3271839963.6751485,3234594690.457389,3194983395.347241,3152979531.169313,3107340395.964945,3069200557.866348,3018883108.289945,2971607085.981538,2922160790.7676454,2873703050.1015515,2821562969.559223,2769952182.33758,2716352463.7574253,2663138502.132818,2608913273.4440217,2556279997.3991284,2497403277.601854,2442739312.763761,2386011735.313077,2327847467.9864717,2270382261.7946095,2213155464.905393,2156466148.501803,2093181980.5642715,2042582511.9927514
10,3206450139.054857,3246121649.17281,3283571550.10742,3319805134.213176,3353617189.015377,3384956932.3084517,3415481253.0030527,3443858611.0601745,3469594617.160873,3493168643.1981626,3514611203.9473553,3533812225.1821284,3550290703.0062766,3564626428.641248,3576676301.378789,3585998272.442001,3593098172.406765,3597802070.6568713,3600010012.388118,3599790066.4285717,3596987384.828116,3591998754.783262,3584301763.454025,3574251913.334462,3561768196.732129,3546712743.312013,3529707319.4322715,3510338776.99488,3488799247.914234,3464082177.369187,3437181098.724588,3409586942.8395786,3379232580.78469,3346803988.777926,3312737406.7090893,3275331726.3499603,3238048859.389962,3198387310.6729636,3156374664.0734973,3110650426.055039,3072472044.791171,3022100883.437423,2974768825.9519916,2925267937.3487277,2876750282.0414157,2824559660.35068,2772892449.381029,2719240362.574735,2665955013.4136147,2611666007.742353,2558991145.9431863,2500039713.5502515,2445331280.0887475,2388529154.2769847,2330289784.3363175,2272784182.6729393,2215475706.711012,2158752745.633918,2095369828.6957078,2044708536.6546233
11,3207319227.8857656,3246857236.355239,3284204036.69805,3320289725.9364357,3353950727.1608357,3385172287.8777814,3415527011.245646,3443767475.302055,3469327622.584441,3492722292.447374,3514015745.405681,3533028884.326316,3549347631.9980974,3563487191.319026,3575337691.402727,3584490915.767001,3591388854.1351776,3595914197.4712873,3597921106.206828,3597491686.1122456,3594509837.9664154,3589318334.6608925,3581436733.566176,3571185057.4407954,3558497215.6373615,3543260484.860989,3526058161.1964617,3506515783.955888,3484784069.508816,3459872347.6119156,3432802736.5037355,3405032085.822027,3374517912.486572,3341918406.7042313,3307686430.809091,3270131659.267817,3232694154.224885,3192901181.805625,3150734988.877231,3104877217.7048926,3066605661.546854,3016094839.887693,2968662049.366819,2919054012.3701634,2870440446.8305507,2818166643.327277,2766413921.1738033,2712694896.597512,2659344054.3678384,2604997766.6333947,2552280556.8745193,2493281525.5891213,2438545051.784205,2381717921.6947336,2323456321.2295666,2265940609.196445,2208633053.2728124,2151913277.1959057,2088545052.6391816,2037907449.45222
12,3206732206.671095,3246266184.874558,3283617214.781997,3319699471.4111347,3353358685.26738,3384584627.659754,3414939021.236683,3443182247.5087676,3468744760.784313,3492141288.8645506,3513437070.4491105,3532454308.008694,3548776620.690325,3562921798.626005,3574777587.390848,3583931972.250508,3590837136.7521186,3595363537.445897,3597379675.7540803,3596959995.115526,3593978706.922085,3588801488.786239,3580914900.8904877,3570677929.5130587,3558003810.0525208,3542765857.6316757,3525578497.5707083,3506034733.9654465,3484315411.5164347,3459423671.927325,3432352511.168235,3404596902.439916,3374080695.2741027,3341501120.266664,3307287395.831758,3269728432.6547437,3232311151.2224526,3192515839.87191,3150353717.4900327,3104529142.290039,3066250411.6811686,3015763550.374914,2968327090.8038826,2918737878.2137322,2870149588.6345253,2817866640.388818,2766137258.9145665,2712409337.5834465,2659083390.429644,2604759855.4521613,2552033317.58392,2493058345.41473,2438312815.2014,2381507153.185722,2323272767.3675647,2265745841.4428205,2208462496.8720994,2151730323.84798,2088385047.4422035,2037770345.7140517
13,3204779487.2577085,3244374076.6476536,3281789554.2148886,3317937476.3229375,3351664748.5914373,3382963594.899237,3413392516.7290664,3441717610.1194015,3467356876.1251874,3490833782.168068,3512216409.5125365,3531313346.158451,3547728325.5417356,3561959698.615783,3573904988.179217,3583153616.4069805,3590147699.640291,3594772395.6211596,3596877797.204111,3596549643.961014,3593668273.724953,3588578833.4869986,3580791529.827755,3570645801.2291713,3558061031.091979,3542921245.973654,3525820225.87639,3506371599.9182377,3484736114.9943604,3459929388.9568257,3432949431.192523,3405272179.97035,3374842541.6956134,3342337431.301311,3308196332.2794805,3270719427.894173,3233368783.986782,3193647310.8311815,3151550346.223309,3105787833.238167,3067557850.2425656,3017135268.571906,2969756823.1307235,2920215539.5011077,2871667848.6245,2819435737.0976887,2767741684.9970527,2714057797.860207,2660757700.0663223,2606459835.11251,2553762563.163743,2494810252.7808914,2440086324.063434,2383293573.679493,2325068578.0796432,2267556261.9115868,2210273665.332359,2153546512.8673143,2090206391.202766,2039575348.8283904
14,3206327091.9820676,3245946088.5037813,3283375468.126657,3319548763.959613,3353297529.089668,3384606525.269022,3415057121.9850254,3443392434.420314,3469050513.7196717,3492544257.9263,3513934149.9380703,3533047504.4705663,3549466115.983529,3563711626.7824135,3575666012.5168014,3584919708.401258,3591921986.9070926,3596549235.5772896,3598659896.5097995,3598335564.9235067,3595454151.310215,3590363867.117555,3582579431.711649,3572428800.114593,3559841100.4244637,3544697256.8095627,3527589515.3215084,3508135212.1979675,3486492489.435053,3461673712.403659,3434683181.584664,3406997508.990708,3376556843.4869914,3344035859.232527,3309878769.703923,3272389910.1870294,3235021372.6035495,3195286116.0496693,3153176920.89917,3107381914.1574707,3069141984.711125,3018692773.5837317,2971297374.131401,2921731520.200449,2873156373.574493,2820906444.0250874,2769185335.7155313,2715482776.2167687,2662154239.0206394,2607827026.8054338,2555110699.7635317,2496125580.2637525,2441383090.4379926,2384558975.792623,2326298847.6546583,2268768738.47204,2211451883.8170395,2154709620.032093,2091329071.213754,2040667354.0404198
15,3208197625.2052383,3247833736.2444816,3285288355.610856,3321476591.657809,3355238773.9049835,3386569871.2914004,3417031239.7399683,3445384758.302899,3471052118.4632616,3494554037.598744,3515958346.405225,3535075696.7642565,3551506629.735746,3565754694.815756,3577711627.285534,3586969439.134392,3593970878.429117,3598599302.6086473,3600707505.447217,3600379114.4140844,3597493739.3493896,3592398226.0351057,3584603805.154999,3574445374.0164948,3561847515.722344,3546690527.069592,3529571726.6299624,3510100492.151863,3488442563.6876984,3463608613.1824455,3436598072.2596483,3408893211.195867,3378429755.6553283,3345889596.8005013,3311711911.962859,3274194959.137376,3236804621.1023006,3197038700.916804,3154897215.668078,3109085193.3602166,3070815145.587884,3020337615.292953,2972908377.255632,2923314294.244593,2874713286.0235906,2822426129.0190597,2770675821.3993444,2716934261.599613,2663580688.9729,2609220024.2513275,2556466556.7337394,2497450355.7313986,2442667815.7145586,2385813938.1358433,2327524206.832051,2269951342.3973927,2212607273.9908066,2155823125.269363,2092408718.7902386,2041723676.8612149
16,3205790899.7205815,3245403894.233436,3282827181.225819,3318993198.898687,3352737581.817738,3384042092.6238947,3414486958.567886,3442816532.1328425,3468470937.580459,3491959976.2667227,3513346292.9530196,3532455428.6083097,3548871787.8772025,3563113558.09447,3575065394.2584314,3584316697.335866,3591316936.8773937,3595942210.931425,3598051115.8464713,3597725909.2385983,3594843038.6897316,3589753908.622168,3581966253.5401936,3571817319.335845,3559230728.0355024,3544087616.342467,3526981836.5369425,3507527505.653997,3485887778.3078475,3461071888.286681,3434086398.6234965,3406399439.593411,3375962377.9565263,3343445548.074621,3309291967.1289005,3271806835.439041,3234445182.0380425,3194713151.6437225,3152607728.6825905,3106819400.5628552,3068582329.908845,3018140618.418124,2970751618.0579214,2921190903.517571,2872622463.220426,2820379547.7867174,2768664901.936457,2714968827.819719,2661649625.8823957,2607326813.690558,2554618321.0960083,2495641472.210415,2440906309.7425904,2384089699.562822,2325839600.9660354,2268315750.8942084,2211007260.5982323,2154269344.167692,2090899856.8067653,2040248507.5800772
17,3201300206.6148615,3240825935.3297853,3278237425.211563,3314335574.8354673,3348022770.7351704,3379340669.371123,3409750492.668944,3438114560.6641397,3463751344.973248,3487235261.70119,3508681705.004875,3527801968.077095,3544292055.525009,3558565729.897007,3570558944.5177617,3579904085.261608,3586962008.9786024,3591698197.514971,3593879208.9097414,3593637415.922014,3590884398.980428,3585891502.680587,3578241557.6958613,3568204403.1813836,3555734080.9691415,3540744083.930668,3523766381.4467487,3504473101.628482,3482962939.7252707,3458297817.151291,3431485309.714068,3403943278.655836,3373677975.857074,3341319155.8881745,3307322886.0987554,3270016478.997076,3232812355.80476,3193259900.4673204,3151296184.9593263,3105707557.254767,3067619419.0532756,3017354126.3463798,2970135219.5193443,2920740500.180977,2872335777.1743226,2820253904.3838453,2768698396.548216,2715159060.2384944,2661996128.362682,2607828601.963773,2555253718.5697303,2496434013.626588,2441828475.2559633,2385154999.271516,2327045811.1443286,2269637958.202683,2212464427.1518626,2155830559.973217,2092606194.7361865,2042049568.9478142
18,3205707359.275226,3245336117.528894,3282729134.021769,3318925287.1569185,3352707600.7731385,3384001460.1892323,3414499434.7554483,3442839425.0424857,3468553747.3870015,3492112033.7187066,3513523215.0143933,3532714226.945827,3549169581.5350795,3563499033.211772,3575546664.6218514,3584855353.497537,3591956576.7256684,3596650730.9937053,3598866231.0908756,3598655714.1460214,3595852813.7409344,3590877797.5466304,3583182317.8535066,3573153761.989229,3560691095.1688247,3545646612.2844715,3528664940.8325605,3509311058.777793,3487800894.5817623,3463112661.003597,3436235012.0368433,3408672630.220674,3378339874.2874484,3345946959.275467,3311917460.0393248,3274541245.993066,3237296281.674682,3197667139.665108,3155696839.981025,3110009930.4174595,3071863459.464322,3021533964.071298,2974236371.4488606,2924780234.811376,2876303108.552781,2824150751.231117,2772524295.211491,2718909878.733159,2665663326.5982714,2611421023.616464,2558778393.457661,2499870999.538731,2445196558.089431,2388435156.099108,2330235507.7291365,2272765840.4620776,2215493976.4058475,2158803752.284153,2095458077.443362,2044829971.7955651
19,3204899847.603164,3244524637.0855403,3281995955.5523205,3318181588.8732433,3351945987.0221047,3383304212.879145,3413778609.1800528,3442170223.546788,3467857944.0014057,3491384877.3874817,3512838203.3817916,3531988009.4617896,3548475783.290086,3562763989.9761796,3574768005.31119,3584091727.3074408,3591146625.4822736,3595847191.722421,3598015832.2344494,3597751577.841768,3594947954.923951,3589922574.1171556,3582211525.2268524,3572130525.95044,3559611994.113547,3544545728.023523,3527509814.430834,3508132387.4999638,3486557816.749957,3461815382.4771476,3434904232.3751707,3407288364.488974,3376921622.409896,3344474393.104271,3310389287.1313944,3272971891.0491915,3235676281.62384,3196008368.8892994,3153947502.1507797,3108244853.5882306,3070055484.7775187,3019676289.599413,2972339222.331256,2922836802.0579705,2874323735.493953,2822123693.559871,2770458864.2062235,2716801087.895325,2663530184.768787,2609251462.685053,2556567484.426294,2497634555.887489,2442918633.196532,2386139000.202974,2327923541.43154,2270410141.0990367,2213135061.0931525,2156403259.353666,2093064006.2302568,2042426186.5536263
20,3208535555.614923,3248235868.7713466,3285723305.1592717,3321979240.1469135,3355812604.7017365,3387182843.8553205,3417720224.0708904,3446121467.978982,3471865878.1146746,3495445208.9419475,3516902966.4337215,3536103702.8097863,3552589916.927478,3566922180.979387,3578961869.35425,3588284028.494321,3595369128.90837,3600066307.7060633,3602255257.2479963,3602012604.6767344,3599196331.56052,3594180862.6691,3586460343.2316113,3576381693.3951597,3563864425.1183047,3548780416.5068374,3531737300.428315,3512336839.9552336,3490755501.9802227,3465994954.3965144,3439054021.0441356,3411414890.3755293,3381018168.6319947,3348541076.436949,3314424762.355426,3276971408.2295575,3239637607.712443,3199928883.8336954,3157856496.7898345,3112077223.3374276,3073852756.7178016,3023423154.8331695,2976039381.9703045,2926480733.178214,2877908722.2744126,2825662743.1898885,2773939242.583344,2720231779.937111,2666893875.7022004,2612548876.058911,2559821850.354613,2500813920.8366847,2446053168.863486,2389199941.6830463,2330907321.1004877,2273350384.101594,2215992346.454318,2159216544.6030717,2095785785.325965,2045083771.083825
21,3203656021.722226,3243020654.66564,3280237916.6526337,3316156864.140707,3349656574.9810476,3380766708.8555346,3410966915.205291,3439107207.0766783,3464528551.881116,3487790212.1473374,3509011957.9659624,3527910068.421069,3544171772.698932,3558214328.3022423,3569972155.9711857,3579104426.2594748,3585933783.152827,3590461835.170303,3592426788.639571,3591963579.2734904,3589024251.802091,3583832958.311602,3576026148.984366,3565802734.2678466,3553164166.9588165,3538072462.1027346,3520970371.7423162,3501609976.074965,3480006387.142271,3455252783.3379064,3428404953.611597,3400804581.6969247,3370524900.2312293,3338120941.457349,3304090738.454459,3266796697.3642974,3229576015.130554,3190048916.2483764,3148084118.6128078,3102501533.698189,3064455956.3064585,3014205604.590469,2967042511.1955757,2917678182.954356,2869305296.6631603,2817296305.484584,2765783454.0309834,2712323843.2017307,2659213944.787601,2605101270.1738935,2552612661.408102,2493858272.726797,2439343184.717208,2382740991.380549,2324702111.2878127,2267390943.532784,2210293376.526254,2153755052.9305835,2090619459.000613,2040135014.2803583
22,3201809351.10641,3241181672.4080725,3278338232.9220357,3314267690.537917,3347782840.9326825,3378833470.1962447,3409056143.0966578,3437127533.7200155,3462576510.554877,3485868826.623596,3507019035.2590117,3525953152.349844,3542149544.8124785,3556227785.887681,3568032392.96571,3577088862.9827304,3583967891.343725,3588420332.958448,3590439609.677784,3590032892.9313407,3587021109.725803,3581886011.731627,3574002485.8870845,3563847460.7377877,3551279160.0000434,3536106620.0273523,3519070107.399599,3499636019.9420714,3478100604.422447,3453407964.59841,3426496672.3648105,3398958355.3239503,3368623520.2906795,3336281709.9324245,3302312984.8645844,3264973303.563389,3227812415.3869486,3188242670.194386,3146376341.3668666,3100811680.6145077,3062742986.7493963,3012556450.52957,2965364771.85935,2916060080.757769,2867736736.442988,2815718530.5372577,2764261633.665273,2710791949.9941072,2657727707.580001,2603666252.81239,2551180338.7100515,2492473826.942528,2437966858.693507,2381401864.910589,2323410268.411736,2266120246.7272224,2209053958.3703256,2152550545.8784266,2089420192.0454452,2038982852.2961397
23,3204778870.0012603,3244412663.632934,3281893130.7953973,3318085444.9088445,3351860546.683892,3383230184.234364,3413715250.6638446,3442118375.2856426,3467819053.4067526,3491358872.170541,3512826344.960522,3531990918.29723,3548493627.731862,3562798550.1812124,3574815596.2197976,3584156797.1806564,3591227430.336828,3595946403.45914,3598131192.796986,3597885271.098494,3595099230.4843483,3590091791.5716467,3582397680.4788294,3572337856.822002,3559838164.8622355,3544791295.0208764,3527774266.575167,3508416203.315797,3486860437.1358595,3462139423.5471764,3435249907.777285,3407649430.874056,3377300225.1176934,3344873134.3032703,3310807048.1877365,3273406941.176065,3236129065.1531315,3196478235.8320503,3154435560.7170587,3108750795.887352,3070575440.77626,3020214165.3940454,2972893077.5956535,2923405328.5944276,2874908054.3797398,2822719960.7646465,2771069371.502246,2717422288.1057324,2664165252.3468184,2609901897.755672,2557224902.6216846,2498303852.629528,2443595883.162078,2386826828.3975005,2328621455.806001,2271113271.303386,2213846919.792119,2157113912.0550346,2093787563.4826903,2043155656.6498961
