,0.0005476190476190475,0.0005482142857142857,0.0005488095238095237,0.0005494047619047618,0.0005499999999999998,0.0005505952380952379,0.000551190476190476,0.0005517857142857141,0.0005523809523809521,0.0005529761904761902,0.0005535714285714282,0.0005541666666666663,0.0005547619047619043,0.0005553571428571424,0.0005559523809523805,0.0005565476190476185,0.0005571428571428566,0.0005577380952380947,0.0005583333333333328,0.0005589285714285708,0.0005595238095238088,0.0005601190476190468,0.0005607142857142849,0.0005613095238095231,0.0005619047619047611,0.0005624999999999992,0.0005630952380952371,0.0005636904761904752,0.0005642857142857132,0.0005648809523809514,0.0005654761904761895,0.0005660714285714275,0.0005666666666666655,0.0005672619047619036,0.0005678571428571417,0.0005684523809523798,0.0005690476190476178,0.0005696428571428558,0.0005702380952380939,0.0005708333333333319,0.0005714285714285701,0.0005720238095238081,0.0005726190476190461,0.0005732142857142842,0.0005738095238095223,0.0005744047619047603,0.0005749999999999984,0.0005755952380952365,0.0005761904761904745,0.0005767857142857126,0.0005773809523809506,0.0005779761904761888,0.0005785714285714269,0.0005791666666666649,0.0005797619047619029,0.0005803571428571409,0.000580952380952379,0.0005815476190476171,0.0005821428571428553,0.0005827380952380932
0,101470929.6927194,102716529.94683455,103901542.39754257,105043247.64337797,106108110.84738211,107094154.12715116,108055734.00423649,108948797.55248535,109757952.7350464,110498952.91106002,111166683.11524744,111756783.29210372,112282631.29952613,112735225.76274343,113112607.56546243,113409339.03714333,113629877.85438228,113774145.76869664,113840692.16986763,113829387.41471349,113737378.28187133,113576078.80904867,113328878.6272794,113008317.73059529,112610606.83656289,112130715.8590031,111588858.53224505,110970368.16676678,110291541.82596327,109507531.92592739,108652343.99950214,107780245.53427427,106816823.94456612,105791287.2732779,104712042.61536697,103527080.59712046,102339675.82128148,101074254.78092407,99751482.78547378,98314880.92456925,97104350.38774809,95515823.38254614,94019169.13929304,92454083.68236963,90920458.1547904,89268964.48572084,87636744.16683479,85940335.46843542,84255083.6396297,82541083.22883031,80875886.19640245,79013276.07910675,77283585.43553312,75486913.4905137,73646453.35196148,71832098.0144293,70021985.86918794,68229400.6592152,66227671.72291559,64627155.26745463
1,101531251.21574058,102779644.55092122,103966947.66715993,105111956.89867002,106178929.21306649,107168217.3470171,108131786.87925917,109027416.21941409,109837984.30749917,110580157.90942049,111249790.84810954,111840539.4748442,112367760.57402596,112820575.22924107,113197901.91192009,113495364.70245655,113715370.5315205,113859878.59092198,113925364.34901288,113912784.97059399,113820274.11697789,113657175.37177716,113409068.51269953,113086196.89192006,112685974.4892955,112204541.14119644,111659765.54942332,111039157.30904606,110357042.63102143,109569486.63927789,108711536.60723788,107835673.90014794,106869141.02561204,105839470.99387822,104755925.6806943,103567319.2801022,102375398.29217495,101106202.83920833,99778445.5808087,98336918.0346962,97122387.77349491,95528899.59811124,94027997.1491046,92457720.76424453,90919073.15381433,89263022.70247984,87625685.0247707,85924796.53222051,84234482.6620019,82515382.9238243,80845861.35343021,78978088.53213057,77244075.63051796,75442616.99314992,73597241.36998388,71778662.85292578,69964003.8887444,68167342.3517706,66160797.232404195,64556106.59213733
2,101991840.6300935,103245777.28245868,104438518.83900835,105588605.32036698,106660322.91617525,107654142.67670345,108621984.97106066,109521711.29155585,110335866.49801463,111081329.09376025,111754025.28384571,112347376.0002002,112877019.9413785,113331802.99787997,113710801.88346645,114009613.71335597,114230572.33025147,114375729.58194087,114441481.6457827,114428810.3175981,114335874.32663698,114172050.05026057,113922755.1930644,113598433.41449203,113196393.54334033,112712741.29226843,112165530.32898323,111542064.18579914,110856852.04463395,110065770.49222559,109203909.23815857,108324082.93804976,107353124.40835243,106318848.0747957,105230428.94084258,104036376.51445715,102839112.37070219,101564119.22633801,100230259.86894777,98782388.55289665,97562305.569021,95961646.01986237,94453894.68220408,92876572.34886265,91331046.75961688,89667435.9417015,88022739.60267611,86314062.31982942,84616231.62190576,82889383.84533899,81212217.11142215,79336083.26199485,77594123.73359811,75784602.61616796,73930982.04179125,72104049.57077236,70281311.01050988,68476424.61104476,66460860.24873283,64849026.22157357
3,101803950.32955319,103053471.84444138,104241661.73855546,105387423.28267524,106454958.40211914,107444593.79646547,108408307.52615352,109303936.47243816,110114237.11483017,110855945.1860169,111525037.63759623,112114937.03004098,112641207.93891688,113092774.46307881,113468641.56332947,113764701.09336175,113982893.44584216,114125611.60566008,114188943.97893615,114174003.00578487,114079206.88797233,113913485.96479364,113662836.58129627,113336953.6860616,112933568.70484474,112449185.28883496,111901025.83530755,111277261.4320137,110591604.44069092,109800136.82605554,108938644.8236578,108058916.56311184,107088791.49651209,106054982.7798302,104967242.94353852,103774739.15123129,102578537.68841946,101305422.48625678,99973441.699462,98527063.85503092,97309416.32192902,95710791.61810702,94205895.74817012,92631042.94792236,91087950.51737705,89427916.44795161,87786073.62096284,86081236.88319749,84386540.35276541,82662983.98172258,80989977.79081805,79117539.9785001,77380067.12440859,75574361.70862521,73724634.43323003,71902585.39429325,70083914.1076971,68283971.72092426,66273149.42325537,64665243.47410837
4,102003802.2029316,103255664.5658532,104446366.8040141,105594255.50597717,106663801.79551072,107655492.88995309,108621058.16247217,109518461.46941882,110330346.88346839,111073531.10778515,111743873.44268091,112334948.59215045,112862229.13730505,113314700.82494132,113691421.869292,113987812.39229527,114206555.45412157,114349266.40529737,114412902.90338698,114398064.92024365,114302776.49291314,114136994.01500703,113885286.84240289,113559085.11838871,113155169.9092112,112669314.27159664,112120387.22993176,111494892.67162758,110808059.08829598,110015420.18738602,109151653.80544609,108270504.66122176,107297861.34169574,106262396.67448543,105172900.56171289,103977333.66756673,102779174.55628982,101502923.91450599,100168030.36708926,98719726.80958089,97498992.8064601,95897599.13008735,94389087.96735938,92811510.53409052,91265922.7474541,89601747.21702544,87957141.1147477,86248074.64386728,84550560.660938,82824133.7753204,81146960.73744044,79271350.92095943,77529568.62616806,75720743.20938474,73868050.28777136,72041457.64077498,70219808.5710976,68415391.48527215,66401003.65713117,64790560.61953007
5,101546190.15845853,102796956.92496996,103987317.02854429,105134835.19116187,106204410.17171897,107196856.94143729,108163229.4828714,109062249.0047289,109875667.42530902,110620765.64408433,111293807.63719444,111887478.76813,112418201.39721617,112874071.67084953,113254531.57754739,113555412.18661955,113778498.38761266,113926439.57354888,113995002.1018074,113985530.54987866,113896365.896307,113736322.47404926,113491274.53058663,113171520.96777643,112774264.74743648,112295833.86219087,111753924.81950112,111136128.48049112,110456632.85481763,109671858.52016689,108816511.25230666,107943053.96870184,106978851.14956138,105951510.53463426,104870172.10764693,103683571.3606691,102493653.1591139,101226202.849708,99899828.5096696,98460451.80780269,97246933.35091957,95655044.63677211,94155258.3669511,92586150.77997802,91048600.65922573,89393147.82067569,87756615.43128511,86056066.11356965,84366346.01900089,82647711.18261327,80978021.26535715,79110543.80381587,77376098.41410227,75574644.00366828,73729179.1291593,71909783.2619984,70094832.64870189,68296973.7613799,66290087.61763079,64684635.38665392
6,101595001.74442492,102846842.76544572,104037228.4420107,105185836.68290164,106256361.44505918,107248777.65001892,108216056.62326196,109115063.56196526,109929263.25129889,110675086.85278764,111348042.07797365,111942407.80150934,112472959.54146524,112929396.6787019,113310314.80859642,113611087.16167246,113834553.19950481,113982357.13562647,114051146.66762409,114041902.07518034,113952505.27383502,113792473.4290002,113547444.37322047,113227463.8709451,112830124.61355874,112351450.47327143,111809298.53752138,111191202.92530245,110511519.22655343,109726289.59408969,108870597.63527696,107996701.70666932,107032115.53642775,106004195.8813154,104922246.9614416,103735262.2371835,102544626.52209423,101276714.36363411,99950259.37981889,98509413.05355664,97295557.801715,95702775.6237398,94202410.1793895,92632403.14676115,91093807.21025848,89437950.23169011,87800382.0778463,86099376.97494212,84408528.7452664,82688722.61287789,81018662.72185178,79149927.55002841,77415114.20420067,75612432.37103623,73765656.92159837,71945964.43630789,70129610.9770095,68331700.82424821,66323088.15947295,64716518.43254728
7,101674270.68731746,102925775.7239091,104116358.04145683,105264398.1207448,106334358.11150073,107326705.01362483,108293194.40213029,109191855.95497002,110005146.52084224,110749984.41680774,111422319.57520239,112015510.13357967,112545279.71501449,113000385.0021625,113379956.77188869,113679594.36331688,113901572.4949067,114048023.70290631,114115256.47478166,114104320.50861694,114013365.16526084,113851696.9954209,113604712.84190771,113283052.8163984,112883840.31070335,112403210.0988631,111859184.63961339,111239063.88515015,110557362.08668575,109770141.19720641,108912268.42577681,108036371.10749643,107069585.98605457,106039676.35757416,104955731.70879532,103766382.47453402,102573792.36997673,101303609.01136509,99974690.77496555,98532187.90669589,97316336.89844185,95721433.645701,94218889.67148879,92646962.99804026,91106684.1890458,89448531.71110433,87809236.13737854,86106014.54926296,84413627.2268809,82692248.12058486,81020187.83706465,79149909.18190964,77413123.37077841,75609093.76700574,73761052.8133648,71939400.2907035,70121980.4775428,68322099.99501957,66312482.51330049,64705145.69570893
8,101777197.68131822,103030012.4691248,104221558.85060614,105370817.22738174,106441868.11337371,107434989.50907196,108402479.21103986,109301855.15256162,110115976.9471189,110861564.49116191,111534420.70810977,112128224.43885413,112658363.1764215,113113945.83313532,113493862.88524568,113793715.35696979,114015893.75865659,114162439.52686536,114229698.35506412,114218727.69905378,114127635.07618915,113965706.02207579,113718590.47274213,113396481.89989935,112996804.25283565,112515746.8865346,111971069.89791031,111350408.2711054,110667988.29357125,109879864.73800643,109021193.96639001,108144384.37868567,107176748.35576814,106145682.07272384,105060562.09788607,103870180.54167847,102676297.66640307,101404980.30335608,100074892.4604218,98630618.99267037,97413748.23182184,95817133.86591484,94313255.408173,92739661.47219622,91197683.13947974,89538085.35384859,87897064.03791156,86192389.15383334,84498097.87099808,82774935.3926061,81101466.45128097,79229160.47006671,77490922.70270827,75684941.04943956,73834865.6456767,72011712.69610481,70192282.11858495,68390915.00152327,66379129.709885806,64769998.229163446
