,0.0005357142857142855,0.0005374149659863944,0.0005391156462585034,0.0005408163265306122,0.000542517006802721,0.0005442176870748299,0.0005459183673469387,0.0005476190476190475,0.0005493197278911564,0.0005510204081632652,0.0005527210884353741,0.0005544217687074829,0.0005561224489795917,0.0005578231292517006,0.0005595238095238095,0.0005612244897959183,0.0005629251700680272,0.0005646258503401359,0.0005663265306122448,0.0005680272108843536,0.0005697278911564625,0.0005714285714285714,0.0005731292517006802,0.000574829931972789,0.0005765306122448979
0,582760864.7481129,593880631.63582,610294862.5052383,622755709.1981198,612925612.4921865,605869260.6298736,621204746.1471496,623836144.3115282,632994182.5037845,640616493.2825034,634445545.8089085,634345713.8536663,646457698.0820799,640408755.9509504,636513049.0586157,640331463.0884277,633830087.5168926,628022730.8407679,638310682.8783395,629122507.3480153,630616384.111017,629063086.433251,611899914.553487,612986652.1390384,605496948.6134793
1,576085451.2056899,578730682.0500718,588238971.273167,600410770.7877952,609985545.2914972,596656977.0165344,603253871.799871,618438365.9172269,627805276.7729322,635518417.7665602,652663087.4277174,648616963.7551694,643290227.0383344,655229707.7680299,657265544.0508757,663881713.4336975,643865294.9344007,628736876.9242604,636805580.8134278,632961529.6000725,629971268.4364494,622421865.0620753,622778205.137711,619506455.7959198,623884526.9700321
2,606558596.6545737,603552073.3065413,596322737.4424086,603022235.8840115,600507944.0712477,597190694.4104613,609649643.1536967,620469324.3094379,617520643.9112781,646595773.1481894,665441973.1786522,659588391.1885728,655900611.289484,662565109.329478,663803942.4976921,661797968.6344454,646728487.9058799,630857200.8180841,621035820.5132219,615355858.5531803,625248656.4535502,601672392.3432801,619335069.5369188,625744731.1528448,609146046.8570017
3,584318934.0741245,594590907.6789678,589560175.5400064,603000386.8904974,600445763.6626412,607904938.8771282,587015773.2856036,606980559.5951347,623103162.6352661,659743378.0406929,678053874.8061306,691201913.8845067,688223395.4737303,676026171.0128374,680777020.6675254,676633204.1243403,672265146.5991706,665544876.7032852,655511558.2882981,676472577.9826673,666495356.1556764,632506372.198287,619204610.6118124,615715411.476179,626289566.94583
4,585907418.3030232,583761964.3354155,592813362.6537753,584711111.0531143,590473269.9693906,590161432.3114027,594178464.6150591,592349492.4556087,621580943.5604422,628713465.0304455,619994723.9654222,611299969.0012803,620828556.1404071,641084658.7323684,658545599.6647995,649724007.5278138,655230107.624157,644837357.2484583,617749362.9521815,592637778.9376655,604508007.2561706,599154182.4147334,607943416.5058461,600686310.4314507,612896212.9876292
5,592558968.985059,596154419.4570689,596335951.6559966,594660427.9932867,592735790.8870254,596760924.3084925,607373879.3228122,621692929.2503369,614063776.8691971,632282639.3141552,649830016.4303175,637106785.2030342,647264354.169513,645172995.844423,644068569.9160403,640814247.5173485,637084264.4069301,654332611.8269193,649435271.8326796,627400914.2103422,614020006.1911045,622613175.6638833,612745675.9020591,608113864.6091818,624152712.963387
6,583894281.0480582,592896658.2237241,594965646.5650854,588169946.0396456,603192210.4423069,598290168.534423,610014088.1590691,621196497.6631464,632440949.5918028,620527617.1934241,628372520.7344766,641889239.439366,641979723.034991,633898633.7319034,637755587.9008393,636017113.085238,645818409.5728662,648044715.3699507,631591470.2777531,628241672.2925423,613044624.9568173,608688907.7357677,610385054.968966,618246573.0661589,620355957.595948
7,590329669.1011964,597161529.7820573,605699212.168179,599207010.7025361,607237490.2405428,615073217.6033115,617789196.4761933,626199151.8015573,631268681.4007895,637714473.4090112,650042335.6423064,653805243.9606725,664496833.3714322,676109821.7540212,682791261.9513052,688465147.6595125,678223271.6367184,663183606.8834156,646747752.6686647,638410016.681011,634811305.2942045,619487036.3462026,628822848.2898256,622442344.8981048,624266721.041915
8,605590837.995234,608509414.8841286,617224823.0890417,612595370.2032129,598327254.5247548,593890291.9005002,610366695.5989208,615952158.3037596,626854931.4433361,635752143.5742913,643066371.9888926,644481051.4150699,635796544.6887093,641139379.0067583,639672384.6824108,648847810.5685734,639088715.083846,633887761.3600006,621444179.4125826,606973592.2811046,607848989.4948223,612885052.4605904,610562502.3998845,607905459.6004575,612393761.9154549
