,0.0005416666666666666,0.0005422619047619048,0.0005428571428571429,0.0005434523809523808,0.0005440476190476188,0.0005446428571428569,0.000545238095238095,0.0005458333333333331,0.0005464285714285711,0.0005470238095238092,0.0005476190476190472,0.0005482142857142853,0.0005488095238095235,0.0005494047619047614,0.0005499999999999994,0.0005505952380952375,0.0005511904761904756,0.0005517857142857136,0.0005523809523809518,0.0005529761904761898,0.0005535714285714279,0.0005541666666666659,0.000554761904761904,0.0005553571428571422,0.0005559523809523801,0.0005565476190476182,0.0005571428571428562,0.0005577380952380942,0.0005583333333333323,0.0005589285714285704,0.0005595238095238085,0.0005601190476190465,0.0005607142857142845,0.0005613095238095226,0.0005619047619047608,0.0005624999999999988,0.0005630952380952369,0.0005636904761904748,0.000564285714285713,0.000564880952380951,0.000565476190476189,0.0005660714285714272,0.0005666666666666653,0.0005672619047619033,0.0005678571428571413,0.0005684523809523793,0.0005690476190476175,0.0005696428571428555,0.0005702380952380936,0.0005708333333333316
0,110879068.07201457,111176535.33929676,111384182.47649029,111584317.84568265,111855112.75592513,112120906.41364071,112391061.01083203,112594547.95568788,112828168.73683627,113040323.15889165,113238029.08952747,113443078.07249199,113625403.87879339,113777642.60419042,113958744.8986956,114099379.2751423,114272448.95241958,114426773.81993705,114555179.07489593,114699588.77839962,114819527.06384555,114926501.51577735,115044008.99612966,115143688.19932519,115241353.58396375,115327357.36559679,115404987.93990143,115473463.42767297,115537079.0575041,115590276.3723848,115632227.0031251,115675138.50330175,115703868.77309573,115722665.9995971,115737198.81452519,115733561.84281959,115734475.87573972,115722610.83411393,115716489.00093174,115683165.16029917,115633293.1849301,115602247.11708732,115573432.78039472,115507011.79378387,115449200.64792511,115370798.66242576,115314381.8640884,115162280.74398479,115016906.18066482,115012962.92838728
1,109903409.4763761,110198362.72965947,110405233.48295416,110603302.60022423,110871056.0441042,111135096.2623387,111402454.33586928,111605442.7835719,111836226.50071388,112046421.04163513,112243088.91630238,112444451.87736644,112624962.43619655,112774928.98143017,112953551.24619581,113093736.05342875,113265444.85864581,113419326.06056596,113544941.81981118,113686134.43203455,113805344.67595744,113910944.74093328,114028860.98783587,114127000.84558423,114222977.3822437,114308360.34036167,114383950.10490023,114451814.49002644,114513794.16649175,114566169.59756023,114609206.93657713,114650554.56499821,114680147.59094474,114698101.35890402,114712548.32789014,114710251.66800356,114710646.89214955,114698897.02130635,114691194.19810754,114655828.60245708,114606091.5917159,114574960.85243107,114547495.65792531,114481556.11588225,114423286.05253734,114345298.60528196,114288028.18846777,114135078.16902435,113989367.39793459,113984529.54453099
2,109643089.42938387,109937218.51363422,110142721.67286879,110341013.47885819,110608573.31545724,110872308.98339345,111140846.574976,111343479.28836969,111574418.95592183,111782150.80376299,111975798.3607025,112175629.46888053,112355023.35494047,112505377.93081236,112685052.32306497,112825715.59743455,112998233.38710508,113152104.40970477,113278209.9984662,113419638.27341017,113537978.20838133,113641909.51741219,113756899.48870927,113854609.58748426,113950126.2739498,114035879.59682357,114112829.28650354,114181958.22922505,114244851.74511544,114297910.29232761,114341330.2014736,114383341.22443636,114413185.43427666,114430303.79288256,114443304.81118858,114440140.54075079,114441002.39999995,114429553.6810595,114422688.2756415,114387426.55150962,114337690.88440125,114306146.83040358,114278106.8537666,114211240.98521563,114152795.82804944,114073777.25919558,114016571.48120593,113865140.75698613,113720627.13006042,113716796.0761379
3,111186748.23679411,111485126.87000354,111694434.37318419,111894570.3808031,112165598.72567742,112431971.5075305,112701827.9727875,112906091.72960824,113138754.65314953,113349252.8134434,113546142.2658893,113748082.4076286,113929458.53265782,114080961.95307866,114261973.08322962,114403837.28113317,114577733.71860561,114733291.33009067,114860951.8483727,115003759.50770362,115123442.31671211,115229002.0748418,115345965.0502947,115443451.69218558,115539629.41106331,115625581.84857683,115702385.64264546,115770333.87935637,115832314.36351265,115884876.52314974,115928286.52203552,115970625.18918616,116000100.2665917,116017339.07828104,116030472.5845817,116027003.88375248,116026659.96250448,116014130.37366372,116006278.51753467,115969717.3499708,115918505.30181362,115885828.6475037,115857460.28179704,115788820.6351468,115728830.60878219,115649002.7854387,115590562.88807294,115436396.94248934,115288803.15440921,115284384.30663188
4,110730373.71253817,111027058.29397526,111235176.79316662,111435050.5814764,111704842.69011416,111971337.77745333,112242720.91432461,112447712.01223755,112681187.39407401,112892006.68473199,113087945.29757753,113288760.90441538,113469318.25202523,113619517.88873126,113799858.27927293,113941745.587835,114115612.91896006,114271818.0852151,114399748.57965042,114542033.12100516,114660586.84807175,114765056.10871603,114881827.42323047,114980041.47977693,115077085.99276677,115164285.96068293,115242122.73700027,115311814.42707151,115374951.47228672,115427552.13439791,115470695.66576001,115512999.51387969,115542804.22726153,115560617.751557,115574866.29933071,115571206.74797942,115570999.82966843,115558229.46300828,115549894.9819884,115513494.05258533,115461590.06858769,115429671.11177139,115400753.3284103,115333594.4659793,115274439.43197036,115195090.67475241,115137843.71432853,114985157.76682208,114838862.62750779,114834532.21008463
5,109706460.85609892,109997962.9743372,110204219.8616626,110400037.38239484,110667006.3391261,110931423.4067057,111198302.6607635,111400777.25076678,111632020.78472762,111841740.42405395,112038380.4403349,112240566.10759489,112421237.63005142,112571481.22050993,112750797.97573902,112891201.70861481,113061730.13253006,113215400.96592183,113341682.53290853,113482602.89993057,113601872.58053556,113706230.5583594,113821713.43163304,113918297.85915995,114012646.1376047,114097396.32915674,114173463.27291737,114242354.4850867,114304632.24719265,114358212.49493012,114401217.2950709,114443229.91822185,114472067.8130968,114489448.7906228,114503257.95796272,114501048.91225995,114500815.45937814,114488463.70574546,114480547.6057468,114445766.66525736,114397044.59833634,114366431.45979753,114339116.26849426,114272859.1050884,114215369.57462376,114137602.08053471,114080424.04466175,113927407.7814812,113780823.60649322,113776329.87930526
6,109714478.1013633,110010100.64039084,110216632.53470498,110414952.43001163,110683677.79260623,110948648.08444346,111217650.58152397,111420103.62525766,111651227.51978312,111860908.00455135,112056441.1256968,112258764.00899796,112439383.56678115,112590538.40513699,112770617.72311361,112910686.90555154,113082351.1887839,113235678.039618,113361209.29457888,113501515.19307196,113619932.88236547,113725042.86847413,113841003.0231066,113938298.20082325,114034521.92989495,114120487.9978767,114197949.70846233,114267619.51883042,114330499.24115832,114384504.17920691,114428148.52777825,114470799.46127689,114500541.7952568,114518803.31186582,114533806.55819897,114531637.40970728,114532544.35861947,114520947.43604498,114513825.86404699,114478020.41530514,114428195.06789026,114397194.43203385,114369758.12843645,114304260.13817762,114246824.11178878,114168538.53913368,114111800.09703511,113958449.22102962,113813624.1382498,113809287.16356242
7,109174392.55772302,109468222.27129288,109674466.78075692,109871563.14852282,110137779.46196134,110399147.78800036,110663976.94088782,110864323.78294289,111093336.61312896,111301150.98107511,111495954.86050664,111695944.12852131,111875356.15961538,112024883.57926029,112202701.14491983,112341963.22193426,112512162.94982119,112664677.7510601,112790207.29047945,112930698.66821334,113048825.9134443,113151966.95783502,113265907.20777132,113362190.8198702,113456504.13774371,113541164.42671484,113616818.84121734,113684483.86558448,113746108.77908331,113797658.88984261,113839967.7887414,113881231.22991621,113910406.04796594,113927233.36933853,113941019.94396041,113938722.09800358,113939314.6039462,113927773.29287715,113919683.50856782,113884021.82429165,113833488.603328,113801541.87737285,113773437.96134207,113706304.09541772,113647762.53071782,113569148.95014378,113512188.67118952,113359345.23216788,113214432.55172819,113209999.06684273
8,110308797.96937321,110604586.90496011,110811897.34877442,111011432.6882634,111281213.40195142,111547138.10650854,111816429.6832789,112019884.05406374,112251629.57086985,112461333.2877963,112656647.60920854,112858134.97963274,113038207.76359838,113188864.76386088,113368960.64398922,113510331.55509503,113684372.58687122,113839448.1539106,113967103.10625096,114111461.9266917,114231897.45827997,114337418.5606823,114454060.23220758,114551895.57477398,114647269.60965554,114731948.44028589,114808260.37518065,114877401.86855923,114940462.64824948,114993435.15065418,115035805.11871031,115077457.82905196,115107606.39990501,115125767.31436512,115140491.05521376,115139162.33397698,115140770.73885891,115129689.58041188,115121750.44775654,115086305.5712913,115035267.11139718,115003432.50920029,114975020.75830959,114906839.99357049,114848393.08886892,114770217.83208698,114713565.99665909,114562668.1327585,114418280.9084721,114414326.48681211
