9,2965423884.6599803,2902600584.73274,2841487065.535741,2981489146.7426014,2948079855.253332,2835780038.5988703,2964063672.0644073,3005820739.5590796,3117402472.3649907,3079051727.529821,3041798087.9057117,2965450167.861674,3038659923.936129,2928498264.0324116,3057165848.127659,2989778076.8457727,3027846913.8071675,3067705225.3194823,3193753340.3636684,3149732152.6446114,3151368323.4451733,3131076013.3619714,3126435983.0261035,3104950886.358361,3171726587.2083898,3158233330.9112167,3079282909.056921,3102526343.7273,3220456691.732254,3148016402.100652,3189623561.9093585,3236401291.097039,3309876647.833393,3209597008.401034
10,2932439541.841389,2941215324.8459353,2932055532.413658,2964400539.8176827,3032230652.502459,3095880638.1281724,3060728924.0188217,3054541097.439945,2936488553.7696843,2979496483.8886223,3100605647.9594197,3057371256.5385194,3076501203.026289,3047531361.278707,3143529706.3404374,3071667172.7825327,3037268124.6130853,3025941980.7234635,3151571816.8106146,3079119889.6423445,3164201852.45688,3266744897.0193906,3294410600.4985595,3171062605.9988594,3271245518.882611,3321074663.1103764,3320617558.283912,3332993368.5215793,3332886729.4954796,3319893367.013057,3340942724.278277,3289670707.3381457,3280004563.5504465,3267374426.357513
11,2919252579.543152,2918548487.0551405,2914256914.628972,2978949116.5371346,2935486296.650897,3008384307.0439186,2962705933.55393,3070574934.267873,2908137779.875774,3079528996.790435,2968314907.5525155,2968788228.7374487,3089107451.3538933,3111261343.102136,3080469080.1826873,2986399824.615609,3068256678.8839283,3038468513.940112,3196416504.337999,3262901522.6305757,3188323003.4696274,3148569783.170074,3093237082.237055,3052127385.3234057,3227932703.508017,3214685825.866758,3215390966.164505,3317059304.0043354,3339502354.801868,3312373787.444995,3376894753.7689323,3396443612.912888,3392799004.796832,3508441567.547734
12,2920136313.8359904,2891871147.227422,2922327586.870327,2989507753.5742564,2937099687.04579,2971319098.613139,2878859790.7906675,2855930029.673318,2905974517.9805994,2898665226.3345146,2983397800.4344316,3027814164.0092483,3062087932.440972,2998027057.922171,3066721054.5719037,3204792284.2034063,3087290123.259496,3038870752.2082214,3086379098.590571,3077257741.71519,3265199839.912025,3189719753.36115,3156868541.3624077,3213938630.9373465,3184596660.2066708,3148214586.970297,3262037036.065125,3237699689.613607,3131646490.89425,3335783067.978895,3361062342.574058,3306154367.2091103,3333939956.1853027,3450294060.6986213
13,2854712061.1488113,2844462117.677533,2880503795.0336123,2927350653.5637593,2893351778.1042852,2929305815.4040914,2992768986.3321824,3040343418.390955,3059271199.966207,2997465740.832441,2967977078.84322,2952885241.036559,3077941739.450792,3001539557.6287117,3107108205.839685,3104768522.601279,3211324653.8737955,3210755214.836155,3101394434.6835604,3150697219.9512615,3126265351.7577114,3046252673.2569623,3183612526.468526,3227626923.171282,3024781136.3499336,3123467475.6188703,3137041474.510436,3141253325.517968,3269944873.136366,3189125635.5002346,3251653940.060135,3347848406.8238072,3321902564.027666,3311194099.2422094
14,2782723737.316709,2833547432.795277,2935220009.4636984,2943958239.370609,2922270888.017752,2899669596.780909,3026953761.367706,2962951139.680108,3048367533.6313143,3131992085.9293914,3044029662.1060476,3038872332.5254383,3060849034.317846,3101063120.8980246,3026692315.9795604,3027946049.0291257,3130016286.14103,3180007536.812048,3126731164.487092,3261579212.6967387,3134938991.7363715,3206182447.236811,3338601411.779566,3320742824.204569,3230229276.4475274,3194672702.751412,3078260370.207856,3192957867.338183,3357254282.1167645,3312234160.6401334,3217000735.4748683,3375782540.797066,3394431323.2162166,3342291797.1351357
15,2872084561.594439,2958835464.962728,2807489747.169032,3009609075.5460854,2886917098.4924355,2884923403.270093,2924524198.507587,2927694201.08248,2994139733.697344,2971833465.844692,3003327520.9002495,2995731337.5602107,3048894817.8000627,3189464988.3705864,3154657222.325751,3227199894.5412283,3226625367.0333686,3216473215.3521485,3111026040.722358,3188304125.5452194,3225422032.2786107,3119758663.359748,3187453537.9531503,3326514971.29621,3221280151.0173893,3212761922.557606,3326127809.7580957,3273473390.9992924,3213876401.7318406,3170395076.251021,3159031914.985958,3301361684.746438,3237017810.0474577,3275094854.764237
16,2938048597.171563,2982571680.6962094,2957564794.920107,2831623141.4503846,2992952155.510348,2952554883.980533,2954435834.596603,2959015774.3645477,3007709652.860161,2931527621.132206,3026568322.1866393,3102602382.519191,3017123821.7097645,2964171605.7500415,2996282495.8752747,3037782397.311521,3035588002.606096,3198178230.7051888,3145075336.7687974,3074690320.776014,3080138868.024587,3100416049.6316257,3070998462.8679376,3117185314.495528,3210617591.672805,3220313040.799953,3272488201.353785,3241870897.934657,3266270135.8046427,3257701365.7110143,3265198360.3179197,3321494636.2964687,3218021961.541272,3386707315.9008026
17,2850075541.778858,2954277760.680475,2944837832.6034484,2975051159.342776,2940889446.8775187,2927941624.176826,2945633888.163058,3032862754.155771,2957756980.8248534,2861874907.434774,2907100657.5436325,3112547594.69166,3079119330.0185566,2982398994.8468738,2995536999.648452,3011614485.917637,3101780217.00322,3083643463.476762,3079203276.7265716,3175914627.7887483,3154030597.7087255,3218280055.1401563,3162004302.046244,3195072508.6227064,3200446110.575701,3177809532.618806,3261085145.706648,3288431010.261049,3279490141.671754,3282311959.0439916,3368145838.6343985,3310085549.142902,3380663627.872047,3324067475.929694
18,3004567024.504352,2935910735.4792423,2936278332.175159,2919205331.7401905,3028750431.1633906,2887186796.106674,2869526489.662278,3047055920.434749,3054942470.327623,3114902408.5437884,3222576821.5179305,3181734214.442172,3154757109.3986225,3137412225.2318726,3150317705.324105,3131965640.6577096,3203927827.8449006,3180308051.8483953,3298224873.8295217,3280507593.3516746,3215430338.252652,3238886433.802189,3187195668.961265,3240572221.3460493,3317332208.3652935,3233629759.8673606,3301501897.372993,3259514311.143631,3234120154.6786304,3272096634.215033,3393792172.194394,3382345290.7775965,3168790145.2746444,3301609751.0261183
19,2926980123.5860114,2884540635.3798733,2883708319.5303054,2923482455.304303,2938782378.048676,2974301041.675161,3005737672.3934317,2974061553.252492,2968932347.143797,3050510880.1276984,3061472059.870901,3180879490.8670697,3134008082.068047,3103019416.5066423,3037106383.7956133,3119844066.7948475,2998225155.09919,3076608238.224155,3098482244.2445917,3194668565.472578,3090513005.2838554,3067519027.6622496,3250742008.027445,3161828231.3231907,3268650165.5468197,3217382835.8196654,3166109669.016901,3079351591.3294907,3213232909.37678,3258722241.860223,3199837003.1547756,3185852403.896876,3289364392.432547,3356618184.09785
20,3009428574.5562377,3005385624.889221,2977509036.5528736,2806398366.2862916,2932838343.3422656,2937757438.519541,2900973501.3439865,2922280280.3372717,2916865823.763663,2971302304.4406667,2900287623.852077,3049149284.225146,3049794825.2953386,3164613474.31534,3049517850.9044895,3105853563.423877,3063694321.6032934,3138956609.9833436,3085986474.3273497,3124509375.4368305,3101512640.9332533,3082319607.5880623,3079942076.126583,3023577852.319983,3250402376.8669267,3184042890.815506,3253298535.2168517,3169426340.424707,3181610334.2087846,3294000608.0599833,3277151474.0805573,3428880751.9404473,3337635352.234787,3379924603.525655
21,2883910595.1975656,2712523722.506553,2846444235.6205153,2899136560.231891,2919516382.9353614,2884944039.486414,2842105437.808415,3012512556.0362844,2966313705.868895,3065962351.0398703,3021396256.582436,3083271416.4113574,3054769113.926129,3090499418.9721627,3064303117.706531,3105516199.7988863,3114167097.6678443,3181601778.3163266,3123878961.404684,3183045816.6060286,3241497132.5900736,3294838110.316237,3213826914.784983,3225596621.9357595,3213490934.246489,3280027722.050101,3238476018.6486073,3400552602.3958716,3278510089.8180184,3348783849.927034,3313605603.9371476,3318371150.82483,3418160495.061461,3316324823.8467674
22,2907851314.6815767,2954109056.1695275,2889562910.976611,2809591117.5991106,2905991658.109154,2907484393.5987763,2934652466.493168,2979197612.581819,2866530082.2895074,2978900952.2156262,2927814797.755078,2957106853.721601,2925469314.854162,3098155768.408905,3114039593.643663,3061242753.711142,3107039222.301491,3095024838.730063,3133286468.706841,3302999792.071521,3328857857.786015,3247469087.1043625,3243138218.8605456,3172009706.6660695,3243493143.172673,3262497518.485678,3251536508.2539306,3238276152.453073,3233589112.0840373,3299071686.9709005,3349287904.132574,3222513733.4705243,3302481869.833271,3420367778.3451157
23,2870729884.8568034,2856330152.845791,2972602945.247398,3007789734.645472,2926041637.601284,2912893125.080713,2992177251.5504127,2967122574.5543327,2932102886.670298,3020063207.5744696,3039531631.96779,3021271516.678222,3044610199.2968025,3068230147.5144773,3089442052.119991,3119228702.217184,3019706173.5904117,3227525213.823768,3144735578.6952605,3023231083.378584,3193131277.5965548,3121010949.3270717,3105446470.498516,3121759227.179075,3353267549.711406,3179112774.080375,3332538958.170744,3317582261.479121,3298063435.251409,3191371679.4441614,3183743077.1462493,3291880002.7631264,3211669080.400264,3324988342.332082
24,2846070694.0673823,2848577859.4612246,2969155161.1539493,2994125498.9950347,3011653398.4916205,2987125143.630424,3107557137.9838247,2991343053.349651,3026228994.166974,3092141568.504637,3025032800.2747326,3034863287.883613,3047606793.966047,3106707994.1540065,3143687944.892874,3071961021.5021763,3139010468.080073,3106846208.8862567,3105507942.6034575,3163600977.0912232,3225195633.5740366,3215663925.313204,3164610601.167275,3170125226.362593,3198229994.6700597,3168945411.6125507,3329189656.5529304,3290856976.316045,3221832929.6337,3276053905.6137853,3305309480.7351766,3342427764.7250657,3311934398.1985297,3396195600.551988
25,2948325862.047971,2909417983.013736,2909584841.3380213,2942002395.6379695,2977473403.4594283,3034173296.384994,3004309814.0767355,2976284623.369246,3047061391.5509524,2966646359.840851,3020998956.145658,2968215345.627625,2996735170.3578615,3029810504.9841814,3054975732.192944,3042347061.707347,3092245183.2038007,3200245217.3259807,3138777490.964537,3120910087.2372427,3091532747.1698713,3218666005.2931504,3207787903.7341113,3182913453.7320795,3316012211.2394004,3440295313.27778,3463912299.179163,3392589247.5727735,3365561201.587253,3448549349.6451573,3401764936.650421,3347018938.9255037,3477797473.019391,3332522312.4469695
26,2949375429.8575535,2890870349.8221693,2973383071.7870846,2954920214.652016,2936373168.8439584,2928356623.4035583,2976784765.6756334,2991834839.386913,3111142665.181363,3156290404.140099,3001783874.0319486,3038276634.149817,3015954570.664865,3157596551.448091,3080530581.498409,3113830856.631727,3155202953.9073133,3123224187.204593,3126409423.295971,3249747786.935574,3157007573.6551857,3277470444.1917057,3363088487.1923814,3332315350.6227045,3311756579.322727,3197083980.8610187,3241574762.4302096,3198673404.0235744,3346216595.390418,3284750687.3068867,3302620644.448075,3247474348.2349477,3270338664.3114777,3245282816.4466543
27,2891035585.122508,2893710533.455901,2802430770.4354253,2956219889.756431,2956797474.5367155,3011086442.019541,2933808368.8857017,2994142786.179394,2923141218.0267267,2963678378.798099,3077515312.2287006,3071739509.2312837,3151128501.8454895,3029665322.9225,3034436377.4043827,3048979352.6324525,2988574759.1517615,3214951922.6352167,3192513726.451673,3143373986.6649256,3079184144.551857,3211143212.6484,3192194210.443623,3070693953.085142,3271707633.7007804,3288132239.75136,3314969053.579337,3259445917.4138575,3303539757.663444,3327160865.915599,3249587351.3902683,3212588661.9385834,3274434298.040338,3300819799.8435082
28,2906986376.113104,2935687185.4612384,2963984065.27975,2888461292.55558,2966193082.812498,2903977183.5793214,3035485315.531112,3058333631.188571,3010472964.8591485,3025704076.588646,3021831512.8302794,3058584503.7758117,3014646661.2597475,3116944593.4736075,3025699758.102054,3074819367.6226506,3126285978.050068,3136655612.0323215,3056948042.7217994,3161940803.060299,3162760217.940981,3245087006.651756,3163890193.8511734,3249177118.7255,3248112504.227662,3175343327.0192,3281387716.870835,3296847748.7689843,3334784906.0035,3238330292.301569,3311604037.689405,3257395267.874662,3318624909.031229,3281868046.2339687
29,2951237045.110911,2863012322.25486,2853362193.411534,2940024385.5902586,2882811636.5727215,2843884618.3545647,2918662696.5117974,2908033625.8626456,3046878302.0491724,3043555554.634433,3087771085.687603,3000077797.8145275,2981594175.0505757,2995232861.698699,3109948869.1613984,3052267891.0843544,3178287503.846477,3076244504.6469097,3080096407.51707,3165907012.6206446,3214123314.6488566,3142899845.8079047,3111724243.800631,3220630836.6270347,3436852960.8223405,3221314579.3049836,3302174485.382614,3293755941.0513697,3180595830.391837,3405785428.817149,3271920032.7695084,3349690314.6334696,3474437773.4705405,3326988177.3551536
30,2848376333.0208178,2922113263.767306,2902779448.4770184,2959300222.048767,2881215679.1327806,2873447486.3969593,2926261740.193844,2969142679.8604627,2877395040.977945,2963958880.1637893,2952743974.7153745,2936658988.008046,3038062109.730064,3047597422.8990273,3070498427.1437097,3038194150.3749375,3030186159.9171114,3122849488.476094,3173005315.33939,3188357105.9637337,3175675916.956304,3174128876.131253,3179357279.1919484,3155174469.6652827,3244034745.778485,3347097079.7663026,3227253862.701724,3247458414.4689374,3318730462.1337786,3226338552.868903,3287454269.712313,3346923048.6105103,3326585396.0794334,3262458508.9339676
31,2884631055.507017,2954615593.7454114,2872349776.494178,2962698868.6479692,2933838451.9749947,2957084874.6583667,2911998167.991773,2981238700.77742,2949990422.709667,2986106361.6037474,2947832045.353186,3079337026.487868,3161009169.4842987,3058766561.748555,3101921737.4487877,3031539695.1986127,3034665902.032594,3208467623.9828124,3156887030.3644433,3106256269.698961,3177709742.471851,3131765556.2142844,3230084797.191164,3129769145.849298,3101426738.5693398,3102856359.953392,3205875645.3184056,3172757604.102668,3279094911.6608214,3243660079.7010274,3249437019.6149025,3175210795.333979,3203530291.713735,3201289062.7213826
32,2917247864.8958807,2920223868.518505,2873920179.259167,2887250297.6662703,2880852285.550578,2863327020.10729,3092857333.8807416,3005586352.663097,2972335636.5748997,3039241624.251337,3039451726.717898,3012442514.0713243,3078892383.366936,3132662664.623468,3097522726.8352904,2997302755.936875,3078938868.8269134,3121916546.9119363,3072672866.97091,3237561822.0787807,3163651553.638162,3169275257.8454237,3180628765.724257,3286166198.546138,3158176457.6895976,3189938071.0517955,3235253481.5452795,3279623549.9539285,3308286770.104843,3238369464.392298,3188702624.0270195,3189904656.1673017,3366709157.8789477,3274923731.7291303
33,2875382724.012006,2937793965.6095963,2943105820.7105193,2905402755.1289644,2934246348.382358,2996805190.4951897,3023681361.985957,2994947380.879013,3099533134.32094,3022605824.4888477,3082583540.946236,3123841059.28535,2984752997.7896733,3099288005.1719074,3075848754.771864,3132017749.3096766,3187756456.9236655,3125013859.181444,3154503795.1245794,3148959251.926866,3163720970.855098,3147981781.202625,3150440816.2225547,3254957141.048332,3239068006.0939126,3221654837.778166,3172419220.4585204,3150385624.5777574,3141115281.381375,3257605877.3778176,3260731099.763905,3335291832.4139376,3282342319.028334,3356102246.924994
34,2747156579.1769195,2821310736.5813527,2938664725.0552917,2877857572.3033676,2961179817.7041183,2911624275.1915646,3034078637.9488397,2923390104.252376,2944377254.8441463,2949987945.5008645,3094821462.8341694,2995130844.4857416,3127746334.3427095,3140451834.0469246,3091655777.1262865,3097993834.2013655,3076745168.3329864,3204634513.317278,3144586003.1096563,3165355842.268756,3138618193.2865887,3220575597.8914194,3176362305.5707793,3221117402.0904818,3265259413.3529243,3183325798.237531,3307141603.046119,3256694558.9058566,3253388090.015582,3261420884.2943034,3293168039.2672663,3266145280.8704767,3263073726.6638713,3327676865.7485633
35,2957148673.2767854,2931073183.3861585,2985685640.5460443,2982781331.7161355,3019189457.4321427,3024503792.4772396,3021575946.377095,3093980785.4884167,3140073487.235724,3095319062.7897925,3057240474.8585143,3073608151.0511775,3081284341.4415803,3028794324.491099,3032478569.216296,3107735407.160044,3171306483.3196373,3043647868.6577005,3107013500.358759,3240809218.074056,3176808996.1278777,3274768646.183671,3268539741.643442,3283948137.3754497,3296920485.232539,3184411149.4683094,3181189123.4744205,3288011866.981189,3224003588.127091,3251894995.0431476,3267461943.0737605,3229530631.595094,3226994094.951305,3254606798.3109393
36,2947081937.792797,2894585067.17553,3018522335.1693788,3012458887.702189,2919574311.5423393,2957229623.8344765,2922573295.0338483,3048169578.5621276,2934630787.2179503,3032971707.3474073,3030289407.3030443,3084954432.616387,3089304563.951298,3097829592.253142,3184216641.6459794,3239329724.6590834,3241712957.5171556,3154808726.1386733,3149803689.612798,3202058380.1124325,3200724725.986265,3167137093.907181,3256187818.9757576,3210812890.0548263,3236032909.5882215,3321037852.9267335,3285527165.3857293,3261441024.746072,3346283307.4742904,3181778116.428957,3316124626.981764,3278254972.7339077,3336931828.0264153,3335370507.4355416
37,2828913571.085386,2892412628.5961313,2915301533.153261,2925053889.207732,2986941720.0695033,2969173157.2711525,2979974444.408764,2981420357.0082273,3097970324.0255904,3094625381.8399224,3127205405.5414896,3112953616.182482,3063464891.569186,3083626353.6372414,3177739770.5856395,3049108372.348945,3101513441.19447,3075151660.0205297,3121834913.6836276,3251407665.3449016,3188852364.2003794,3106092084.9223065,3229109677.402137,3267532773.6268806,3108815361.692657,3225978993.7680807,3243127321.2512116,3127983309.068246,3270234843.3020053,3225656646.533772,3237221400.2774715,3253827967.917522,3337341508.35872,3250038224.5753098
38,2947272594.54626,3043086439.095566,2909402652.314932,3015049431.2655363,2870044941.6229153,2909655869.705485,2985935199.1435223,3080525493.3786144,3016877517.8599615,3139163139.6606126,3051871702.5470476,3175804462.157234,3097858825.483397,3069415389.4138503,3044756954.4443526,3208585155.0675864,3257093555.9258995,3270305132.2051277,3134870634.2566404,3248075287.681963,3105854102.478985,3181946087.898981,3169151218.6360826,3172668950.537366,3242621156.1628757,3212308247.6739526,3297256529.0463133,3316026406.6114974,3335854110.4082494,3388052825.9430103,3292252242.131501,3303761416.9540977,3242290903.228164,3295468656.696562
39,2843391146.483321,3025467077.0947876,2965360243.248911,2951660071.080361,2982664362.951763,2982403680.2313614,3003382576.0298524,2947208060.934244,2982908416.9461613,2930074145.9969716,3052109718.1371717,3040591251.979872,3103291038.244987,3203834724.1322026,3177299033.839571,3161675844.545849,3070730722.0730224,3116165506.8102007,3243939563.216574,3134470942.421984,3146762914.494064,3133647061.320646,3222654591.6287117,3240890854.155863,3170355389.266923,3258728228.0971446,3373570125.294015,3300856757.523953,3309236905.477362,3363414263.89734,3354765557.5753136,3426259447.3565516,3306102690.40692,3409915444.656383
40,2873850452.7901115,2895642306.6184206,3053833588.0250206,2976214953.0270753,2942683940.014045,3016587006.4174523,2985402009.0549564,3018880511.8684134,3046054617.925883,3063950440.0142007,2955972754.609819,3005862461.325953,2995607509.8609805,3047060744.3328776,3071179717.660086,3102918138.197019,3045911113.991401,3049569824.6762557,3095584418.753599,3094522837.834651,3133028275.0817776,3072861251.647169,3132918001.3989153,3217823046.7658257,3169663204.5842195,3235006435.5558114,3248238420.5878177,3300982001.3553605,3224871967.606149,3235320092.531071,3320733164.6752586,3325510441.2658997,3364206508.626271,3302180599.69069
41,2812126938.9395685,2897212121.908296,2933732007.4610715,2884612812.581852,3016925396.143772,2974901232.0731454,2942448022.7924056,3014878619.444316,3072006145.9602413,3062339554.1515164,3137185836.504489,3075680690.766053,3077620984.9976172,3130726621.4826994,3144287994.6767173,3151332002.520775,3161964472.6006427,3216493108.9603333,3151839815.834029,3129366951.3350053,3112585507.911928,3158319911.2576427,3229642059.137539,3309553446.1934395,3144854206.1519327,3157507902.8455963,3296971516.197569,3347577819.53336,3121614604.2745724,3193827522.6050463,3318204025.4992537,3371552028.3071775,3430741212.177259,3326462260.708076
42,2786681639.315956,2964460270.6463923,2838181735.752648,2921574731.418423,2929275722.9714317,2980945749.356326,2942183592.997393,2994990337.9493866,2959924353.968515,2943986255.374224,3073529673.4590364,3061376856.696797,3052522750.954696,3123689822.385394,3133364402.5481763,3125525959.6674695,3175889447.769106,3075813344.8134947,3184272673.2961926,3162603092.8017917,3137996716.0421576,3153462646.422511,3138539236.5158277,3184560847.3614335,3192681533.158775,3114757735.1256237,3247079120.6001925,3244235659.0214286,3259008788.475228,3236835516.7889023,3177817892.3317246,3241699560.168919,3227343402.2713566,3270413127.90711
43,2899317614.506833,2855902082.4673944,2930435950.911543,2921984497.4995365,2887596795.433081,2935138689.9851336,2993848057.776633,3010662246.6965585,3048373295.3604946,3044397345.327738,3063386678.7408648,3091950460.527663,3064463146.8256164,3030798557.37266,3172753613.769139,3117985894.1612005,3188067209.09921,3106846344.4369087,3141345713.702897,3247759245.3425636,3093769920.00876,3187766745.6191473,3233236098.8569407,3306949726.146217,3113239828.2711535,3219936865.6002297,3344182816.7361484,3345219561.722667,3194847303.353787,3229547865.8313346,3365806551.251525,3350045598.883024,3459255663.466544,3359272106.043496
44,3063524512.2409015,2953666809.0632176,3051899661.7319536,3005639983.4150786,3011126288.7194686,3071211971.0728283,3090583805.5099688,3014120363.5677304,3045194796.2976265,3149431923.8544827,3166343616.179366,2976230255.9524655,3113447047.906789,3076632229.954934,3027408287.0365157,3116429457.175943,3094352422.380998,3080832750.938439,3043955186.3703685,3082215213.081222,3183984088.2055006,3273782567.469308,3246804816.167042,3217975992.5804434,3185121056.2233834,3277647176.0367928,3224766582.8943295,3310371529.562537,3302931443.0829473,3280900258.0961366,3318926170.506526,3372197667.672013,3308535776.7686343,3288730263.8863344
45,2908512620.6357675,2981339564.160169,2884487710.7372227,2890849826.6879134,3009799542.2540274,3071919686.9553113,2991803571.113403,2929367945.713406,2992680887.740495,2961092943.90268,3024211288.48519,2961369430.1672153,3020468813.24308,3070532924.4592853,3087119160.6331615,3052875316.854123,3135358352.0527267,3131720614.7622876,3116588561.9441166,3063626872.377176,3273298385.83732,3208443340.440537,3268406482.6955633,3272742535.377001,3235323403.415093,3278661643.091497,3281519963.0142345,3339412568.7439837,3199429536.095366,3290161236.2622924,3310323781.2490716,3329415992.5447793,3173566433.9465585,3336262289.542308
