,0.0005416666666666666,0.0005422619047619048,0.0005428571428571429,0.0005434523809523808,0.0005440476190476188,0.0005446428571428569,0.000545238095238095,0.0005458333333333331,0.0005464285714285711,0.0005470238095238092,0.0005476190476190472,0.0005482142857142853,0.0005488095238095235,0.0005494047619047614,0.0005499999999999994,0.0005505952380952375,0.0005511904761904756,0.0005517857142857136,0.0005523809523809518,0.0005529761904761898,0.0005535714285714279,0.0005541666666666659,0.000554761904761904,0.0005553571428571422,0.0005559523809523801,0.0005565476190476182,0.0005571428571428562,0.0005577380952380942,0.0005583333333333323,0.0005589285714285704,0.0005595238095238085,0.0005601190476190465,0.0005607142857142845,0.0005613095238095226,0.0005619047619047608,0.0005624999999999988,0.0005630952380952369,0.0005636904761904748,0.000564285714285713,0.000564880952380951,0.000565476190476189,0.0005660714285714272,0.0005666666666666653,0.0005672619047619033,0.0005678571428571413,0.0005684523809523793,0.0005690476190476175,0.0005696428571428555,0.0005702380952380936,0.0005708333333333316
0,112324392.10593309,112616313.98286149,112821278.78783666,113016036.26886477,113277067.76981565,113531377.6852838,113787201.71447566,113985219.37337244,114215074.27742438,114423452.66601767,114615278.384437,114811772.76411588,114986638.98315328,115134386.27847931,115310537.26220317,115451825.04322664,115624733.030762,115778124.59884049,115904165.18211277,116041214.22125128,116156619.1167534,116258449.98893438,116367190.5039049,116462438.36119124,116556996.95098698,116642738.87732843,116720792.85200183,116790513.06725639,116855392.82742281,116909419.71430613,116950936.091478,116992138.08078597,117018107.82207853,117034583.45069218,117049702.60468554,117047571.80977254,117048058.54098044,117035191.32311589,117026127.39306177,116990645.4648811,116938241.21301837,116906715.14898747,116877347.83018526,116810218.89441174,116752331.32627708,116672501.49621437,116619552.17214105,116466461.07130729,116324516.96702786,116321282.76020074
1,110514945.8371272,110795121.73117322,110996307.02828634,111184043.51216826,111445089.2390473,111702549.60506774,111959867.55110022,112157065.06844407,112383522.22675575,112587946.68498543,112777508.09217183,112971037.78253448,113145411.66762958,113292523.66649303,113465396.00159922,113601450.41664034,113764191.79830953,113909966.54797514,114032948.3100336,114169852.35989735,114287184.31203997,114391176.42490327,114505242.25779112,114601624.109861,114695341.30623826,114776049.04229262,114847930.89835913,114908028.94449024,114968111.66853158,115014455.38268577,115049637.55394281,115089528.58664201,115117268.604271,115136465.39874078,115152270.55378878,115152343.82770158,115153303.41949531,115141366.66944434,115134712.91157177,115099924.42754799,115048846.5462156,115016437.07174878,114986363.29837386,114916310.30899793,114856839.23497505,114776256.47526957,114724780.83995496,114565117.32616794,114421991.40707041,114419500.90957649
2,113537495.87491044,113828049.09874392,114035027.83757615,114229928.87131205,114498030.84973301,114767181.0442356,115036427.01543336,115242112.60608423,115475741.57029462,115685710.56415741,115884909.2642806,116086925.89657965,116267281.07153998,116418160.03200491,116596576.89679183,116736596.44431873,116904379.66810268,117056290.40688278,117179663.29372327,117317836.13246967,117437372.4970143,117543551.75472404,117659170.71522933,117758249.83881357,117851157.45826928,117935778.42884845,118010628.66121824,118076734.87849163,118139187.27206913,118191229.70927157,118236300.15546852,118278866.76264036,118309468.04492767,118324920.39713208,118336914.47820695,118331607.03296766,118331588.14212544,118319450.86614008,118315215.88514711,118279330.77204053,118226715.25048967,118194263.57385115,118165670.47993384,118095221.00127122,118035253.73107812,117957510.87957756,117904954.21372046,117747430.22901031,117598932.38439184,117595469.60218985
3,114361137.50392045,114657078.37646122,114866303.74241866,115063771.30748737,115334720.4586788,115603299.8016744,115873248.72621919,116079941.21566461,116314117.00392467,116524923.96254279,116721253.40142445,116924743.8198726,117109641.25481224,117261736.34086554,117441126.56136282,117584362.15494968,117758712.86434755,117913006.52714466,118039955.73196128,118179673.24873309,118298889.52624945,118404421.69852352,118519890.3748307,118619160.2348469,118717284.9933603,118805807.02653198,118882795.52967222,118954198.14257862,119018979.67025578,119069531.44376343,119112168.0799397,119155470.69129927,119188059.13883811,119205706.93062916,119220508.50618058,119214598.5224986,119212296.94134237,119198756.75050683,119188576.9347698,119153147.19725025,119102973.71327746,119071322.49695109,119043777.18634734,118975634.61543785,118915458.43024388,118837324.79465932,118780885.37984043,118632885.4743672,118488568.34238255,118486602.95875238
4,110071439.08796836,110356194.16307922,110556921.31518818,110751657.5970297,111015248.99228469,111273881.43572977,111532119.96895672,111727251.49838294,111946729.94058883,112145489.95210306,112329763.19088662,112518288.75658232,112689085.92664285,112834202.53168403,113008204.90096533,113147784.24576442,113320126.47235164,113472303.75086275,113596147.8717607,113731937.47091362,113847557.80136666,113948778.39645381,114056616.4427585,114149770.36032577,114240090.23505892,114321356.055516,114395806.9896653,114460023.33441468,114522461.11313085,114575878.47757837,114616422.49369934,114657806.70314778,114683262.84383394,114700313.37576793,114712594.81091037,114709478.83579476,114709827.46301912,114699065.815862,114695189.1355729,114664603.76685256,114619582.2129912,114592120.3227729,114565113.06974429,114501566.79034257,114446876.94569641,114373097.7227287,114320317.1019919,114171291.280552,114034872.8479764,114032895.96067803
5,110948137.15530202,111235119.594139,111438553.57420367,111628780.83730365,111888905.52543725,112145982.4073725,112405310.66973513,112604396.41820711,112831417.38652539,113034558.23598889,113223075.3507538,113415889.68995996,113591322.74754207,113737722.46464877,113914254.43047957,114055994.83576527,114229674.18725252,114388785.42641544,114517217.65998995,114658683.02805442,114777934.3249384,114879350.47861676,114988680.39167117,115078931.45140043,115164480.02549963,115244930.90959463,115320825.81301908,115389184.29016954,115452439.60321271,115504753.87838198,115545719.44724764,115586612.12155546,115617093.32488747,115635989.65050724,115652636.30601445,115653271.4885789,115655007.84209816,115642020.67517838,115631811.1857442,115590962.62018295,115537336.4246796,115507462.79669416,115481878.95451538,115417492.0012177,115363616.87386583,115286103.00397803,115232608.02900808,115082002.46040307,114941490.60808212,114939673.10775661
6,110046068.33345175,110328098.5331495,110527615.13136253,110717353.52176204,110976078.95098715,111235661.79974233,111493402.1003855,111691509.23368372,111916316.98509382,112118954.71731867,112307749.1900489,112504291.21882881,112682308.10560122,112832111.94443701,113007900.92981805,113146042.81104311,113314715.1367069,113461409.5911918,113582870.1457686,113717691.44816719,113833542.06519401,113936451.93273827,114051126.01113793,114149618.80152385,114246943.09970409,114335045.07556675,114415116.20049605,114490251.53785394,114556253.12062414,114610879.95555854,114655253.1230859,114699181.36242582,114727504.3217546,114742210.53435579,114753867.95590071,114751094.50114445,114751718.67706138,114740605.75721623,114733494.44267067,114697857.5228909,114648535.43198624,114620397.72092511,114595837.62648076,114534255.22586353,114482895.26143686,114413306.43979003,114363050.08498627,114226873.64567849,114093198.22784963,114092447.40223236
7,111804681.3301049,112094649.85821632,112298949.74405053,112496936.00611837,112760253.03514767,113020666.65229285,113284775.62400945,113484831.85029584,113711754.89331384,113917612.06965064,114110291.59123285,114308437.48734728,114487741.32585473,114637873.32213698,114814499.60986781,114954667.28425124,115125113.22272535,115277402.45408703,115402997.62606771,115543973.73356433,115663501.21073401,115769334.96973702,115886641.51200098,115985465.13903582,116080865.54683574,116164475.0449198,116237257.66233598,116300915.01977445,116364117.49482922,116415671.78044645,116459305.66421162,116501139.0496354,116528007.87773171,116541908.63386694,116550716.93993165,116543426.80241303,116542222.12690438,116530408.68311638,116524318.93620059,116491863.54364014,116446847.63695927,116420045.93661809,116396973.3965428,116336524.76992936,116281435.32582784,116204041.64355713,116149184.50640257,115987493.82405807,115837034.41598897,115832531.6610192
8,113391139.14079411,113685381.21730182,113894147.59707947,114092945.38224827,114364853.886874,114629368.67106287,114892395.4263329,115092709.80303495,115317011.78398529,115520847.17809346,115711234.73782976,115907839.25308573,116085216.7723196,116235564.94725172,116414430.69937232,116556081.6704156,116729622.39412342,116884546.23767312,117011032.73002417,117149003.10064465,117267094.03124152,117372427.56128323,117486161.16150531,117580948.45239024,117675435.63956837,117758682.32865493,117830912.94280554,117894911.58568545,117955711.14145008,118009130.26406838,118051643.18197349,118094581.61684033,118126952.9595837,118147586.71872476,118163819.96711068,118161129.0353828,118157717.97166488,118142793.42495967,118132353.8045959,118092114.10720736,118039164.0771245,118007367.89940426,117977190.45401742,117904635.1620108,117844817.41504511,117766334.91711232,117714471.1328619,117559517.72422563,117413440.76306626,117410047.59752159
