,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,74.32418651580811,4.07571847599347,0.14121689796447753,0.03165923842905144,0.001,0.0001,0.05,"{'d_c': 0.001, 'eps': 0.0001, 'l_r': 0.05}",-0.11303587749801608,-0.13291207953149353,-0.23348071418354388,-0.24932654635982507,-0.13227617543318268,-0.17220627860121224,0.05716935497510311,31
18,77.72142014503478,3.8423701115273303,0.14151105880737305,0.03598251586630144,0.001,0.0001,0.1,"{'d_c': 0.001, 'eps': 0.0001, 'l_r': 0.1}",-0.10212380396383602,-0.132137592521321,-0.24204722680957003,-0.2464994150779491,-0.11510664026805914,-0.16758293572814706,0.06335262146245912,13
19,75.95443420410156,5.351108688783468,0.14062886238098143,0.018040286729235112,0.001,0.0001,0.5,"{'d_c': 0.001, 'eps': 0.0001, 'l_r': 0.5}",-0.11166363388038672,-0.13762866969638754,-0.24856315574629548,-0.26933266599859923,-0.1496016093767436,-0.18335794693968252,0.0632678484234689,50
20,73.75137605667115,4.331316229947606,0.11986041069030762,0.012743415067842344,0.001,0.1,0.01,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.01}",-0.1038048131107776,-0.1298627011018118,-0.2429756062478489,-0.23762108088097644,-0.10919969170935387,-0.16469277861015372,0.06236457281298032,6
21,76.1384862422943,5.111288799385181,0.1379462242126465,0.02790541675610596,0.001,0.1,0.05,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.05}",-0.11340928581172245,-0.12828795664479548,-0.24721483840111577,-0.24284407849003328,-0.12334454374242741,-0.1710201406180189,0.06063385638037208,21
22,76.11984081268311,5.160192316544861,0.11737208366394043,0.01694296014693151,0.001,0.1,0.1,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.1}",-0.18023542141269003,-0.13434197273377224,-0.2369061759686954,-0.24487006673839973,-0.1195565764707733,-0.18318204266486615,0.051252179991563375,49
23,72.75969982147217,4.822269192964834,0.12231473922729492,0.025032586052524085,0.001,0.1,0.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.5}",-0.09230657861329937,-0.13245739671729878,-0.26242030971859964,-0.23853822534986246,-0.13177600528508196,-0.17149970313682844,0.06653502084628388,24
24,77.42898955345154,5.99230820370705,0.11821703910827637,0.015776319932006493,0.0005,1e-07,0.01,"{'d_c': 0.0005, 'eps': 1e-07, 'l_r': 0.01}",-0.18423774918348435,-0.1293002915013167,-0.23903258086782414,-0.24156695581840865,-0.12784651871173877,-0.18439681921655451,0.04997415357367318,53
25,70.95168447494507,5.7858158911754085,0.1434105396270752,0.032201621960287086,0.0005,1e-07,0.05,"{'d_c': 0.0005, 'eps': 1e-07, 'l_r': 0.05}",-0.12168204827272205,-0.13898040841997863,-0.2614664488535789,-0.23821963854899308,-0.12548652747492475,-0.1771670143140395,0.06006910792729141,40
26,72.49217534065247,5.034104173847986,0.12748522758483888,0.01350419198576165,0.0005,1e-07,0.1,"{'d_c': 0.0005, 'eps': 1e-07, 'l_r': 0.1}",-0.12149372152475789,-0.12733737661899863,-0.2348107041523582,-0.24132763488108452,-0.11930649256131888,-0.16885518594770363,0.05661147596748321,15
27,74.49857935905456,4.000631677693045,0.13558106422424315,0.022411878868332423,0.0005,1e-07,0.5,"{'d_c': 0.0005, 'eps': 1e-07, 'l_r': 0.5}",-0.1047447274144596,-0.1388717713219905,-0.25380389966346906,-0.23863390732715328,-0.12241957429168232,-0.17169477600375097,0.06198461040727928,28
28,75.05374360084534,3.852010951792719,0.13303990364074708,0.020280062713372262,0.0005,0.0001,0.01,"{'d_c': 0.0005, 'eps': 0.0001, 'l_r': 0.01}",-0.11788125982177852,-0.13025620011965885,-0.2437249902368259,-0.24193292683035558,-0.11282962181630211,-0.1693249997649842,0.060285697921771804,16
29,77.68015341758728,5.894840064802494,0.13521533012390136,0.007766733969059026,0.0005,0.0001,0.05,"{'d_c': 0.0005, 'eps': 0.0001, 'l_r': 0.05}",-0.13795072687050575,-0.13452670869956235,-0.24428339973142849,-0.2333815532032489,-0.12177700908928961,-0.17438387951880702,0.05300965934643887,38
30,79.89826393127441,5.312896908526968,0.15948853492736817,0.014165786553724365,0.0005,0.0001,0.1,"{'d_c': 0.0005, 'eps': 0.0001, 'l_r': 0.1}",-0.10302562815120672,-0.13537720565930064,-0.26194561029481933,-0.2418982304217222,-0.1217006779304909,-0.17278947049150797,0.0657291015411284,35
31,70.07993040084838,10.064801311461997,0.13932242393493652,0.01702487741968871,0.0005,0.0001,0.5,"{'d_c': 0.0005, 'eps': 0.0001, 'l_r': 0.5}",-0.09952374892343095,-0.1254611423460059,-0.2561543411096865,-0.2283627271352659,-0.1838502372579461,-0.17867043935446708,0.05932172738001484,43
