,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
35,19.566771483421327,1.531069000356301,0.15884363651275635,0.04468387331565505,0.005,1e-07,0.1,-2,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.1, 'reg': -2}",-0.08201259654292929,-0.15055775632193547,-0.21426992589466726,-0.23113588736087962,-0.10245036613198193,-0.10384303891066683,-0.2460530261793958,-0.5132129523192566,-0.15629595008404745,-0.335566461224017,-0.21353979609697774,0.12449056697604759,12
36,19.21742699146271,1.4256219637419143,0.15581068992614747,0.032292210672909535,0.005,0.1,0.01,-0.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -0.5}",-0.09703320755007426,-0.1626357379977632,-0.23260376653239673,-0.28638838512668613,-0.1160721689649792,-0.12531517768918785,-0.2655403400568801,-0.4936650145295653,-0.15840367601173158,-0.3562338143219188,-0.22938912887811833,0.11882030023666905,54
37,18.518377161026002,1.679211599129971,0.13520700931549073,0.019888256502474062,0.005,0.1,0.01,-1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -1}",-0.08807475307010168,-0.15923961219285124,-0.22216690676070816,-0.24783141728722022,-0.10358860925065083,-0.11753937722304868,-0.2528891639670411,-0.4914280635642597,-0.1584669810440182,-0.35313957861207024,-0.21943644629719702,0.1192431736314181,47
38,19.033785367012023,1.343716352517694,0.18334169387817384,0.10239118117541021,0.005,0.1,0.01,-1.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -1.5}",-0.10023946132105024,-0.15826242777525348,-0.2172499519965827,-0.240355027460781,-0.12437221307543471,-0.11020980413495698,-0.26157267286290137,-0.4966965584286039,-0.15551352381555456,-0.34237620790310175,-0.22068478487742205,0.1171296675652028,48
39,18.855952286720274,0.955905520757794,0.18189902305603028,0.12461529242086895,0.005,0.1,0.01,-2,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01, 'reg': -2}",-0.09765158753219735,-0.156145179501266,-0.2182510442953028,-0.2341002731539666,-0.1513763183094095,-0.11298710541234398,-0.26586738371455654,-0.49714012813721026,-0.1540101511011915,-0.34604307649076566,-0.223357224764821,0.11595201300566016,50
40,20.149299645423888,1.2384660487075312,0.19115908145904542,0.11156686493019564,0.005,0.1,0.05,-0.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -0.5}",-0.10767376668724911,-0.16301745681909724,-0.23903164270549446,-0.2653536825509661,-0.12608159393030302,-0.13493242485097062,-0.2643122848018431,-0.4978455774432565,-0.16251618646288063,-0.3620504065579869,-0.23228150228100475,0.1163944197680535,59
41,19.069582414627074,1.0555502520773525,0.15020060539245605,0.02507576833933485,0.005,0.1,0.05,-1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -1}",-0.0843152958761033,-0.15111541373668444,-0.21945097617774323,-0.23251616965145214,-0.10288933231618583,-0.10676838180613031,-0.2496547437077098,-0.49570837324634603,-0.14707923728265043,-0.34069501896589205,-0.21301929427668975,0.12088863575577682,8
42,19.583487248420717,1.3262683644903415,0.1549457550048828,0.020973463760147838,0.005,0.1,0.05,-1.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -1.5}",-0.08158146011487645,-0.1556710280431542,-0.21460523985654983,-0.2309934723112475,-0.10154380211052924,-0.10287413676354244,-0.24719386956188222,-0.4919895353533038,-0.1729681638426352,-0.337513145365913,-0.2136933853323634,0.11897042501758587,13
43,19.226213693618774,1.538339964313497,0.15041725635528563,0.02317278729704412,0.005,0.1,0.05,-2,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05, 'reg': -2}",-0.07956853791735342,-0.15897100557664978,-0.2145010815956415,-0.23928945743403152,-0.10183689862417701,-0.1080078698550405,-0.24655991003601707,-0.5040259913444278,-0.16902057246799962,-0.3380425424318974,-0.21598238672832357,0.12169648104503529,36
44,19.199382996559144,1.2417437041512398,0.14933230876922607,0.026851172703538796,0.005,0.1,0.1,-0.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -0.5}",-0.11059202925800582,-0.15373306737276765,-0.23932764965017744,-0.2629695330478831,-0.1438418842774387,-0.14332051771936663,-0.2701070928838923,-0.5013824911259837,-0.16959556645348392,-0.35534302055949435,-0.23502128523484936,0.11425844735951844,61
45,19.04624297618866,1.3005115477623537,0.14186429977416992,0.02178743463768881,0.005,0.1,0.1,-1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -1}",-0.08326307211090847,-0.14975056136160106,-0.218292807011934,-0.2588294565564049,-0.10179923675194535,-0.10525669193017563,-0.24781539827360255,-0.49527337123396686,-0.16077851186331324,-0.33958739587072634,-0.21606465029645783,0.12103001482613998,37
46,19.338442730903626,1.4627032261149935,0.12435593605041503,0.01026779260697784,0.005,0.1,0.1,-1.5,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -1.5}",-0.08063787902165588,-0.15550797680899497,-0.21293948498810328,-0.22806702310286528,-0.10167288741305472,-0.11068611034867644,-0.24762826423657153,-0.49499649685623553,-0.15775841695556708,-0.33435828285935554,-0.21242528225910803,0.11933618223091245,4
47,18.647570490837097,1.604583035585897,0.14396049976348876,0.018400113262777844,0.005,0.1,0.1,-2,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1, 'reg': -2}",-0.08076360928788898,-0.15338616967008514,-0.21243125972378493,-0.23778955025336476,-0.09925382655624661,-0.1051783583298738,-0.2441811820122172,-0.50474665385391,-0.15821020029970184,-0.33941488917368523,-0.21353556991607586,0.12299876812360741,11
48,18.567371463775636,1.6670925847452798,0.14211390018463135,0.02823336756770627,0.01,1e-07,0.01,-0.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -0.5}",-0.09956507996751747,-0.15776931805607342,-0.24104108379672215,-0.2864515846255349,-0.11540556568678559,-0.13178293348736356,-0.26764059288950387,-0.49304295964175815,-0.15587757700594115,-0.35648942429712316,-0.23050661194543234,0.1184977879916256,56
49,18.85001676082611,1.1438630126741864,0.1435145378112793,0.02587572756509794,0.01,1e-07,0.01,-1,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -1}",-0.09066054475017073,-0.1556898806547196,-0.219298180166467,-0.2418509360585823,-0.10058769175106785,-0.10955709111238322,-0.2502822319701658,-0.5070134707430479,-0.15919980072664897,-0.34823530039919565,-0.2182375128332449,0.12296463574061647,45
50,19.355863523483276,1.159292559637344,0.18254578113555908,0.1017865583108332,0.01,1e-07,0.01,-1.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -1.5}",-0.08668062722546542,-0.1557803746312068,-0.21410824563752756,-0.2368602453899777,-0.10580272938084308,-0.11075286906239379,-0.24759191402693415,-0.49709002041448674,-0.16280970702317998,-0.3363076114469969,-0.2153784344239012,0.11887722357922632,27
51,19.308035063743592,1.224533778824094,0.19562168121337892,0.12117829123104938,0.01,1e-07,0.01,-2,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01, 'reg': -2}",-0.08703079697280804,-0.15671652342941447,-0.23577569550105812,-0.23381192007383209,-0.12040887954667481,-0.14647428739159996,-0.2531619695417248,-0.49476410488792066,-0.1575131491157475,-0.34461615605199175,-0.22302734825127718,0.11549322266693525,49
52,18.77195301055908,1.3516090019046523,0.24428014755249022,0.17368378774113366,0.01,1e-07,0.05,-0.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05, 'reg': -0.5}",-0.10969653892139396,-0.16195875947278046,-0.2469248260676187,-0.2600563377821704,-0.13128894065340008,-0.14155813479851254,-0.2669921092633716,-0.5057220128116301,-0.1534665313507851,-0.3619433137785975,-0.23396075049002601,0.11762600988832404,60
53,19.019291973114015,1.468432875098205,0.16010329723358155,0.030816899246547198,0.01,1e-07,0.05,-1,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05, 'reg': -1}",-0.08496440010018828,-0.16166947477455285,-0.21720673773333768,-0.2377344347951208,-0.10518809154785025,-0.10923778827777975,-0.24648436983693384,-0.4940496789477702,-0.15779329588720992,-0.34047884706394116,-0.21548071189646847,0.11890948369530288,28
54,18.396675801277162,0.9521063102923982,0.13583390712738036,0.01893311745069751,0.01,1e-07,0.05,-1.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05, 'reg': -1.5}",-0.07971555256768416,-0.15481483067462792,-0.21455495040322856,-0.23425029672999834,-0.09787324503650996,-0.10222007130483729,-0.24466366532924264,-0.4946490553579799,-0.163445285797601,-0.33628167902790734,-0.2122468632229617,0.12046068286725554,3
55,18.898550724983217,0.7786300329147112,0.1449665069580078,0.012941233210370127,0.01,1e-07,0.05,-2,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05, 'reg': -2}",-0.07924162102070095,-0.15587548430360862,-0.21159721674908327,-0.23801802068601643,-0.10199065182624993,-0.10313388240369191,-0.2489963592587132,-0.5057674260523526,-0.1509883932554416,-0.33701178880995125,-0.21326208443658098,0.12345371702295055,9
56,19.73218457698822,1.3117322337212634,0.1470588207244873,0.02867671252141173,0.01,1e-07,0.1,-0.5,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.1, 'reg': -0.5}",-0.1105680262262796,-0.15771731507238385,-0.2444481710404924,-0.26401779522158003,-0.1313618321043452,-0.1459463301890846,-0.2678418746280688,-0.5048722652985872,-0.16650398573555528,-0.3586860213700416,-0.23519636168864183,0.11617135378127907,62
57,18.11397750377655,1.9171175989187401,0.14313948154449463,0.026504980464185195,0.01,1e-07,0.1,-1,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.1, 'reg': -1}",-0.08781275762393825,-0.153724811741435,-0.22475659497648867,-0.23537740919411584,-0.108009882786669,-0.10782238771703445,-0.25377463972578895,-0.4997875279299143,-0.16019076280599662,-0.34118846949654724,-0.21724452439979283,0.12035788764950253,43
