,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.19734797477722169,0.0028612936313057126,0.0028380393981933595,7.508339730832656e-05,friedman_mse,0.3,squared_error,2,2,2,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.7}",-0.1421273551744157,-0.2494244642080674,-0.14470514450744124,-0.37930322150814066,-0.28453036533702886,-0.24001811014701877,0.08959612037786013,3427
1,0.2093224048614502,0.013968848930646248,0.0029558658599853514,5.015170939591697e-05,friedman_mse,0.3,squared_error,2,2,2,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-0.137963271071045,-0.2435491371424228,-0.1375967927029709,-0.37635772059652567,-0.2821547548975188,-0.2355243352820966,0.09075329277013555,2260
2,0.20674352645874022,0.0017671579897756788,0.0027770519256591795,4.816654847850358e-05,friedman_mse,0.3,squared_error,2,2,2,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",-0.13954699590702835,-0.24587247843287416,-0.1538425643821248,-0.37462926296519644,-0.2776109171838807,-0.23830044377422088,0.08610873687104845,3022
3,0.18171048164367676,0.0009335954279689993,0.002724456787109375,6.227891246236877e-05,friedman_mse,0.3,squared_error,2,2,2,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1}",-0.13473817829730678,-0.2506736703191599,-0.14459658821540788,-0.3749612956401207,-0.28391684516340826,-0.23777731552708067,0.08990475883403302,2881
4,0.383910608291626,0.002400842836877413,0.003774690628051758,7.274813092073949e-05,friedman_mse,0.3,squared_error,2,2,2,200,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.7}",-0.13972244892495247,-0.24875070383304934,-0.13817167916933612,-0.3737027436660787,-0.27244476535457707,-0.23455846818959875,0.08863656594307769,2015
5,0.39522151947021483,0.0028317144661919934,0.0037776947021484373,5.343713009449456e-05,friedman_mse,0.3,squared_error,2,2,2,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-0.14102069604656034,-0.244717568256835,-0.1515239943155337,-0.37677844798838367,-0.28715732678378836,-0.24023960667822025,0.08783966289774313,3471
6,0.40324926376342773,0.0036234761464001186,0.0037953853607177734,3.799108601999354e-05,friedman_mse,0.3,squared_error,2,2,2,200,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.9}",-0.13748843583596393,-0.24773548814042934,-0.1496192437629535,-0.37881464670119736,-0.2911285116021106,-0.24095726520853095,0.09012900611472037,3589
7,0.35637664794921875,0.0046621337594567255,0.003891181945800781,4.368109464970451e-05,friedman_mse,0.3,squared_error,2,2,2,200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1}",-0.1393446567057748,-0.24222621826486818,-0.13284305840725086,-0.3789862205561478,-0.29681928584762085,-0.23804388795633252,0.09396332602673439,2949
8,0.7663288116455078,0.010841984498815967,0.005924510955810547,0.00011319800792750563,friedman_mse,0.3,squared_error,2,2,2,400,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.7}",-0.13944523921292784,-0.24273816525934264,-0.16362045014178478,-0.38156845838192316,-0.30496182075512807,-0.24646682675022133,0.08944848844541216,4387
9,0.7882399082183837,0.007233015328446911,0.005944347381591797,0.00011154367804651397,friedman_mse,0.3,squared_error,2,2,2,400,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.8}",-0.1406788963472394,-0.24774930209583668,-0.16510331183883897,-0.3812034796184276,-0.3077280167409366,-0.24849260132825585,0.0891057043434302,4534
10,0.8032159805297852,0.004169077593010376,0.005887746810913086,0.00011486788415469322,friedman_mse,0.3,squared_error,2,2,2,400,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.9}",-0.13938343245341214,-0.2380136919473838,-0.1283218071715211,-0.3818256044708801,-0.2958418842224967,-0.23667728405313876,0.09568414053405455,2580
11,0.7044174194335937,0.006225364763451422,0.0059487342834472655,7.621886612284008e-05,friedman_mse,0.3,squared_error,2,2,2,400,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 1}",-0.14150492017752542,-0.23862835037951338,-0.14062104283603655,-0.3787068439889889,-0.30716699002360864,-0.24132562948113462,0.09308227108265558,3651
12,0.1937100410461426,0.0013583055549984595,0.0027077198028564453,5.040013122320913e-05,friedman_mse,0.3,squared_error,2,2,4,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 100, 'subsample': 0.7}",-0.1414900581436381,-0.24375933955706727,-0.1327014463311625,-0.3846633656892924,-0.281142788319274,-0.23675139960808683,0.09359355990513489,2602
13,0.19886703491210939,0.0024126224040717076,0.0027063369750976564,6.078269272680721e-05,friedman_mse,0.3,squared_error,2,2,4,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 100, 'subsample': 0.8}",-0.1398008073271487,-0.25296050049699464,-0.13832706387069751,-0.36935849398354953,-0.2726919598122889,-0.23462776509813582,0.08741088992732347,2033
14,0.20243334770202637,0.0012495869871948422,0.002802753448486328,8.335020776228258e-05,friedman_mse,0.3,squared_error,2,2,4,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 100, 'subsample': 0.9}",-0.13948605899292899,-0.2578625343834883,-0.16789081200655023,-0.3822252788330627,-0.2764529216655565,-0.24478352117631733,0.08609795877641373,4236
15,0.1785879611968994,0.0011704974705277855,0.0027559757232666015,5.580107260089473e-05,friedman_mse,0.3,squared_error,2,2,4,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 100, 'subsample': 1}",-0.14620132270015848,-0.2433871285165319,-0.136604894695808,-0.3769032912780555,-0.2699846243623742,-0.2346162523105856,0.08831407302197389,2030
16,0.38227090835571287,0.0016183837315715177,0.0038059234619140627,5.209375573038559e-05,friedman_mse,0.3,squared_error,2,2,4,200,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 200, 'subsample': 0.7}",-0.13390409021131336,-0.24617883515546599,-0.15694197190192466,-0.3759767908810761,-0.289392935882846,-0.2404789248065252,0.08845491398209547,3509
17,0.3953537940979004,0.003437122953035521,0.0038134098052978516,6.368598955011142e-05,friedman_mse,0.3,squared_error,2,2,4,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 200, 'subsample': 0.8}",-0.14090047095289446,-0.24360625698271632,-0.15729076285976318,-0.3806768863198523,-0.2811920698279041,-0.2407332893886261,0.08735974364639774,3557
18,0.4063913822174072,0.005167233036914019,0.0038003444671630858,8.242298212235795e-05,friedman_mse,0.3,squared_error,2,2,4,200,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 200, 'subsample': 0.9}",-0.1384175765526159,-0.24341646144215326,-0.14817179733940516,-0.381967608054154,-0.29020341977963815,-0.24043537263359333,0.09103550638475373,3500
19,0.353572416305542,0.0026878789668629086,0.003837728500366211,5.908810913334415e-05,friedman_mse,0.3,squared_error,2,2,4,200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 200, 'subsample': 1}",-0.1404951340923996,-0.2497786793718265,-0.13558820245367803,-0.37698415621810594,-0.28637027711722257,-0.23784328985064654,0.09142239226554234,2895
20,0.7651268005371094,0.00881713035515404,0.00594944953918457,0.000126396876104288,friedman_mse,0.3,squared_error,2,2,4,400,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 400, 'subsample': 0.7}",-0.14296246653499567,-0.2388007208166292,-0.18838759480216202,-0.3775686587913789,-0.29366932852521144,-0.24827775389407547,0.08190786067306217,4522
21,0.7885857582092285,0.0022967797861906895,0.0059234619140625,0.0001250398870423059,friedman_mse,0.3,squared_error,2,2,4,400,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 400, 'subsample': 0.8}",-0.14376787415822667,-0.24643709679700296,-0.15049153678438376,-0.3737595433021721,-0.29367369674362354,-0.24162594955708183,0.08726177379946325,3710
22,0.8043330192565918,0.005030387923117542,0.005877923965454101,6.534607453503584e-05,friedman_mse,0.3,squared_error,2,2,4,400,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 400, 'subsample': 0.9}",-0.14322071370409367,-0.2480096337160186,-0.1597151604569954,-0.376659807619648,-0.29365099869090283,-0.24425126283753168,0.08641759826477169,4186
23,0.7078027248382568,0.005985311295372886,0.005919599533081054,4.219499654276164e-05,friedman_mse,0.3,squared_error,2,2,4,400,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 400, 'subsample': 1}",-0.14404921920343838,-0.24980002063567014,-0.15309163518176794,-0.37762738960592906,-0.29525942282454554,-0.2439655374902702,0.08805899313303406,4140
24,0.19138383865356445,0.0019811863604969272,0.0027652740478515624,0.0002342256738392119,friedman_mse,0.3,squared_error,2,2,8,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 0.7}",-0.1388872284202289,-0.2543755621086218,-0.14611932071286673,-0.3807738100385773,-0.2810775959724393,-0.24024670345054683,0.0902755354197196,3472
25,0.2000279426574707,0.002582668181299636,0.0026523590087890623,3.4037423278399296e-05,friedman_mse,0.3,squared_error,2,2,8,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 0.8}",-0.1334377437830216,-0.25377901772484457,-0.17820824289070816,-0.38389661955705773,-0.2736065383823255,-0.24458563246759155,0.08613256462281899,4217
26,0.20762181282043457,0.011648366788213805,0.002722930908203125,4.4372355839109976e-05,friedman_mse,0.3,squared_error,2,2,8,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 0.9}",-0.14769831713098075,-0.24476136117411687,-0.15846984911134693,-0.37723753415747535,-0.2836249257448824,-0.24235839746376048,0.0847335842030718,3837
27,0.17848682403564453,0.001358952546965218,0.002687215805053711,6.742703354434375e-05,friedman_mse,0.3,squared_error,2,2,8,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 1}",-0.13734582431920245,-0.2419366259807037,-0.15003432791720536,-0.3821231209290084,-0.2818013610779791,-0.2386482520448198,0.0900806878704904,3104
28,0.3826763153076172,0.0025585410320847443,0.00379486083984375,6.350790737718607e-05,friedman_mse,0.3,squared_error,2,2,8,200,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.7}",-0.14209558111924203,-0.2497316274263225,-0.16912624629727016,-0.37835235044527477,-0.281022348773045,-0.24406563081223087,0.0841957575840274,4155
29,0.3979764461517334,0.0008999692997360921,0.0038575649261474608,8.333804029871783e-05,friedman_mse,0.3,squared_error,2,2,8,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.8}",-0.1391330409089866,-0.24333414809447643,-0.14330533291771672,-0.38511043595937955,-0.2846839200600394,-0.23911337558811976,0.09228746333489955,3227
30,0.40445742607116697,0.0012710910988065853,0.003778886795043945,5.407160969833343e-05,friedman_mse,0.3,squared_error,2,2,8,200,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.9}",-0.13898133461982223,-0.2506783758878665,-0.13455976811037249,-0.37886650664880434,-0.27988828956486433,-0.236594854966346,0.09192763264381947,2555
31,0.3538826942443848,0.0030471235590506934,0.003776359558105469,6.310042165050228e-05,friedman_mse,0.3,squared_error,2,2,8,200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 1}",-0.13929539325740564,-0.2419773842701006,-0.15504649963730444,-0.37377174729912294,-0.28030905930766653,-0.23808001675432,0.08586465402133482,2957
32,0.7605268001556397,0.00513961189420958,0.00593409538269043,0.0001384224350842527,friedman_mse,0.3,squared_error,2,2,8,400,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.7}",-0.14267563317788226,-0.24667899512085897,-0.15253444098443833,-0.38548728445126285,-0.28838368877804627,-0.2431520085024977,0.09013847220341568,4011
33,0.791170072555542,0.009686041818796355,0.005918312072753906,0.00011139689624390159,friedman_mse,0.3,squared_error,2,2,8,400,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.8}",-0.14668547228930573,-0.2514180501352948,-0.1448807643929646,-0.3813744339354249,-0.2953053264111373,-0.24393280943282547,0.09039216413280346,4137
34,0.8029945850372314,0.0035011022346791596,0.005957221984863282,0.00017336487589334992,friedman_mse,0.3,squared_error,2,2,8,400,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.9}",-0.14376816455964384,-0.24289585164747834,-0.13670778084796287,-0.38058419369329016,-0.29028321712760313,-0.23884784157519565,0.0918955001534367,3152
35,0.705031442642212,0.0033778279769740164,0.0058902263641357425,7.884017556263589e-05,friedman_mse,0.3,squared_error,2,2,8,400,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 1}",-0.14625539433029303,-0.24624004347322523,-0.13920978665737477,-0.38266594746403376,-0.2917554598302972,-0.2412253263510448,0.0916628053302883,3634
36,0.19385385513305664,0.0012889558882956626,0.002778911590576172,5.2497280765129674e-05,friedman_mse,0.3,squared_error,2,2,16,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 100, 'subsample': 0.7}",-0.1416910440590468,-0.2429469142942023,-0.1576089591019672,-0.37629829061771386,-0.29070598499239886,-0.24185023861306582,0.08670965663298723,3741
37,0.19998536109924317,0.0035704404370592445,0.002749776840209961,9.75438678331741e-05,friedman_mse,0.3,squared_error,2,2,16,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 100, 'subsample': 0.8}",-0.13852898725149354,-0.2451621604759964,-0.16956034971454212,-0.38139777173134004,-0.2796976356374748,-0.24286938096216937,0.0858053891682669,3942
38,0.20308403968811034,0.0031520004672753966,0.0026367664337158202,0.00014076945240326113,friedman_mse,0.3,squared_error,2,2,16,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 100, 'subsample': 0.9}",-0.1398973611238695,-0.24998493343698472,-0.15499062892858997,-0.3765743640183921,-0.28182824236930476,-0.24065510597542822,0.08688710298220452,3543
39,0.1802597999572754,0.0013855978301878023,0.0027567863464355467,5.573722597955017e-05,friedman_mse,0.3,squared_error,2,2,16,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 100, 'subsample': 1}",-0.14812207263967864,-0.24936121018397045,-0.15501172391846685,-0.38212797200129245,-0.27571225881310707,-0.2420670475113031,0.08626303413526845,3781
40,0.3808241367340088,0.002699705715016824,0.0037847518920898437,3.494686148942727e-05,friedman_mse,0.3,squared_error,2,2,16,200,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 200, 'subsample': 0.7}",-0.14206403830648945,-0.2495700357597862,-0.16475263816873384,-0.38232263720993964,-0.2892784672871367,-0.24559756334641714,0.08703176484860867,4308
41,0.3963198184967041,0.0037991451559298162,0.003803586959838867,6.285477072360427e-05,friedman_mse,0.3,squared_error,2,2,16,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 200, 'subsample': 0.8}",-0.1421202991368333,-0.2388312071297301,-0.15541992905946436,-0.37595119477327404,-0.2822006701307578,-0.2389046600460119,0.08601536535972436,3169
