,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.15991177558898925,0.0006872503709351611,0.002902317047119141,9.642649540945548e-05,friedman_mse,0.3,squared_error,2,1,2,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.7}",-0.162992950320456,-0.2827249480391427,-0.16635399474250415,-0.3807822512533068,-0.30224182377616365,-0.25901919362631465,0.08374279579717682,2373
1,0.16356983184814453,0.002232874493952625,0.0029717445373535155,6.593687257753173e-05,friedman_mse,0.3,squared_error,2,1,2,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-0.16801662386136776,-0.28294271165150087,-0.1885407685488698,-0.3918576540683282,-0.30472970248095466,-0.26721749212220425,0.0815112967890199,3344
2,0.1639270782470703,0.0013802929781267692,0.0028101921081542967,0.00011331645552371433,friedman_mse,0.3,squared_error,2,1,2,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",-0.1632018797185433,-0.28065644518564176,-0.17630999363281177,-0.37543745532739503,-0.309907560294602,-0.2611026668317987,0.08076022941991275,2676
3,0.13195996284484862,0.0010346034223534517,0.002756690979003906,3.180564610988851e-05,friedman_mse,0.3,squared_error,2,1,2,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1}",-0.16699030795607117,-0.2821865070436052,-0.19168572191539643,-0.3840515894800057,-0.301769108535169,-0.26533664698604953,0.07848686612955444,3154
4,0.3137363433837891,0.001595810098786122,0.0038207054138183595,8.185995584394259e-05,friedman_mse,0.3,squared_error,2,1,2,200,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.7}",-0.1685442235166075,-0.2771260368526087,-0.19026663811174396,-0.38764187524368066,-0.308225577730352,-0.2663608702909986,0.07992002660103494,3257
5,0.3208371639251709,0.005085574935871541,0.003782033920288086,6.035485216236498e-05,friedman_mse,0.3,squared_error,2,1,2,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-0.15954329908422893,-0.2782329008318743,-0.178268450598822,-0.3844049827200838,-0.3104656817374306,-0.26218306299448796,0.08378972435539016,2819
6,0.3176982879638672,0.0071193676669259395,0.0037720203399658203,6.135525065339382e-05,friedman_mse,0.3,squared_error,2,1,2,200,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.9}",-0.1605390497988802,-0.27872063836785627,-0.1787944367939455,-0.3795495333067802,-0.30477376252228644,-0.2604754841579497,0.08140385336060074,2581
7,0.2581345081329346,0.002619828960344581,0.0038761615753173826,5.69195384641345e-05,friedman_mse,0.3,squared_error,2,1,2,200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1}",-0.16300280451357027,-0.2820534000297506,-0.18257801539040144,-0.38422099861444836,-0.3245077758828842,-0.26727259888621097,0.08392452354267184,3349
8,0.627256441116333,0.011346044074032545,0.0058666706085205075,0.00013749643899228295,friedman_mse,0.3,squared_error,2,1,2,400,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.7}",-0.16198209178681627,-0.2859943771345795,-0.15941839123364063,-0.39178170171631005,-0.299418000911495,-0.2597189125565683,0.08867883473240129,2477
9,0.640641736984253,0.014844936074475719,0.0059067726135253905,0.0001374171061135042,friedman_mse,0.3,squared_error,2,1,2,400,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.8}",-0.16328251318450626,-0.28822051416948247,-0.1895563557260278,-0.390219554453937,-0.3137197775407085,-0.2689997430149324,0.083127548603365,3460
10,0.6285519599914551,0.002102961434647707,0.005895566940307617,8.114213379859532e-05,friedman_mse,0.3,squared_error,2,1,2,400,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 0.9}",-0.1638132891435652,-0.2894376666470834,-0.1821820296151281,-0.3870496531320341,-0.2973204424913972,-0.2639606162058416,0.08201230817736932,3036
11,0.5125412940979004,0.004913147102804323,0.005824565887451172,0.00011243249912699588,friedman_mse,0.3,squared_error,2,1,2,400,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 400, 'subsample': 1}",-0.16639752594052207,-0.2822514043754217,-0.16277482795329748,-0.39750078145815537,-0.3068766863826972,-0.26316024522201875,0.08917761502165594,2938
12,0.15772433280944825,0.0004603253501550579,0.002721738815307617,8.201784863697457e-05,friedman_mse,0.3,squared_error,2,1,8,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 0.7}",-0.170116666716435,-0.2779079785663041,-0.20039539210310178,-0.3860547201867979,-0.2963002842109735,-0.26615500835672246,0.07611898719353977,3237
13,0.16061992645263673,0.0032413843287192236,0.0027237415313720705,4.002490552955564e-05,friedman_mse,0.3,squared_error,2,1,8,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 0.8}",-0.17530155656320254,-0.28699133997165005,-0.2108398390575742,-0.3744317019297066,-0.302525203869517,-0.27001792827833004,0.07031400019013448,3514
14,0.1586602210998535,0.0009235330624458705,0.002729463577270508,5.213018824517117e-05,friedman_mse,0.3,squared_error,2,1,8,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 0.9}",-0.17141332622801586,-0.27807960756608097,-0.1788284112610422,-0.3811372036288587,-0.31049390111054703,-0.26399048995890895,0.07988433375819623,3040
15,0.1304222583770752,0.0012501837577557622,0.0026990890502929686,4.1077632329271206e-05,friedman_mse,0.3,squared_error,2,1,8,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 100, 'subsample': 1}",-0.16840549242012046,-0.2822807140889531,-0.17969532140247682,-0.38861977540131504,-0.29580774736331755,-0.26296181013523656,0.08138329711052475,2903
16,0.3118626117706299,0.0021555792350009626,0.0038050174713134765,6.0817322331640604e-05,friedman_mse,0.3,squared_error,2,1,8,200,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.7}",-0.15972704968904364,-0.2799039762834336,-0.19200220900313827,-0.4009879325013439,-0.308582166601902,-0.2682406668157723,0.08599164318851399,3415
17,0.32197003364562987,0.010023524697786534,0.003777599334716797,8.313647306572974e-05,friedman_mse,0.3,squared_error,2,1,8,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.8}",-0.16177477048763417,-0.2823230437206552,-0.18713966448904962,-0.3913996225444209,-0.29384453181514375,-0.2632963266113807,0.0822339671637427,2964
18,0.31829423904418946,0.002949293637961808,0.0037749767303466796,8.105412610129614e-05,friedman_mse,0.3,squared_error,2,1,8,200,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.9}",-0.16216090426059798,-0.2734531919655987,-0.17404710313239816,-0.39067999243600504,-0.3160628890512211,-0.2632808161691642,0.08638039903504074,2962
19,0.25829348564147947,0.002420676401929071,0.0038188934326171876,5.9975538246292196e-05,friedman_mse,0.3,squared_error,2,1,8,200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 1}",-0.16123148715245322,-0.2781190865221283,-0.17467948207311382,-0.39355442804695673,-0.314566764175424,-0.2644302495940152,0.08726888638228886,3083
20,0.6167857646942139,0.0009145386020870775,0.0059124469757080075,0.00019327172966682592,friedman_mse,0.3,squared_error,2,1,8,400,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.7}",-0.16431761357861469,-0.2835282311343891,-0.18285309264510058,-0.4008434673784976,-0.29964672563249295,-0.26623782607381896,0.08587727852228431,3244
21,0.6300130844116211,0.0025783127879022765,0.005914306640625,0.00014644030128980532,friedman_mse,0.3,squared_error,2,1,8,400,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.8}",-0.16055264890466853,-0.2862330386092497,-0.18425023745240665,-0.3924700655479975,-0.2954270410261258,-0.2637866063080897,0.08372296703541332,3023
22,0.6249910354614258,0.002161356413767059,0.005842447280883789,0.00011428584082099156,friedman_mse,0.3,squared_error,2,1,8,400,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.9}",-0.16128635437118108,-0.28533386268952826,-0.17163955477264675,-0.390099577900596,-0.30456344166152366,-0.26258455827909516,0.08610709321307168,2865
23,0.5118529319763183,0.004861146697452788,0.005810213088989258,9.535770366644567e-05,friedman_mse,0.3,squared_error,2,1,8,400,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 1}",-0.1648624071342924,-0.28966701304775516,-0.1769836459966823,-0.3935537498800487,-0.29776470653099196,-0.2645663045179541,0.08483104355494171,3096
24,0.15662436485290526,0.0008267918853450435,0.0027262687683105467,7.381701033529766e-05,friedman_mse,0.3,squared_error,2,1,32,100,0.7,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 32, 'n_estimators': 100, 'subsample': 0.7}",-0.1695015342674513,-0.28226760053466055,-0.18157918437787024,-0.3831830841202801,-0.3207364013466481,-0.26745356092938205,0.08175677031982324,3365
25,0.15857667922973634,0.0008589517290308941,0.0027131080627441407,4.700018203639385e-05,friedman_mse,0.3,squared_error,2,1,32,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 32, 'n_estimators': 100, 'subsample': 0.8}",-0.16134958357530546,-0.28151955640413495,-0.186863260006272,-0.37518800294008503,-0.3125241868444551,-0.2634889179540505,0.07938536664657077,2986
26,0.1584946632385254,0.0019118754752814435,0.0027133941650390623,1.5554980648852023e-05,friedman_mse,0.3,squared_error,2,1,32,100,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.3, 'loss': 'squared_error', 'max_depth': 2, 'max_features': 1, 'min_samples_split': 32, 'n_estimators': 100, 'subsample': 0.9}",-0.16778115460647916,-0.28111175092996465,-0.17598121014774593,-0.38692056930127844,-0.3067642855434019,-0.263711794105774,0.08274783472455016,3015
