,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2264,0.1337735176086426,0.0006097747155538706,0.002485513687133789,2.8400847058404185e-05,squared_error,0.001,squared_error,4,2,16,100,1,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 100, 'subsample': 1}",-0.5456513381073187,-0.681389998050354,-0.9355001130353866,-1.2591419672734305,-0.9175767179353623,-0.8678520268803703,0.24443322112797608,2384
2265,0.26992158889770507,0.0036503501385357845,0.0035039424896240235,8.785361990308725e-05,squared_error,0.001,squared_error,4,2,16,200,0.8,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 200, 'subsample': 0.8}",-0.49513765861201386,-0.6211665608195508,-0.8609991178046904,-1.1609805833052855,-0.8447317713912048,-0.796603138386549,0.2284266000665148,2110
2266,0.285115909576416,0.005554534413940916,0.0035276889801025392,7.000180612856952e-05,squared_error,0.001,squared_error,4,2,16,200,0.9,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 200, 'subsample': 0.9}",-0.4949858302077597,-0.620291645929686,-0.8613151827290183,-1.1590865300201423,-0.8434828438811676,-0.7958324065535548,0.22796286430382917,2091
2267,0.2659191608428955,0.0029510619051144266,0.00347752571105957,7.899990174601734e-05,squared_error,0.001,squared_error,4,2,16,200,1,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 200, 'subsample': 1}",-0.49613613440736093,-0.6204221597487187,-0.8613456045555042,-1.1601606224670569,-0.8440448844246913,-0.7964218811206664,0.22800716824993267,2107
2268,0.11027274131774903,0.006327949792127094,0.00192413330078125,2.9557981205481565e-05,squared_error,0.001,squared_error,4,4,2,50,0.8,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-0.5717092003017415,-0.7125454211280101,-0.9750226147646638,-1.3101221913396603,-0.9577449165058112,-0.9054288688079775,0.2529544564389255,2510
2269,0.11423096656799317,0.0006443464472730632,0.0019189834594726563,1.8484683309041637e-05,squared_error,0.001,squared_error,4,4,2,50,0.9,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.9}",-0.5715957142648653,-0.7125488854461423,-0.9749551168342503,-1.3101322547620293,-0.9576524702859319,-0.9053768883186439,0.25297955801314226,2483
2270,0.11471476554870605,0.0002966057293111471,0.0018189430236816406,2.3360835887834132e-05,squared_error,0.001,squared_error,4,4,2,50,1,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1}",-0.5718189788279904,-0.7125916810276863,-0.9748856220653955,-1.3103028120559603,-0.9573945421735673,-0.9053987272301199,0.2529542712995646,2489
2271,0.21286602020263673,0.0024582454763324526,0.002376747131347656,5.840416283604141e-05,squared_error,0.001,squared_error,4,4,2,100,0.8,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-0.5442845529234382,-0.6787964254400961,-0.934322074023718,-1.2548386166259338,-0.9171588356300391,-0.865880100928645,0.2437320403140443,2346
2272,0.22958049774169922,0.0017394462075105848,0.002348661422729492,6.464811107595946e-05,squared_error,0.001,squared_error,4,4,2,100,0.9,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",-0.5444166615205287,-0.6788111500304551,-0.9343008583310801,-1.2552647564053865,-0.9170264630832639,-0.8659639778741429,0.24382422374138715,2371
2273,0.23024396896362304,0.0018434379510955366,0.002180194854736328,7.394153158177282e-05,squared_error,0.001,squared_error,4,4,2,100,1,"{'criterion': 'squared_error', 'learning_rate': 0.001, 'loss': 'squared_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1}",-0.5446131117157631,-0.6788108267120877,-0.9341993984413927,-1.2553889408607706,-0.9167000979187419,-0.8659424751297513,0.2437928248136494,2367
