,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activ,param_batch_size,param_d_c,param_epochs,param_l_r,param_n_layer,param_n_neur,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
188,1.9047316551208495,0.07827515188010775,0.12949151992797853,0.012896511195026413,relu,4,0.001,50,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-4.24567087402656,-3.6641541925214587,-4.967966108095078,-1.8122561403683253,-3.685087543306872,-3.6750269716636588,1.045701742962376,133
189,2.1153205394744874,0.032228882868959176,0.14384078979492188,0.010062720490525996,relu,4,0.001,50,0.1,3,3,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 3, 'reg': -2}",-96.00322524901657,-5.565353065152609,-106.66783936414868,-74.68069773078675,-112.00500860065222,-78.98442480195136,38.87223205910051,1329
190,2.085314464569092,0.10638789429243668,0.1402055263519287,0.019622209092333198,relu,4,0.001,50,0.1,3,3,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 3, 'reg': -3}",-96.0005642666171,-85.35031043117245,-5.98287790694407,-8.734142838489442,-112.0146153241396,-61.61650215347254,45.115787186858356,1107
191,2.120067024230957,0.10899242769036883,0.12251219749450684,0.011857133633623307,relu,4,0.001,50,0.1,3,3,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 3, 'reg': -4}",-96.00141227706557,-85.35756511276676,-106.68554266666372,-2.413982704015715,-3.590404167212546,-58.809781385544866,46.06464257270035,1035
192,2.0705431938171386,0.07167608519495267,0.146439790725708,0.019837256748304468,relu,4,0.001,50,0.1,3,4,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 4, 'reg': -2}",-96.00212908899854,-85.33495993105073,-6.270365002609434,-74.66953872834954,-112.01019737422466,-74.85743802504659,36.44564677617762,1250
193,2.1270439624786377,0.06519442376310533,0.14099702835083008,0.016941133137778258,relu,4,0.001,50,0.1,3,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 4, 'reg': -3}",-96.00367542085726,-1.8623030469531106,-106.67032457143068,-74.66713121400348,-112.00155833512545,-78.240998517674,40.27404205971576,1307
194,2.168265628814697,0.09551064809264963,0.1406418800354004,0.015468766962802567,relu,4,0.001,50,0.1,3,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 4, 'reg': -4}",-2.745786907949618,-1.3637609054290114,-106.66893617312114,-1.7244058357817786,-112.00114017352462,-44.90080599916123,52.6392975117276,877
195,2.1771253108978272,0.08640556315252683,0.1363426685333252,0.005943773500707752,relu,4,0.001,50,0.1,3,5,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 5, 'reg': -2}",-96.00449654273689,-85.3432154537489,-106.67750789566587,-8.373930617457344,-112.00823784545064,-81.68147767101193,37.78112639365895,1375
196,2.098161554336548,0.10012489378307281,0.13020172119140624,0.019111993294335848,relu,4,0.001,50,0.1,3,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 5, 'reg': -3}",-9.196464923875672,-85.33695418283432,-106.67586386638384,-2.4686875306956826,-2.546715183928609,-41.24493713754362,45.284802366558104,729
197,2.149475622177124,0.07403443448310067,0.14730534553527833,0.009840948522995076,relu,4,0.001,50,0.1,3,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.1, 'n_layer': 3, 'n_neur': 5, 'reg': -4}",-27.411504193430854,-9.530675507727123,-106.68230914572875,-1.430569018636431,-5.187531842663884,-30.048517941637403,39.33885937425262,540
198,1.9483463287353515,0.04835713042312203,0.11948537826538086,0.013994083462233858,relu,4,0.001,50,0.3,2,3,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 3, 'reg': -2}",-4.132250254707677,-8.37776406038375,-106.68070844685037,-4.849163768546922,-112.03563173115253,-47.21510365232825,50.788193666821826,923
199,1.9116134166717529,0.07836914811263006,0.12261438369750977,0.01388932368202245,relu,4,0.001,50,0.3,2,3,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 3, 'reg': -3}",-8.403618322951454,-85.36252619237418,-106.66985569614917,-74.68678039134969,-112.02093455195427,-77.42874303095576,37.11224460861651,1287
200,1.997156286239624,0.093704986438445,0.10504317283630371,0.01171362726876214,relu,4,0.001,50,0.3,2,3,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 3, 'reg': -4}",-96.00768389996318,-3.821509221480006,-6.4940596506709145,-1.8065251679647536,-6.9544372171163555,-23.01684303143904,36.54313759334675,386
201,1.930247926712036,0.03806992185301153,0.11662077903747559,0.0073318946961692475,relu,4,0.001,50,0.3,2,4,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 4, 'reg': -2}",-17.311549040533247,-85.37122569357355,-106.70513782401879,-74.71520489702623,-112.00195492506028,-79.22101447604243,33.82566014558161,1334
202,1.9755742073059082,0.10902347114479614,0.11576437950134277,0.013179097881704724,relu,4,0.001,50,0.3,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.02048996587594,-2.6971876954748515,-8.128817463204975,-7.6985202460061934,-112.01136913523078,-45.31127690115854,48.23596572177525,891
203,1.964474630355835,0.04508045807966116,0.11429338455200196,0.024858835300298563,relu,4,0.001,50,0.3,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.2236591195244166,-3.4430834033659528,-106.68696835637093,-3.546794894195738,-1.942457814887166,-23.568592717668842,41.56409215465439,403
204,1.9737147331237792,0.059450613562591265,0.13856182098388672,0.007576020744084345,relu,4,0.001,50,0.3,2,5,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 5, 'reg': -2}",-96.02550684270405,-85.38495432833831,-17.41483363580136,-74.69313714715342,-122.78136329762637,-79.25995905032471,34.809157379703116,1337
205,1.907491111755371,0.06916675259772152,0.12940340042114257,0.009336766819868428,relu,4,0.001,50,0.3,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-13.795264536426181,-7.0784410153116495,-106.68714006245136,-4.711427475724902,-3.9707505516707897,-27.248604728316973,39.87001784836484,519
206,1.8882631301879882,0.053003428102787624,0.1284010410308838,0.009134905974601397,relu,4,0.001,50,0.3,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-96.0035449611023,-4.851858116331554,-106.70291999230783,-2.0673002629053023,-112.02527002990246,-64.33017867250989,49.975613498242495,1160
207,2.429700565338135,0.5320627509848773,0.12408952713012696,0.02422939350339854,relu,4,0.001,50,0.3,3,3,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 3, 'reg': -2}",-96.00479946932977,-85.34008792539437,-106.67971542974313,-74.68181705111195,-112.04569830298423,-94.95042363571268,13.66829452187669,1440
208,1.938947868347168,0.1102090981024797,0.11106657981872559,0.0284552920804334,relu,4,0.001,50,0.3,3,3,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 3, 'reg': -3}",-96.00110249378763,-85.35613326107462,-106.67992050324877,-74.66842706277524,-112.01185587570072,-94.94348783931738,13.661530259522234,1426
209,2.563452053070068,0.6351235867844467,0.11811132431030273,0.042152246637662615,relu,4,0.001,50,0.3,3,3,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 3, 'reg': -4}",-5.112899903208017,-85.35262793125142,-106.67810681462288,-9.286995206560407,-112.03277915716171,-63.69268180256089,47.000499196020556,1149
210,1.8054451942443848,0.28978963585483747,0.12369294166564941,0.02991746080655263,relu,4,0.001,50,0.3,3,4,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 4, 'reg': -2}",-96.07077699899673,-85.38290486839556,-106.69522174323599,-74.74483221130711,-112.00186486914754,-94.97912013821659,13.636321682250568,1456
211,2.1200116634368897,0.06190298475254446,0.1491011142730713,0.007668728507621519,relu,4,0.001,50,0.3,3,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 4, 'reg': -3}",-96.01757679950623,-85.37827554469307,-106.681577856342,-74.6667916189347,-112.03671859502792,-94.9561880829008,13.665663916430256,1447
212,2.265182876586914,0.5859020710631914,0.11461362838745118,0.009385798837348053,relu,4,0.001,50,0.3,3,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 4, 'reg': -4}",-10.362547443381377,-85.35985329126318,-106.71202594662707,-74.72409108529489,-18.985413563996552,-59.22878626611261,37.90787129077837,1045
213,2.039110803604126,0.11176092423998679,0.12700061798095702,0.0252758868065701,relu,4,0.001,50,0.3,3,5,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 5, 'reg': -2}",-96.00472742132843,-2.59124984060015,-106.67350691619019,-2.3827088957741145,-112.03823581337929,-63.93808577745443,50.439486242842,1156
214,2.13411340713501,0.1844176383497802,0.1492973804473877,0.01319565735420943,relu,4,0.001,50,0.3,3,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 5, 'reg': -3}",-3.346116262887205,-8.467771825336275,-106.7039082373182,-74.68106862148713,-112.03459186255932,-61.046691361917624,46.827647474371624,1094
215,2.1397275924682617,0.03650173021062181,0.12339954376220703,0.008465952393393908,relu,4,0.001,50,0.3,3,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 50, 'l_r': 0.3, 'n_layer': 3, 'n_neur': 5, 'reg': -4}",-96.03180778097538,-85.35428624724348,-106.68668879258136,-16.578007266634987,-112.00620215013623,-83.33139844751429,34.60959884460246,1379
216,3.247279977798462,0.18510904791045824,0.13163232803344727,0.03073924384875759,relu,4,0.001,100,0.03,2,3,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 3, 'reg': -2}",-96.00113716992061,-85.33443357884728,-106.66766324367684,-1.4262425151121403,-112.00359070748091,-80.28661344300755,40.48039348216187,1346
217,3.29354190826416,0.12710007031663714,0.13300027847290039,0.018398535564802487,relu,4,0.001,100,0.03,2,3,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 3, 'reg': -3}",-2.9726609030649778,-3.1221861202447188,-1.8092843922121185,-74.63065873441242,-112.00076835346408,-38.907111700679664,45.971619287292434,664
218,3.219505262374878,0.07850691732103741,0.13667826652526854,0.022769823366781385,relu,4,0.001,100,0.03,2,3,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 3, 'reg': -4}",-2.365685083171619,-85.3359492958213,-106.66756185113142,-72.17659164610363,-3.918022905429825,-54.09276215633156,43.0359527744542,955
219,3.2738361835479735,0.09446770117883846,0.1255880355834961,0.024641137027124015,relu,4,0.001,100,0.03,2,4,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -2}",-96.00172960605207,-2.516850653093397,-1.7764788077079825,-1.8360854248028426,-1.2798593997955323,-20.682200778290365,37.66182312666393,333
220,3.2246747970581056,0.09825043360523156,0.14185695648193358,0.029913004602202767,relu,4,0.001,100,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-2.4950686102328334,-1.1024237073558782,-1.855844441890007,-0.8782691668186869,-2.0592507921159267,-1.6781713436826664,0.6025677145731497,18
221,3.2386446475982664,0.11364049917679543,0.15206103324890136,0.014577909689395749,relu,4,0.001,100,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-0.8857416035053098,-1.6810131898216372,-1.3678081678670078,-74.66849916061342,-112.00010974152246,-38.12063437266597,46.60252518234567,646
222,3.2191356658935546,0.13540255583546099,0.13416976928710939,0.024530811086500657,relu,4,0.001,100,0.03,2,5,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -2}",-1.174209236278243,-1.3669911683980553,-5.3819342837668955,-1.19753402755374,-1.6185756355524064,-2.1478488703098684,1.6248230553830147,61
223,3.315884160995483,0.06590611677194139,0.14424004554748535,0.023559040693606568,relu,4,0.001,100,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-2.9834789435068765,-6.684329387687502,-3.944023065934224,-1.166997102399667,-1.903299731342122,-3.336425646174078,1.9215866129929462,116
224,3.1938668727874755,0.14271690577003476,0.1431269645690918,0.020728791747628875,relu,4,0.001,100,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-0.6285899004765919,-2.041145785046475,-1.7321232706308365,-3.1106404406683787,-1.782126648130361,-1.8589252089905286,0.7919213447622873,33
225,3.4949615955352784,0.16227822310423862,0.14655828475952148,0.020982386665509185,relu,4,0.001,100,0.03,3,3,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 3, 'reg': -2}",-96.00041644484736,-85.3382017470985,-1.6831359755846538,-74.66782842210627,-1.8127562456764281,-51.900467767062636,41.501324065636055,941
226,3.816280698776245,1.175562018633144,0.1074228286743164,0.007144504594784296,relu,4,0.001,100,0.03,3,3,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 3, 'reg': -3}",-96.00171633157879,-1.5455286926368164,-106.66778978914954,-1.728553243691013,-1.7054629086516797,-41.529810193141564,48.94692309575366,745
227,3.786277103424072,1.1199329485146707,0.11496968269348144,0.033942890143053975,relu,4,0.001,100,0.03,3,3,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 3, 'reg': -4}",-96.0018445814494,-85.3333838582815,-106.66710705628309,-74.66680359944613,-1.3481924539431929,-72.80346630988065,37.286024031756526,1199
228,3.3067680835723876,0.316002160473627,0.14213013648986816,0.012937304214052685,relu,4,0.001,100,0.03,3,4,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 4, 'reg': -2}",-1.6931959649193145,-85.33477133655522,-1.357568306227525,-74.66945716088992,-2.4351728290086614,-33.098033119520125,38.446825670915196,556
229,3.8208427906036375,1.1169085950382869,0.10237388610839844,0.012473152170622965,relu,4,0.001,100,0.03,3,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 4, 'reg': -3}",-1.7672871248907454,-2.1445634640930664,-1.3297237617717612,-1.6835177067578548,-44.74991884231567,-10.335002179965821,17.209408702679262,200
230,3.343414831161499,0.23876905250150313,0.15241193771362305,0.011197669089443562,relu,4,0.001,100,0.03,3,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 4, 'reg': -4}",-2.414919601454,-1.4437514486766996,-1.4839663046988703,-74.66768401141633,-5.755197591427714,-17.153103791534726,28.800551721971587,237
231,3.4989336490631104,0.15188614247052248,0.11821823120117188,0.008716836323340645,relu,4,0.001,100,0.03,3,5,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 5, 'reg': -2}",-96.00051373790484,-85.33478600167048,-106.66692037057753,-21.36470898772989,-112.00015629580011,-84.27341707873657,32.76094599066479,1380
232,3.6258430004119875,0.07873574333404756,0.13390908241271973,0.01791546525837465,relu,4,0.001,100,0.03,3,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 5, 'reg': -3}",-96.00213097664528,-31.98274126205416,-1.249093991815157,-1.2924364975520544,-1.0649392505642026,-26.31826839572617,36.82502778669162,507
233,3.5545710563659667,0.06993209191907572,0.1230208396911621,0.008161348502452247,relu,4,0.001,100,0.03,3,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.03, 'n_layer': 3, 'n_neur': 5, 'reg': -4}",-96.00053156976632,-1.010593108123257,-106.66774949066651,-0.6725838755567869,-2.322274114866741,-41.33474643179592,49.108392673231286,731
234,3.263033962249756,0.07572233421933267,0.1251901626586914,0.019164602948005732,relu,4,0.001,100,0.1,2,3,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 3, 'reg': -2}",-96.00644033169374,-85.33542239650463,-106.67993923152487,-1.6777148189998807,-2.6780125313438474,-58.47550586201339,46.46082841326635,1031
235,3.30558819770813,0.08901121133732696,0.1159365177154541,0.01363963616499195,relu,4,0.001,100,0.1,2,3,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 3, 'reg': -3}",-2.3246611119247973,-85.33718407091995,-3.284745414785686,-74.67034635841404,-2.0266277115792035,-33.52871293352474,38.09861802520569,561
236,3.327661371231079,0.15838661810695373,0.12194356918334961,0.014094144657792473,relu,4,0.001,100,0.1,2,3,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 3, 'reg': -4}",-96.00471129969117,-85.34442683664106,-106.66765851574019,-74.67404440009878,-1.9296539094299079,-72.92409899232022,37.06448585671167,1205
237,3.2693222999572753,0.1380738620350655,0.13244023323059081,0.013474184921524007,relu,4,0.001,100,0.1,2,4,-2,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 100, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -2}",-1.8501436200347685,-1.2710108615103222,-2.0590251318755604,-2.275749624972897,-112.00548265427351,-23.892282378533412,44.057869851396504,422
