,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,12.154885292053223,0.2676523617852115,0.023894453048706056,0.0016262096318959013,12,8,100,"{'max_depth': 12, 'min_samples_split': 8, 'n_estimators': 100}",-0.13625880536672905,-0.25343953499887806,-0.12629490331783397,-0.37575712395250727,-0.2684219077915635,-0.23203445508550238,0.09251189933610612,8
1,18.546680212020874,0.43650693828660536,0.034066963195800784,0.00042848106269508093,12,8,150,"{'max_depth': 12, 'min_samples_split': 8, 'n_estimators': 150}",-0.13670643544038208,-0.25396129728215233,-0.12788901239729272,-0.3753456998990641,-0.2681589648730069,-0.23241228197837965,0.09193135515426237,35
2,23.71276831626892,0.37162184728433234,0.044539022445678714,0.001289781873877837,12,8,200,"{'max_depth': 12, 'min_samples_split': 8, 'n_estimators': 200}",-0.13684501445602174,-0.25493286930118153,-0.12790131379638112,-0.3737129517906061,-0.27041555298086767,-0.23276154046501163,0.09162132932261194,78
3,29.928379821777344,0.3271232479160571,0.05530581474304199,0.0017331370388305048,12,8,250,"{'max_depth': 12, 'min_samples_split': 8, 'n_estimators': 250}",-0.13678315116967749,-0.2546335524722289,-0.12837133450040564,-0.3740529262733343,-0.2684049829984491,-0.23244918948281906,0.09145575335198304,38
4,36.01654496192932,0.7173264822780948,0.06584272384643555,0.0016918546085146649,12,8,300,"{'max_depth': 12, 'min_samples_split': 8, 'n_estimators': 300}",-0.13649572642405053,-0.2540391730421189,-0.12744599803878967,-0.3735943152079468,-0.27047820098917436,-0.23241068274041607,0.09172459811278472,34
5,11.877397632598877,0.22657506016249374,0.023400497436523438,0.0017963524417768356,12,12,100,"{'max_depth': 12, 'min_samples_split': 12, 'n_estimators': 100}",-0.13729600458070876,-0.25616388169506055,-0.1276550184439067,-0.37404268968899046,-0.27063259285604596,-0.2331580374529425,0.0917632963379621,127
6,17.734387493133546,0.371055694510523,0.03240809440612793,0.0012792804048452596,12,12,150,"{'max_depth': 12, 'min_samples_split': 12, 'n_estimators': 150}",-0.13544107630640662,-0.2556782311594477,-0.12988633271548947,-0.37346605279204087,-0.2723088941463364,-0.2333561174239442,0.09158574254710236,139
7,23.615025758743286,0.453485977737996,0.042350482940673825,0.0012663958939141088,12,12,200,"{'max_depth': 12, 'min_samples_split': 12, 'n_estimators': 200}",-0.1362536236301873,-0.2544818944882142,-0.1258652630391376,-0.3731392537132149,-0.27165234896069573,-0.23227847676628993,0.09211904963443521,20
8,30.054264545440674,0.8370645809403717,0.053211641311645505,0.0026231214247704414,12,12,250,"{'max_depth': 12, 'min_samples_split': 12, 'n_estimators': 250}",-0.13546486605591396,-0.25592129195035046,-0.12717928758524819,-0.3732757077449884,-0.26980388767185826,-0.23232900820167188,0.09194135123575535,25
9,35.51326732635498,0.48091958804086915,0.06356611251831054,0.002527608257581903,12,12,300,"{'max_depth': 12, 'min_samples_split': 12, 'n_estimators': 300}",-0.13602018026239018,-0.25426632993199905,-0.12619292664198364,-0.37176370045636686,-0.2696938140204129,-0.2315873902626305,0.09149526366405972,2
10,11.955969524383544,0.4828831751944965,0.022362470626831055,0.001947355386562181,12,16,100,"{'max_depth': 12, 'min_samples_split': 16, 'n_estimators': 100}",-0.13625653787192754,-0.2570350691358899,-0.12503531713117474,-0.3737183523715757,-0.27169021543973343,-0.23274709839006028,0.09261924468346866,75
11,17.748123979568483,0.30303703556759654,0.03123483657836914,0.0012554558923510842,12,16,150,"{'max_depth': 12, 'min_samples_split': 16, 'n_estimators': 150}",-0.13567789709912143,-0.25532467472874404,-0.12664246848410307,-0.3729369095218647,-0.2730066971776991,-0.23271772940230645,0.09215680485682592,70
12,23.512536001205444,0.3780896885638061,0.04074087142944336,0.0012923576899403647,12,16,200,"{'max_depth': 12, 'min_samples_split': 16, 'n_estimators': 200}",-0.13511386098739792,-0.2569358744279042,-0.12436638913600669,-0.3735304272847149,-0.2712144990193139,-0.23223221017106752,0.09291080144610422,18
13,29.87607765197754,0.9750277954955535,0.05125021934509277,0.0014603308890763231,12,16,250,"{'max_depth': 12, 'min_samples_split': 16, 'n_estimators': 250}",-0.13565464954970194,-0.2559727266973318,-0.127404651281166,-0.37326423526546826,-0.27104879726123904,-0.2326690120109814,0.09195157421125853,64
14,35.16923446655274,0.2693206744706047,0.06052136421203613,0.002359073663161254,12,16,300,"{'max_depth': 12, 'min_samples_split': 16, 'n_estimators': 300}",-0.1357080739872847,-0.2553155361852708,-0.12435758949086777,-0.3715415596641245,-0.27224838026315623,-0.23183422791814082,0.09218923946800936,4
15,11.600272846221923,0.14334775287651896,0.020719051361083984,0.0004911395878394346,12,20,100,"{'max_depth': 12, 'min_samples_split': 20, 'n_estimators': 100}",-0.13609761055335248,-0.25802349884217807,-0.1285872678010739,-0.37347311310468073,-0.2728031843806513,-0.2337969349363873,0.09190438584280433,167
16,17.91097903251648,0.6953704810140582,0.031161928176879884,0.0012597401373311205,12,20,150,"{'max_depth': 12, 'min_samples_split': 20, 'n_estimators': 150}",-0.13605784808060353,-0.25622080263738023,-0.12236697483230083,-0.3723495858568694,-0.2731497473128833,-0.23202899174400743,0.09295401847606981,7
17,23.327879428863525,0.20187832163386688,0.03985629081726074,0.001294030947412842,12,20,200,"{'max_depth': 12, 'min_samples_split': 20, 'n_estimators': 200}",-0.13625239482264215,-0.25782463018434226,-0.1261593475384169,-0.37194017060368456,-0.27366950043133836,-0.23316920871608487,0.09203208408433187,129
18,29.24326777458191,0.5108926503765222,0.04933972358703613,0.001835709242574694,12,20,250,"{'max_depth': 12, 'min_samples_split': 20, 'n_estimators': 250}",-0.13563367233709803,-0.2566669675352192,-0.12560772187059688,-0.37222779753957164,-0.27332592652387566,-0.23269241716127226,0.09228598532649619,69
19,35.19138708114624,0.44069220960882,0.05890774726867676,0.0020144641621509256,12,20,300,"{'max_depth': 12, 'min_samples_split': 20, 'n_estimators': 300}",-0.13522785021241454,-0.25761343895574,-0.1266725253124601,-0.37089390617338425,-0.2724196756468299,-0.23256547926016574,0.09169344869861976,50
20,11.758068990707397,0.3167103274457537,0.020937204360961914,0.0013607793150794128,12,24,100,"{'max_depth': 12, 'min_samples_split': 24, 'n_estimators': 100}",-0.13600409660440851,-0.2568453803255236,-0.129075643824054,-0.3723702037089346,-0.2743793272212451,-0.23373493033683315,0.0915540070506294,164
21,17.813785219192503,0.4206347072521861,0.03046755790710449,0.0016997024302844467,12,24,150,"{'max_depth': 12, 'min_samples_split': 24, 'n_estimators': 150}",-0.13569946980871678,-0.2565147053631819,-0.12513631478500437,-0.3705212824891559,-0.2764685570095756,-0.2328680658911269,0.09214818574979462,88
22,23.258845615386964,0.27530677278431237,0.03873147964477539,0.0018301259705559786,12,24,200,"{'max_depth': 12, 'min_samples_split': 24, 'n_estimators': 200}",-0.13548651969814926,-0.25920590376060354,-0.12681585390418482,-0.3707266398077658,-0.2734436135754902,-0.23313570614923868,0.09173322432529428,122
23,29.264557313919067,0.6486041036767953,0.050539493560791016,0.0034169203889915277,12,24,250,"{'max_depth': 12, 'min_samples_split': 24, 'n_estimators': 250}",-0.13508353925718092,-0.2583690923953371,-0.1268998128859381,-0.371064303202644,-0.27319943777261607,-0.23292323710274326,0.09183266411506986,98
24,35.12782859802246,0.7633146962879996,0.05734262466430664,0.0021028385280869384,12,24,300,"{'max_depth': 12, 'min_samples_split': 24, 'n_estimators': 300}",-0.13557466202090673,-0.258313438784431,-0.12384700608369642,-0.371187505643472,-0.2741201158900504,-0.23260854568451134,0.09255563430574772,55
25,12.262478446960449,0.11740855867450176,0.024462318420410155,0.0006582772217890708,16,8,100,"{'max_depth': 16, 'min_samples_split': 8, 'n_estimators': 100}",-0.1403102705816388,-0.25284067279406824,-0.13249963747080082,-0.3756675043167494,-0.26902378515648684,-0.2340683740639488,0.09025672703387663,172
26,18.746278619766237,0.35560574708136816,0.03671860694885254,0.0012919367833526619,16,8,150,"{'max_depth': 16, 'min_samples_split': 8, 'n_estimators': 150}",-0.1390784589285257,-0.2513967835127918,-0.12801148708602972,-0.3770956059503633,-0.2699854538862383,-0.23311355787278973,0.0919931392454515,117
27,24.704321241378786,0.3300596019491391,0.047489261627197264,0.0017606514462990056,16,8,200,"{'max_depth': 16, 'min_samples_split': 8, 'n_estimators': 200}",-0.13827831851027123,-0.2521389955734829,-0.12880351588011085,-0.3772210196999736,-0.27105587635844464,-0.23349954520445665,0.09213263256892495,148
28,31.31671028137207,1.223894493322615,0.05962700843811035,0.0028149935796364257,16,8,250,"{'max_depth': 16, 'min_samples_split': 8, 'n_estimators': 250}",-0.13868752978199891,-0.25262017279480986,-0.12944159578982664,-0.3756547330754154,-0.2716515264614236,-0.23361111158069486,0.09148396841138128,159
29,36.84934844970703,0.5451954495855523,0.06984796524047851,0.0024582059032559425,16,8,300,"{'max_depth': 16, 'min_samples_split': 8, 'n_estimators': 300}",-0.13882406342047374,-0.25206714810305514,-0.12749246081805757,-0.3759738884836007,-0.27135912566339804,-0.23314333729771705,0.09195363676714562,123
30,12.201130914688111,0.11003660674447734,0.02343893051147461,0.0009396558774371242,16,12,100,"{'max_depth': 16, 'min_samples_split': 12, 'n_estimators': 100}",-0.13725150713166698,-0.2546552030057188,-0.12619899902787943,-0.3743085503258848,-0.2717620065824831,-0.2328352532147266,0.09221023734316086,84
31,18.477371740341187,0.6379930998972236,0.0346031665802002,0.0024515851103666525,16,12,150,"{'max_depth': 16, 'min_samples_split': 12, 'n_estimators': 150}",-0.1370807500631334,-0.25278813988351406,-0.12646306087116682,-0.37410579566176255,-0.273918037986134,-0.23287115689314222,0.09222498662150533,89
32,24.2529230594635,0.40845588913809733,0.04469614028930664,0.0018105373050535541,16,12,200,"{'max_depth': 16, 'min_samples_split': 12, 'n_estimators': 200}",-0.13841907252572352,-0.25350277627748574,-0.1267268538619027,-0.3755028311151096,-0.27156750729692786,-0.23314380821542988,0.09214586627513388,124
33,30.882377052307127,1.153636781135099,0.05630269050598145,0.002367900997267815,16,12,250,"{'max_depth': 16, 'min_samples_split': 12, 'n_estimators': 250}",-0.13737699759208186,-0.2530266977801367,-0.1253114047279456,-0.37416227966679794,-0.2709629702832811,-0.23216807001004863,0.09220214372894552,16
34,36.637589025497434,0.5970074636790869,0.0667078971862793,0.0021243817513005837,16,12,300,"{'max_depth': 16, 'min_samples_split': 12, 'n_estimators': 300}",-0.13702292994133744,-0.2525346632836639,-0.12623646902994526,-0.374663651199587,-0.2708392657952447,-0.23225939584995564,0.09218384915638043,19
35,11.863168954849243,0.1188402383408187,0.022260665893554688,0.000982562171720271,16,16,100,"{'max_depth': 16, 'min_samples_split': 16, 'n_estimators': 100}",-0.13774029232025387,-0.2560141993735367,-0.12431038820765249,-0.37342534912721087,-0.27486652251865,-0.23327135030946078,0.09261664345241437,134
36,18.34449510574341,0.5420575153606306,0.03319029808044434,0.0022023770148601857,16,16,150,"{'max_depth': 16, 'min_samples_split': 16, 'n_estimators': 150}",-0.13672782526496718,-0.2548290757554699,-0.12490144610563376,-0.3738301011728273,-0.27121892619819077,-0.2323014748994178,0.09243538452358463,23
37,23.777491331100464,0.3046790336399196,0.04271001815795898,0.0011708995555619263,16,16,200,"{'max_depth': 16, 'min_samples_split': 16, 'n_estimators': 200}",-0.13644278108783428,-0.25344419869051055,-0.12881173126875242,-0.37174886122421863,-0.2729141719535601,-0.2326723488449752,0.09103879169092978,66
38,29.990027618408202,0.3775556755826982,0.05302505493164063,0.0019324223533693854,16,16,250,"{'max_depth': 16, 'min_samples_split': 16, 'n_estimators': 250}",-0.13660284982947318,-0.25462591091389786,-0.1246296718347184,-0.37276507369800316,-0.27282745702306066,-0.23229019265983064,0.09232789571623191,21
39,36.69920349121094,1.300929464291162,0.06449098587036133,0.0038100226800139056,16,16,300,"{'max_depth': 16, 'min_samples_split': 16, 'n_estimators': 300}",-0.13608691051709176,-0.2551589177145165,-0.12701827286569403,-0.3729669904948977,-0.27256418688228135,-0.23275905569489624,0.09194681514314178,77
40,11.901100683212281,0.15517237845063828,0.021985960006713868,0.0008259486271728904,16,20,100,"{'max_depth': 16, 'min_samples_split': 20, 'n_estimators': 100}",-0.13702237183570673,-0.2558158862946231,-0.1270110824096134,-0.37393993149606153,-0.2734741819901389,-0.2334526908052287,0.0921597737415777,146
41,17.76509556770325,0.2205007895420509,0.031403541564941406,0.001133712538453572,16,20,150,"{'max_depth': 16, 'min_samples_split': 20, 'n_estimators': 150}",-0.1373429988242219,-0.2567520378019982,-0.1257859972277918,-0.372457598965612,-0.2737731185954112,-0.233222350283007,0.0919998755163686,130
42,23.838291120529174,0.29615876831230786,0.041130447387695314,0.0014424896276173072,16,20,200,"{'max_depth': 16, 'min_samples_split': 20, 'n_estimators': 200}",-0.13592694393026783,-0.25634774174290553,-0.12535844822429754,-0.37329607500831724,-0.2744057763633724,-0.2330669970538321,0.09268484607945238,108
43,29.952384996414185,0.9711032248652448,0.051030445098876956,0.001970925045653446,16,20,250,"{'max_depth': 16, 'min_samples_split': 20, 'n_estimators': 250}",-0.13609639845471339,-0.2557233756211841,-0.12669599713665908,-0.37222015205458725,-0.27311080947848737,-0.23276934654912623,0.09186736372280223,79
44,35.75245041847229,0.3285569091289631,0.06114077568054199,0.0020497395594690493,16,20,300,"{'max_depth': 16, 'min_samples_split': 20, 'n_estimators': 300}",-0.13578795121075848,-0.2556822880181783,-0.12510492638402204,-0.372926084142441,-0.2736109735702498,-0.23262244466512993,0.0925568614287945,60
45,11.712504768371582,0.2729706592619166,0.02067427635192871,0.0007652116319210749,16,24,100,"{'max_depth': 16, 'min_samples_split': 24, 'n_estimators': 100}",-0.13707335433821768,-0.2576383402006592,-0.12662810798898705,-0.3719078444721023,-0.27241336214210726,-0.23313220182841468,0.09162168253244493,119
46,18.022621583938598,0.6362822281641844,0.031336307525634766,0.002394095411742628,16,24,150,"{'max_depth': 16, 'min_samples_split': 24, 'n_estimators': 150}",-0.13594240957183867,-0.25770672460565214,-0.1265802303889642,-0.3714085144663376,-0.27587071923677914,-0.23350171965391436,0.09203186654211432,150
47,23.516922330856325,0.15685742879568298,0.03969869613647461,0.0011771275584920072,16,24,200,"{'max_depth': 16, 'min_samples_split': 24, 'n_estimators': 200}",-0.1360263182052099,-0.2570553214919125,-0.12752496694014456,-0.3708014529574507,-0.27326687999441596,-0.2329349879178267,0.09134350221084052,100
48,29.861208820343016,0.9387460287168317,0.049443721771240234,0.0017848491853418086,16,24,250,"{'max_depth': 16, 'min_samples_split': 24, 'n_estimators': 250}",-0.1353785344325019,-0.2559631880615127,-0.12666453915490344,-0.37038336222873514,-0.27496667420149795,-0.23267125961583024,0.09165079201866101,65
49,35.012832736968996,0.38392353054357065,0.05905580520629883,0.0020846425377088196,16,24,300,"{'max_depth': 16, 'min_samples_split': 24, 'n_estimators': 300}",-0.13575731132928998,-0.25679880889969064,-0.1274204336088874,-0.3712616528670473,-0.2743093553843841,-0.23310951241785988,0.09164306430411513,114
50,12.365251588821412,0.19324807499457647,0.0255307674407959,0.001224457263563169,20,8,100,"{'max_depth': 20, 'min_samples_split': 8, 'n_estimators': 100}",-0.13895041688728488,-0.2525523034920427,-0.12759184347963423,-0.37663437711310177,-0.2705628782966122,-0.23325836385373516,0.09206515787390214,133
51,19.02428035736084,0.8351387151914674,0.03747458457946777,0.0021559886846898657,20,8,150,"{'max_depth': 20, 'min_samples_split': 8, 'n_estimators': 150}",-0.14039182613154338,-0.2529891996962001,-0.12866223445378333,-0.37538500382410755,-0.2701225302431827,-0.2335101588697634,0.09111803503830322,151
52,24.940328884124757,0.19881162546878794,0.04815573692321777,0.0017612369604576219,20,8,200,"{'max_depth': 20, 'min_samples_split': 8, 'n_estimators': 200}",-0.13903789895676508,-0.2516645616054963,-0.13041624572612828,-0.3766892658244762,-0.27158580226276297,-0.23387875487512577,0.09146833018273788,169
53,31.065363073348998,0.2983065492946193,0.06011772155761719,0.0023421102579224435,20,8,250,"{'max_depth': 20, 'min_samples_split': 8, 'n_estimators': 250}",-0.13799439801117988,-0.25181929814375603,-0.12784623740830373,-0.37688579229830954,-0.26989686786175693,-0.2328885187446612,0.09219759446107179,92
54,37.822269916534424,1.3876794302682134,0.07368216514587403,0.006015538126283302,20,8,300,"{'max_depth': 20, 'min_samples_split': 8, 'n_estimators': 300}",-0.1385185978879408,-0.25170046137431323,-0.12916491179535264,-0.3755151270202625,-0.27037796712434253,-0.23305541304044236,0.09139565268224133,107
55,12.249545097351074,0.1708345601155967,0.02350955009460449,0.000728822618233969,20,12,100,"{'max_depth': 20, 'min_samples_split': 12, 'n_estimators': 100}",-0.13787021240277544,-0.252321555603914,-0.12682383687738735,-0.37660465792778325,-0.27327509224942387,-0.2333790710122568,0.09267150476255517,140
