,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
473,0.6918823480606079,0.007176166080294662,0.025030231475830077,0.0009739816031052741,squared_error,,1,16,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 150}",-0.10860269050983481,-0.17202964586133918,-0.2182938610091728,-0.2792652577753011,-0.10487353588550233,-0.1579861568961634,-0.24437374401305367,-0.5067094107805803,-0.20664871062728674,-0.374473961927248,-0.23732569752854826,0.11796637068399952,729
474,0.928261113166809,0.00941596773020752,0.03270635604858398,0.0009134456703642015,squared_error,,1,16,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 200}",-0.1082109725603925,-0.17355694220132017,-0.2194068870274862,-0.2805223340571758,-0.10462010663384849,-0.16532472325915337,-0.2471002672410338,-0.504959543738355,-0.2033868309094926,-0.3727890546177146,-0.23798776622459722,0.11702145784811781,756
475,1.3883978366851806,0.007210588391660588,0.0508084774017334,0.007942902521051827,squared_error,,1,16,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 300}",-0.10594552707935151,-0.17222929032828474,-0.21780484850911402,-0.27952024189432967,-0.1047488503642829,-0.16506853612053388,-0.24500855863614018,-0.5072380771099129,-0.2013438702496407,-0.37526631302877084,-0.23741741133203614,0.11819111324792733,732
476,0.09994869232177735,0.0013583983305565793,0.0038661718368530273,0.00015679205727007952,squared_error,,2,2,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 10}",-0.12273360521549616,-0.17522736775920122,-0.21337941771354657,-0.2635055260215093,-0.12244336044426062,-0.15374538548665267,-0.2611025204964906,-0.5115910477850402,-0.19409569076939803,-0.36122319439441747,-0.23790471160860127,0.11464417479987096,752
477,0.19840552806854247,0.0017943506776743636,0.0059459924697875975,0.0002619922968622725,squared_error,,2,2,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 20}",-0.11629616995875881,-0.17970510266522005,-0.2108622745599602,-0.2610327963035305,-0.11798856175057461,-0.15507747363406338,-0.25293293250057153,-0.5256593477609662,-0.18762054630914432,-0.35178341783857864,-0.2358958623281368,0.1179692113402184,685
478,0.49880688190460204,0.006334777352186607,0.012176442146301269,0.0005660378637595261,squared_error,,2,2,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.10746873622109405,-0.17640927387549615,-0.21047468849090406,-0.25291188652456925,-0.11513048925356406,-0.14492683231205095,-0.24862527402272233,-0.5165285072445894,-0.18327101114790123,-0.3523481224249393,-0.23080948215178307,0.11782024968814911,267
479,0.9884347200393677,0.0059095888569292605,0.02248227596282959,0.0009222534969296351,squared_error,,2,2,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.10595271355938377,-0.17382329705472266,-0.20931848763829802,-0.2573294486794558,-0.11619849875570724,-0.16339087559466456,-0.2480122860499512,-0.5188196360571005,-0.18151328192675797,-0.34984096202625586,-0.23241994873422972,0.1172609113030866,418
480,1.481506872177124,0.014762140411928575,0.03332133293151855,0.0013818077682920713,squared_error,,2,2,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 150}",-0.10660997184588583,-0.17353472227032515,-0.21056643148176626,-0.2569563306948211,-0.11379298806997931,-0.1543757854540554,-0.2477645056626993,-0.5162754421457458,-0.17958249200868787,-0.3515419430677964,-0.23110006127017627,0.11760624964694237,297
481,1.9815724849700929,0.021096982541232094,0.04350190162658692,0.0017889677792608508,squared_error,,2,2,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.10461627683566846,-0.17294025787750558,-0.20941373370671115,-0.25394706010622237,-0.11286015639115211,-0.14889881863682602,-0.2468575187832647,-0.5156761208983818,-0.18114859753892243,-0.3506516757018713,-0.22970102164765258,0.11794520224031124,152
482,2.969485640525818,0.022440188528505826,0.06543054580688476,0.004342920906220688,squared_error,,2,2,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.10589925167527099,-0.17442137894948567,-0.2100976205937825,-0.25598758245485265,-0.11399560911135095,-0.15174791586154568,-0.24713631074791084,-0.5174187427676258,-0.17951262636832216,-0.35255056042416216,-0.23087675989543097,0.11815454282231365,282
483,0.09203553199768066,0.0008763992159460797,0.0036313533782958984,8.268499318154636e-05,squared_error,,2,4,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 10}",-0.12390726152997347,-0.17959274209905476,-0.2116923692029276,-0.25718310606176614,-0.11702370608544015,-0.15125972115582656,-0.2572322709384035,-0.5181828828234538,-0.19434560105483734,-0.35829095341696593,-0.23687106143686493,0.11613913486755381,712
484,0.18313071727752686,0.002350011441944169,0.005615782737731933,0.00020102147797532898,squared_error,,2,4,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 20}",-0.11509536186602133,-0.17663666854826615,-0.21203002003711324,-0.2579713978678851,-0.11640411150433116,-0.15028669249422544,-0.24896329728187988,-0.5228354900593581,-0.18921592124925135,-0.3560511939878456,-0.23454901548961776,0.11826741631221814,603
485,0.4568671703338623,0.008600711199134447,0.011620330810546874,0.00037091424084543845,squared_error,,2,4,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 50}",-0.10645511878484898,-0.17532016075536994,-0.21084444542212347,-0.25552681921938425,-0.11480122025707619,-0.1545291476556575,-0.24700460639195473,-0.5182526717160848,-0.1767018654473896,-0.3533203268818054,-0.23127563825316946,0.11817337504796502,307
486,0.9109352111816407,0.007564650000181893,0.021077966690063475,0.0009520598168388638,squared_error,,2,4,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.10405474050229835,-0.17247875987090291,-0.20887242883557783,-0.25768088255050425,-0.11258574809064642,-0.15295613591747925,-0.2453489037848993,-0.511521058257911,-0.17743289451479652,-0.3516680306809219,-0.22945995830059376,0.11711471275239581,132
487,1.3589102745056152,0.010693125634187485,0.030887436866760255,0.0016362325660117766,squared_error,,2,4,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.10398460938033162,-0.17306553721586623,-0.20920047192653787,-0.25679003472949047,-0.11253768725035314,-0.15216271408500096,-0.247992448671226,-0.51515084407145,-0.1797909013873023,-0.35155599535912657,-0.2302231244076685,0.11792320546848378,218
488,1.8126726150512695,0.0147593663633037,0.04008066654205322,0.0014384346341073367,squared_error,,2,4,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.10419179497292273,-0.17241291984054857,-0.20924047482572916,-0.256799323545105,-0.11246579376892253,-0.15726262247997688,-0.2471289314652004,-0.5173427155474707,-0.17850989804372577,-0.3508777261063093,-0.2306232200595911,0.11811695954063042,248
489,2.7226849794387817,0.019209923593795922,0.05988640785217285,0.0024954550524826763,squared_error,,2,4,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.10468725334880802,-0.17290854143231463,-0.2097808626022066,-0.25592716124746334,-0.11254572106183174,-0.15698866587951438,-0.2461425957722065,-0.5156729312366376,-0.1774190678979972,-0.34849333289245044,-0.23005661333714303,0.11740737294677334,191
490,0.08189384937286377,0.0004627702047012219,0.0033966779708862306,4.95175414952139e-05,squared_error,,2,8,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 10}",-0.11319911353937553,-0.17264440531062186,-0.21398486291044785,-0.26174639173294517,-0.1174979823285467,-0.16265941190369673,-0.24666026257884333,-0.5174908518623743,-0.19044876242798828,-0.34772867371909977,-0.23440607183139398,0.11556238517899076,593
491,0.16396870613098144,0.005667835188431864,0.005169272422790527,0.00013145221926152078,squared_error,,2,8,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 20}",-0.10979878279641891,-0.17395954367334532,-0.21420089921756338,-0.26113287003083074,-0.11471080934763968,-0.1483449545956664,-0.25383701488539034,-0.5116916833309598,-0.1824382532703481,-0.35306221634688706,-0.232317702749505,0.11663532723235333,409
492,0.4034847021102905,0.00176096996201173,0.01029059886932373,0.00022543962339910395,squared_error,,2,8,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 50}",-0.10435298293073406,-0.17334200814672412,-0.2097976245438161,-0.2574256344331335,-0.11361315196230898,-0.16375532663329,-0.2433728296985633,-0.5179269778360741,-0.18205234574211052,-0.3503163467237473,-0.2315955228650502,0.1174402735557992,339
493,0.8109941959381104,0.007664263859939907,0.018991827964782715,0.0007892317704467157,squared_error,,2,8,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 100}",-0.10329486241413782,-0.171602215955023,-0.20886874396685634,-0.2587512670991048,-0.11297206175781165,-0.15466260432080767,-0.24561088213459908,-0.5118589488725697,-0.18004396693314276,-0.35377779941711324,-0.23014433528711664,0.1173087495340557,205
494,1.2157119274139405,0.013787081323357271,0.027562665939331054,0.0011705249619853384,squared_error,,2,8,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 150}",-0.10183084862025495,-0.17182164092951874,-0.20948341833695486,-0.2564830262258405,-0.11173136988482286,-0.15763798262555875,-0.2474038122081925,-0.5112741696311038,-0.1789482547524758,-0.3531485600422151,-0.22997630832569382,0.1171955452054182,184
495,1.615311074256897,0.012990516336837484,0.03607301712036133,0.0012164021594071853,squared_error,,2,8,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 200}",-0.1024593615303722,-0.17267404637952535,-0.2099794940019971,-0.2576876217050415,-0.11062584705015223,-0.15376563639468663,-0.24775808757816853,-0.5135359088050088,-0.17982810026939847,-0.3508232541541962,-0.22991373578685467,0.11773085244352642,179
496,2.422012186050415,0.01432222800756888,0.05278143882751465,0.0016815660802012784,squared_error,,2,8,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 300}",-0.10311649255454441,-0.17129285492640028,-0.20936579620613113,-0.2576025636192772,-0.11028697394866029,-0.15718123057828257,-0.245646825475716,-0.5112590811819514,-0.17761699701837882,-0.3511746402340412,-0.22945434557433836,0.11710815341378297,131
497,0.07443726062774658,0.001297989678666066,0.003256368637084961,8.378530931274695e-05,squared_error,,2,16,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 10}",-0.11422334079128091,-0.18111654992674453,-0.21200068850024195,-0.2671883152834616,-0.1175050181124407,-0.14324726944406715,-0.2531763253297912,-0.506271602664999,-0.18698303128379118,-0.36802287928585486,-0.23497350206226733,0.11627488456094506,630
498,0.1451247215270996,0.0027131976138456515,0.0048172235488891605,0.0001412575837393591,squared_error,,2,16,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 20}",-0.10747797485248005,-0.1760252465341233,-0.21404576769033173,-0.2712024226848921,-0.1120221175126981,-0.15775610476811067,-0.2477916183779474,-0.506178977319721,-0.1817535752339536,-0.36217210754042567,-0.23364259125146836,0.11630603035875449,530
499,0.36187407970428465,0.0033608859902311914,0.00949845314025879,0.00034280673958484516,squared_error,,2,16,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 50}",-0.10273097487782402,-0.1716514310621054,-0.2115185233136038,-0.26178868735901667,-0.1105985589836531,-0.15731690167525667,-0.24763992602297227,-0.506666927177493,-0.18281592417502004,-0.35577776813478645,-0.23085056227817313,0.11635655880374773,275
500,0.7224991083145141,0.008871208544266916,0.017117953300476073,0.000478573397272581,squared_error,,2,16,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 100}",-0.10172571291515768,-0.17321576224402538,-0.21352215549093012,-0.25897275687043836,-0.10900964188593464,-0.15555198502651912,-0.24341610867020994,-0.5092706495150905,-0.1802853662177219,-0.3567321847722675,-0.2301702323608295,0.11733509509357141,211
501,1.0764263153076172,0.008184564158265885,0.024740147590637206,0.0007277117624777346,squared_error,,2,16,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 150}",-0.09958121808537898,-0.1710416165226034,-0.21177573767334323,-0.2613717303904043,-0.10771459050027257,-0.16059405649900665,-0.24483726629064753,-0.5110854051496493,-0.178648479053811,-0.35105340890766357,-0.22977035090727807,0.11751250734151512,165
502,1.4367407083511352,0.010874385349118396,0.03246333599090576,0.0010841673009052547,squared_error,,2,16,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 200}",-0.10179802211919337,-0.17171351550356276,-0.21072015152885765,-0.26309883843152065,-0.10868495645444265,-0.15744451586790412,-0.2444089409347299,-0.5119774619399438,-0.18126280099331557,-0.3517356769049714,-0.23028448806784416,0.11755634054489272,226
503,2.163971948623657,0.02099442224826262,0.05040283203125,0.007242799250665196,squared_error,,2,16,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 2, 'min_samples_split': 16, 'n_estimators': 300}",-0.1011544629906641,-0.17242813101031929,-0.21081013815620933,-0.2621035246521316,-0.10882623291286306,-0.1571559018110817,-0.24404607979764079,-0.5091306199095383,-0.17884136955618,-0.3538695788640398,-0.22983660396606678,0.1172073933047208,172
504,0.13296830654144287,0.001131312785463568,0.003742480278015137,0.00012104332809680648,squared_error,,3,2,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 10}",-0.11804116726358907,-0.1794185482061609,-0.21881219839225213,-0.2564953269579706,-0.12504111974682336,-0.21052416019524578,-0.2605052690249155,-0.5381509031630649,-0.18404421501420812,-0.35163978741607943,-0.24426726953803102,0.1175058638719249,830
505,0.26424074172973633,0.0019262904444393352,0.005774950981140137,0.00019819028066885223,squared_error,,3,2,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 20}",-0.11587488410766374,-0.18060102821172389,-0.21170599680913113,-0.256346386692238,-0.12269133399619979,-0.1689277944063569,-0.25652109571029696,-0.5254259063425653,-0.17811812682988462,-0.35489418139862866,-0.23711067345046893,0.11726170322357263,723
506,0.6600986242294311,0.005681177491302923,0.011909770965576171,0.0005456941376086138,squared_error,,3,2,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 50}",-0.11121310500833878,-0.17654039398110807,-0.21267395341778947,-0.2518536887987209,-0.12042180186659698,-0.15046795488614872,-0.2532666371819224,-0.523528921436769,-0.17927667541529788,-0.34749198942338,-0.2326735121416072,0.11793433337978977,447
507,1.318517017364502,0.008748104423093372,0.022139525413513182,0.0008754841216454833,squared_error,,3,2,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 100}",-0.10763080155414666,-0.17536113817902022,-0.21002829967061676,-0.2501536258062283,-0.11930880816145922,-0.15323325942424448,-0.2538580634758399,-0.5215224185090019,-0.17426098543503105,-0.3445625324156652,-0.2309919932631254,0.1177652047778957,291
508,1.985565686225891,0.017534640970657482,0.03237550258636475,0.0011953934756215089,squared_error,,3,2,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 150}",-0.10924532829711656,-0.17593265089453147,-0.20932220642042013,-0.2503051310389752,-0.11914217099891988,-0.15380617327288162,-0.25226014374307637,-0.5217742210768744,-0.17875789676414142,-0.34845307922047536,-0.23189990017274123,0.11776599464701613,363
509,2.653619384765625,0.01916385269676323,0.04224774837493896,0.0020428318606637913,squared_error,,3,2,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 200}",-0.10653241977179836,-0.1743317288505799,-0.21050224556452454,-0.25029967113149953,-0.11855073863338053,-0.15590375541012153,-0.2511079656806531,-0.5219109925760574,-0.17790088125791223,-0.34732639603388255,-0.23143667949104096,0.11796752302224989,326
510,3.9608137130737306,0.039013637360187606,0.06257495880126954,0.002667917609073029,squared_error,,3,2,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 2, 'n_estimators': 300}",-0.10752123571333388,-0.17464892590612077,-0.21061801904768576,-0.24946564723751516,-0.11852901033814975,-0.1584851813917945,-0.2510586616751348,-0.5189319299492858,-0.17685217675946255,-0.34694403907853505,-0.2313054827097018,0.11694793561462545,313
511,0.12354497909545899,0.0023701573619088322,0.0035509586334228514,7.046951457744799e-05,squared_error,,3,4,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 10}",-0.12067838492512663,-0.17969503935765965,-0.2190610937237059,-0.2577908675189416,-0.1253121963220412,-0.15321836087591198,-0.25700734811853765,-0.5272432474505296,-0.18854686055764372,-0.35393443731982854,-0.2382487836169927,0.11734964045126964,762
512,0.24571142196655274,0.0030874082242921797,0.005439639091491699,0.00016865971095453186,squared_error,,3,4,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 20}",-0.1115751403155089,-0.17475194781213063,-0.21296761514329512,-0.2507713363454757,-0.12198179405385144,-0.16196421038103795,-0.250167061031299,-0.5162226738094707,-0.18106474064822278,-0.3471999397026752,-0.23286664592429673,0.11509716978844238,463
513,0.6134791851043702,0.006542370961811444,0.01113431453704834,0.0003945323106562662,squared_error,,3,4,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 50}",-0.10877785612749073,-0.17457056007880511,-0.2122708511804484,-0.24979099809475847,-0.11802408700203157,-0.1684446409413929,-0.2509635051905159,-0.5240927070704033,-0.17936581538298016,-0.3491297086637672,-0.23354307297325935,0.11762698159781063,529
514,1.2227341651916503,0.009631233351129682,0.020371532440185545,0.000755399875646966,squared_error,,3,4,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 100}",-0.10807699451068974,-0.17611948254654328,-0.2089769291979023,-0.2494752181686305,-0.11910543197380401,-0.15777856955769795,-0.25107685205594027,-0.5199652217340748,-0.17613437515558586,-0.3517043442726103,-0.2318413419173479,0.117603883588992,357
515,1.8376684427261352,0.01714543899556194,0.029828453063964845,0.0013518390041481734,squared_error,,3,4,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 150}",-0.10639082386861923,-0.17618627806947237,-0.21071144059230065,-0.2503871206133583,-0.1182002955879306,-0.15201699168612856,-0.25314671682143214,-0.5169403684014419,-0.17618737557263547,-0.3451361524898392,-0.23053035637031588,0.11686026557056327,242
516,2.4454099893569947,0.012697896703002068,0.03996975421905517,0.0020034608819751447,squared_error,,3,4,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 200}",-0.10740432640922067,-0.17417020256744195,-0.21036340496382713,-0.2502865149063198,-0.11775747245112338,-0.15907288386068838,-0.25050909273769273,-0.5183962015643248,-0.1768797350319432,-0.34634170768392086,-0.23111815421765028,0.11683770349540126,301
517,3.6785483837127684,0.03967368575566518,0.05817942619323731,0.0027583119978289855,squared_error,,3,4,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 4, 'n_estimators': 300}",-0.10614465020808726,-0.17385555025193555,-0.21033664336433375,-0.25025917654754404,-0.11856888683926076,-0.15545834868324104,-0.25029291739540543,-0.5197566581998924,-0.17514087313505824,-0.34780916812700785,-0.23076228727517661,0.11769291229435827,261
518,0.11322891712188721,0.005547754701999207,0.003416752815246582,8.73814630900243e-05,squared_error,,3,8,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 10}",-0.11718376277526113,-0.180433442773876,-0.22271891039526592,-0.2535683991209538,-0.12353016803996009,-0.166401617480278,-0.258168584975271,-0.5171416828271136,-0.18161986772440447,-0.3482559737842723,-0.23690224098966564,0.1141341002858708,714
519,0.2206489086151123,0.0018186475046411132,0.005133771896362304,0.0001582116732639881,squared_error,,3,8,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 20}",-0.10870177599907789,-0.17767351378501797,-0.2106066207094358,-0.2541111827839594,-0.11886873147407588,-0.16192831714113712,-0.24741817106288194,-0.5185527222995253,-0.18143013803364993,-0.34738866753495057,-0.23266798408237116,0.11620099011988616,446
520,0.5519276142120362,0.00819416220790093,0.010218238830566407,0.000253664353402504,squared_error,,3,8,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 50}",-0.10699638946196245,-0.17416590680357366,-0.21020168611015475,-0.25276461504794623,-0.11775161182326085,-0.1642025077013383,-0.2530001050882872,-0.5169858631490032,-0.17808788878194443,-0.3467233566647485,-0.23208799306322195,0.11629791414897461,387
521,1.1032111406326295,0.012072697558395407,0.019050908088684083,0.000988741038405035,squared_error,,3,8,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 100}",-0.10455314769455817,-0.17385231852701766,-0.21058291874948576,-0.2517626307219861,-0.11752896914217796,-0.16377074710751122,-0.2488903751762948,-0.5173615028464031,-0.17570590790198143,-0.3470762958692611,-0.23110848137366774,0.11676988332758818,299
522,1.656313967704773,0.016657436037486543,0.026869726181030274,0.0007967219128110156,squared_error,,3,8,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 150}",-0.10362009593927,-0.17454438718045137,-0.2099749581819471,-0.25019688532613227,-0.11676248237498865,-0.1557859702690139,-0.2496195956704661,-0.5181694788810518,-0.17479515253121103,-0.3461237358913361,-0.22995927422458684,0.1175352870228528,183
523,2.215944242477417,0.018379840455814995,0.0358375072479248,0.0019072481730946441,squared_error,,3,8,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 200}",-0.10531777961696541,-0.17264569787839146,-0.21068123750026052,-0.2521898420877679,-0.11722812112277091,-0.15946286468291299,-0.25084163060939985,-0.5177767137615136,-0.17270511458838209,-0.3468728680257668,-0.2305721869874131,0.11729546777151754,246
524,3.3035192251205445,0.03237735021192296,0.052653717994689944,0.0016175442847366692,squared_error,,3,8,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 300}",-0.10518974019639965,-0.1740180997830408,-0.209846338217937,-0.25052649999658894,-0.1160596331802635,-0.1610298392285355,-0.24872438634226335,-0.5162573716677509,-0.17600049464846496,-0.34748248262703624,-0.2305134885888281,0.116742323401787,239
525,0.10073473453521728,0.002013078957413608,0.0032120466232299803,5.630334882430417e-05,squared_error,,3,16,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 10}",-0.11165186664817987,-0.1816709024760073,-0.21309463180987115,-0.25978611875676144,-0.1150121595014064,-0.1633455738807661,-0.25150752057505305,-0.5166550771452394,-0.18243157068819188,-0.34769447940566683,-0.23428499008871434,0.11564810586731761,576
526,0.2014841079711914,0.007422712369070584,0.004805564880371094,0.00010720668438871114,squared_error,,3,16,20,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 20}",-0.10795064341527334,-0.1738473766785675,-0.21402051477198095,-0.25668699156887864,-0.11642319733547923,-0.17016147919444186,-0.24836614256300693,-0.5184957471284978,-0.17787532629005165,-0.3526856824806683,-0.23365131014268462,0.11691859973198324,531
527,0.49365417957305907,0.004509462296306578,0.009603548049926757,0.00028841823369625796,squared_error,,3,16,50,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 50}",-0.10568200762431033,-0.1758914335384611,-0.21201064974296033,-0.2566942834841584,-0.11618011729561116,-0.16935560968968302,-0.25036905373302937,-0.5172959280331185,-0.1769902465611275,-0.34525210185832034,-0.23257214315607797,0.11620343360410901,439
528,0.9854697942733764,0.009756374313248864,0.017112302780151366,0.000763130214803667,squared_error,,3,16,100,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 100}",-0.10296807658347047,-0.1736156813894837,-0.21168183463683302,-0.2520503515492214,-0.11578968694075363,-0.15695704783541561,-0.24953889842585203,-0.5173489684117751,-0.1747860406774581,-0.34741366176919536,-0.23021502482194584,0.11760213761840792,216
529,1.4841928958892823,0.0180641567339848,0.025269508361816406,0.0011970930663417565,squared_error,,3,16,150,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 150}",-0.10362102306781232,-0.17434715453907865,-0.21189471756364306,-0.2540707635340615,-0.11492570150630785,-0.16804209059043373,-0.24877228032533452,-0.5138748766825921,-0.17872231092980403,-0.346016795235582,-0.23142877139746498,0.11578566105350796,324
530,1.9689844131469727,0.014556849113616006,0.03289437294006348,0.0010167832980807058,squared_error,,3,16,200,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 200}",-0.1025173675301574,-0.17341486698130468,-0.21070329183343292,-0.2536116753530953,-0.1149149427943715,-0.16482518680177508,-0.24914261135644625,-0.5161857214311426,-0.17792225032250072,-0.34790172508558764,-0.23111396394898143,0.11693806311039932,300
531,2.9584140539169312,0.024613110887463256,0.04909019470214844,0.0030475578572643283,squared_error,,3,16,300,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 300}",-0.10211239473866235,-0.17275427244267483,-0.21084422746401513,-0.25390695392976215,-0.1153603991379202,-0.16372189730799158,-0.2492163737218996,-0.5149765247561991,-0.17622729930783806,-0.3466355466986985,-0.23057558895056615,0.11669565274728104,247
532,0.16636307239532472,0.0025328951084180843,0.003700590133666992,0.0001159809325098199,squared_error,,4,2,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 10}",-0.12274929730333319,-0.1819161924516906,-0.21626744405477452,-0.25414040813227806,-0.12896282002343393,-0.16945415610587355,-0.260656862953711,-0.5278372563545667,-0.1885639004085319,-0.3530328354507682,-0.24035811732389617,0.11571016232282913,798
