,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.3670252799987792,0.2149029760386161,0.10821304321289063,0.013479003899583477,0.005,{'l_r': 0.005},-0.168484361779176,-0.18913962884568425,-0.2994203823381363,-0.26845196707658514,-0.21012318556933454,-0.22712390512178326,0.04920409551202855,3
1,1.452356767654419,0.25327643165552277,0.10428214073181152,0.01742602591279966,0.01,{'l_r': 0.01},-0.1857639874008984,-0.16941275815774062,-0.2791385787767942,-0.26324289571041837,-0.17168038104402136,-0.21384772021797457,0.04742156886591517,2
2,0.8200037002563476,0.34670725387729057,0.0746534824371338,0.027774992286443177,0.05,{'l_r': 0.05},-0.10968772836438012,-0.1475669457925398,-0.23656473147454982,-0.23527077912192054,-0.11969250024970929,-0.1697565370006199,0.055430133094464554,1
