,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_b_1,param_b_2,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,6.955661344528198,1.8369623968945403,0.09553918838500977,0.014634333412608141,0.8,0.9,0.001,1e-07,0.05,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.05}",-0.11526568707994478,-0.13090980348249065,-0.2412857680842151,-0.24398504602316856,-0.11001170268794055,-0.16829160147155192,0.06109556273209195,150
27,8.832885885238648,2.3044672594968474,0.10389032363891601,0.014673378811927405,0.8,0.9,0.001,0.0001,0.005,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.005}",-0.09495407836038437,-0.13462367766858985,-0.2385862008730469,-0.2505517521110894,-0.11293110103282063,-0.16632936200918624,0.06521582257064246,114
28,7.088797616958618,1.763708878126679,0.09622464179992676,0.014444007754068016,0.8,0.9,0.001,0.0001,0.01,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.01}",-0.10480053235404492,-0.1355368500557319,-0.2302920520471238,-0.24729046122951365,-0.1102990629603905,-0.16564379172936097,0.060855476916120844,96
29,7.6578926086425785,2.498656044403121,0.11140108108520508,0.018831275436841478,0.8,0.9,0.001,0.0001,0.05,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.05}",-0.1034765013702422,-0.13410720252079988,-0.23367717363033877,-0.2432775817927593,-0.13964735566398725,-0.17083716299562549,0.056667158080410854,174
30,6.887450218200684,1.9746210974846532,0.10527377128601074,0.008488081356181483,0.8,0.9,0.001,0.001,0.005,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.005}",-0.09249530160710485,-0.13363923186220275,-0.23597879638179653,-0.24747230221338962,-0.11743918676573606,-0.16540496376604596,0.06378292908399247,90
31,8.218101263046265,1.9852286495412186,0.09527888298034667,0.008756031179952377,0.8,0.9,0.001,0.001,0.01,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.01}",-0.09510241383711737,-0.12623672769322566,-0.24935917633206303,-0.24012715977307592,-0.11431851424946252,-0.1650287983769889,0.06590513401772197,78
32,8.824475049972534,2.372216291955884,0.10739498138427735,0.016316298029069864,0.8,0.9,0.001,0.001,0.05,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.05}",-0.10415165518290627,-0.12702050344445773,-0.28552156236703546,-0.25257570324251555,-0.12317141916667829,-0.17848816868071865,0.07507315195479258,218
33,5.269800806045533,0.16705710053041203,0.0954892635345459,0.009789376529020444,0.8,0.9,0.001,0.1,0.005,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.005}",-0.10216672257404583,-0.15052889877339756,-0.2627972265815758,-0.24252782876569523,-0.12041028273930347,-0.17568619188680357,0.0650377808402923,202
34,8.8247389793396,2.2960541563151162,0.1027066707611084,0.01841982714489353,0.8,0.9,0.001,0.1,0.01,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.01}",-0.09490142908945456,-0.13227058852835313,-0.24548494404106946,-0.24452911286628798,-0.11477436295358938,-0.1663920874957509,0.06526967919074313,116
35,8.986405229568481,2.0045919690077345,0.10752925872802735,0.02154825987058994,0.8,0.9,0.001,0.1,0.05,"{'b_1': 0.8, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.05}",-0.09073438594523692,-0.12582409931029231,-0.24098781217847837,-0.24575642266118364,-0.10903471739200939,-0.16246748749744014,0.06700138026339225,26
36,5.450017023086548,0.5712923374566244,0.08754448890686035,0.014415442354843697,0.8,0.99,0.01,1e-07,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.005}",-0.15464411758439342,-0.1714030142696153,-0.2699246992867932,-0.27120696591613536,-0.19471913807136848,-0.21237958702566115,0.04918629048011642,308
37,9.535031986236572,2.0437466453711735,0.1180344581604004,0.03248741235910331,0.8,0.99,0.01,1e-07,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.13436550943792094,-0.15149822944355487,-0.2574065474771081,-0.2395120948159612,-0.19953039604602638,-0.1964625554441143,0.04786371984370715,268
38,7.612403345108032,2.430804146087349,0.09828739166259766,0.03355384521041815,0.8,0.99,0.01,1e-07,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.05}",-0.09783527365726807,-0.12868395304659613,-0.24022897788453634,-0.227869073058106,-0.11876269024454168,-0.16267599357820964,0.059249909663953104,29
39,5.336078691482544,0.20472640460210287,0.10529241561889649,0.04447972307614175,0.8,0.99,0.01,0.0001,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.005}",-0.14178927893345816,-0.145196768719039,-0.2922980296741786,-0.26841538225055533,-0.19566996652878735,-0.2086738852212037,0.062022642287885704,303
40,8.748111391067505,2.1967860567503674,0.09793653488159179,0.009752412733149592,0.8,0.99,0.01,0.0001,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.01}",-0.13560788305627214,-0.13762761093209389,-0.25457341827201174,-0.233795878931738,-0.15861321559656655,-0.18404360135773645,0.05019344915882101,241
41,8.966419315338134,2.0844641504230625,0.10048670768737793,0.012900746627955751,0.8,0.99,0.01,0.0001,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.05}",-0.09561406025037067,-0.13567316394439047,-0.23735434767419258,-0.24468394727414924,-0.10950510121297054,-0.16456612407121468,0.0637775784712682,66
42,5.196316194534302,0.28694259020518187,0.10288939476013184,0.03366675295770549,0.8,0.99,0.01,0.001,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.001, 'l_r': 0.005}",-0.18408986453812085,-0.16369124733527315,-0.27912622597042247,-0.24757922264379037,-0.1575665035423241,-0.20641061280598622,0.04835560325975804,294
43,8.583547830581665,2.46726737628569,0.10406360626220704,0.020895744417153812,0.8,0.99,0.01,0.001,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.001, 'l_r': 0.01}",-0.1335783951833965,-0.13847351740738453,-0.2488598258400791,-0.25077800325802546,-0.14367876518649833,-0.18307370137507678,0.0545941561118854,236
44,8.071577835083009,2.0727414023562356,0.1073786735534668,0.030104275703843452,0.8,0.99,0.01,0.001,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.001, 'l_r': 0.05}",-0.08401788253462594,-0.12709042965892534,-0.2373368280933471,-0.23630042912642693,-0.12265948861870653,-0.16148101160640638,0.06331257264129743,15
45,6.361716604232788,2.2265276127197198,0.09600682258605957,0.019579505141769198,0.8,0.99,0.01,0.1,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.005}",-0.17299498691091444,-0.18204274556686365,-0.28198454699960784,-0.26751563896184705,-0.2070245365769125,-0.22231249100322908,0.04447846447473192,322
46,7.4779924869537355,2.5613413744549844,0.10301847457885742,0.006211488029679178,0.8,0.99,0.01,0.1,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.01}",-0.14681246722390584,-0.14155078586821496,-0.27746990666238597,-0.24942459781681747,-0.1886718328665742,-0.20078591808757967,0.054433152797656696,280
47,7.345091342926025,1.6356289633256247,0.10344138145446777,0.012246265219782669,0.8,0.99,0.01,0.1,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.05}",-0.09759682060362951,-0.12632904118374508,-0.24799635041647888,-0.2392532868046873,-0.10996249722427653,-0.16422759924656344,0.06552361426147083,56
48,7.048817157745361,1.7881853916736496,0.11484327316284179,0.02795630873451148,0.8,0.99,0.005,1e-07,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.005}",-0.12152198822577073,-0.14108489329517873,-0.24840715727943197,-0.2479227373903732,-0.12778229874970282,-0.17734381498809149,0.05816960124041924,211
49,8.084925222396851,2.076275669841012,0.11949658393859863,0.02455740314933348,0.8,0.99,0.005,1e-07,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.01}",-0.09322309487105532,-0.1397932399028243,-0.25254724492827063,-0.2373227173505327,-0.12643199700066676,-0.16986365881066995,0.06332711168876295,166
50,7.893353843688965,1.3921374677062308,0.10420994758605957,0.007715725392430744,0.8,0.99,0.005,1e-07,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.05}",-0.0916397290582596,-0.1286517858519583,-0.250750205952637,-0.243584528366652,-0.11723550330891858,-0.16637235050768512,0.06708737341482206,115
51,8.346016120910644,1.923008996981103,0.11154718399047851,0.023036432612333124,0.8,0.99,0.005,0.0001,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.0001, 'l_r': 0.005}",-0.1063184394578453,-0.14046236394730813,-0.25372727343304047,-0.24595874941291032,-0.185889591064408,-0.18647128346310243,0.05762597371872267,246
52,6.894502973556518,1.8645584678511256,0.10261530876159668,0.009288622880377554,0.8,0.99,0.005,0.0001,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.0001, 'l_r': 0.01}",-0.09226524061880795,-0.13130874776596005,-0.23945272400371373,-0.2517060850317742,-0.11634634154312579,-0.16621582779267635,0.06610050875383484,112
53,7.199881601333618,1.7315676841458052,0.11140122413635253,0.012626994627942994,0.8,0.99,0.005,0.0001,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.0001, 'l_r': 0.05}",-0.08918147488442092,-0.13571528540423286,-0.2378535125821823,-0.23298715570881715,-0.11457747390505432,-0.1620629804969415,0.0617012667885889,19
54,8.087846899032593,2.0509278399529167,0.10462756156921386,0.009492045049531097,0.8,0.99,0.005,0.001,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.001, 'l_r': 0.005}",-0.14883419172572604,-0.14030761199100716,-0.24187555779717992,-0.23384417529331536,-0.16998001682605013,-0.1869683107266557,0.04273683757103414,247
55,7.266292905807495,1.6853534507794563,0.10242948532104493,0.003958574647145605,0.8,0.99,0.005,0.001,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.001, 'l_r': 0.01}",-0.09467680036012235,-0.13335395763881205,-0.24750676790745704,-0.23707619066003344,-0.12576726627422857,-0.16767619656813068,0.062373978020571326,141
56,9.840471172332764,1.7285316201006253,0.12298045158386231,0.046354156501226235,0.8,0.99,0.005,0.001,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.001, 'l_r': 0.05}",-0.09215876453832363,-0.12581503215850598,-0.2439900436458453,-0.23851994378104552,-0.1292682494745551,-0.16595040671965508,0.06286200449876181,105
57,7.038857078552246,1.8115647131917394,0.08781538009643555,0.012531324382346673,0.8,0.99,0.005,0.1,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.005}",-0.1461988895480173,-0.15431379116012148,-0.2656144427148782,-0.2474923617368572,-0.19260205576719835,-0.2012443081854145,0.04814469180444749,281
58,6.263976192474365,2.2047579506488355,0.10727295875549317,0.02739116468699878,0.8,0.99,0.005,0.1,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.01}",-0.12454987805515441,-0.13962472892801206,-0.2384820107255197,-0.23923129997791864,-0.13256206807710566,-0.17488999715274212,0.05244648272865393,197
59,7.972627258300781,2.297282991386767,0.11361484527587891,0.021149825549793496,0.8,0.99,0.005,0.1,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.05}",-0.09785011003356821,-0.1346248826167577,-0.24169015461538762,-0.23145863813650222,-0.12956840037132905,-0.16703843715470895,0.058248618865202634,130
60,8.319336128234863,1.892916689769863,0.10035715103149415,0.012615184397670905,0.8,0.99,0.001,1e-07,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.005}",-0.09188142677530152,-0.12979083280956197,-0.24298998237133543,-0.2345623151386705,-0.11370466989333104,-0.1625858453976401,0.06341834816663769,27
61,7.9464051723480225,2.3293388524377807,0.10262370109558105,0.020527543459005808,0.8,0.99,0.001,1e-07,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.01}",-0.09687973104507522,-0.129249321516316,-0.23000289457488748,-0.24356772511656663,-0.11249013440823372,-0.16243796133221583,0.061710957797510485,24
62,8.00831847190857,2.125403704633327,0.1219874382019043,0.01988671493933133,0.8,0.99,0.001,1e-07,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.05}",-0.10384858641135425,-0.13566284624014063,-0.24107206041649493,-0.24398702081183185,-0.1255052580090402,-0.17001515437777237,0.060100162371040045,168
63,6.4804175853729244,0.1013227521514735,0.09753823280334473,0.0050771979368855165,0.8,0.99,0.001,0.0001,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.005}",-0.09984018099750383,-0.1303353779670949,-0.23818057889955985,-0.24527297991401392,-0.11196438536396508,-0.1651187006284275,0.06333923339621135,80
64,7.30618987083435,1.656168695134944,0.12060737609863281,0.026951369729889055,0.8,0.99,0.001,0.0001,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.01}",-0.10377490833499788,-0.1411705401918349,-0.2418434197270895,-0.24273231004592866,-0.10788606203993822,-0.16748144806795784,0.06244164022717985,137
65,9.189808654785157,1.7860386049066723,0.09554843902587891,0.0038433681831111935,0.8,0.99,0.001,0.0001,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.05}",-0.09393018581812324,-0.13355219534627155,-0.2471439177940888,-0.2781852107212755,-0.12200479414267759,-0.17496326076448737,0.07341750876102346,198
66,7.82051568031311,2.358463268691941,0.09841804504394532,0.025240233414068367,0.8,0.99,0.001,0.001,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.005}",-0.11113867916069568,-0.13378722483279945,-0.24066088621970178,-0.24038363900322124,-0.10991435310175302,-0.16717695646363423,0.06048681632568684,134
67,7.331804609298706,2.7296327279549026,0.0949972152709961,0.005693004045866854,0.8,0.99,0.001,0.001,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.01}",-0.09017064571982278,-0.1364404966906241,-0.23183508370482742,-0.24614790208593734,-0.11722417645685183,-0.16436366093161267,0.06284503575657022,58
68,8.305209016799926,1.8883597147423423,0.1056279182434082,0.009505002384530545,0.8,0.99,0.001,0.001,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.05}",-0.19118216334508598,-0.12927073735131164,-0.2387098819234247,-0.23370267927457983,-0.11645253853213258,-0.18186360008530694,0.05108863219015942,229
69,7.0597022533416744,1.797800563122901,0.09977560043334961,0.0341750042918142,0.8,0.99,0.001,0.1,0.005,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.005}",-0.12423757943911233,-0.1420262354575943,-0.22785316861773172,-0.23642841430078754,-0.15136455318050532,-0.17638199019914624,0.04643292983981627,204
70,6.644163942337036,2.022459932456662,0.10934524536132813,0.01277682218727975,0.8,0.99,0.001,0.1,0.01,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.01}",-0.08536035859376043,-0.12560897069274732,-0.24542365488563558,-0.2369924935855358,-0.11893527689786497,-0.16246415093110883,0.06577965511159493,25
71,8.17926836013794,2.003460954485848,0.10745549201965332,0.012174935762611791,0.8,0.99,0.001,0.1,0.05,"{'b_1': 0.8, 'b_2': 0.99, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.05}",-0.09708978268924273,-0.1235468669949828,-0.2390501544157035,-0.22496623316055064,-0.11096314182648598,-0.15912323581739313,0.0602608240809161,1
72,8.087460231781005,2.08965818641722,0.1013486385345459,0.016303003379528475,0.8,0.999,0.01,1e-07,0.005,"{'b_1': 0.8, 'b_2': 0.999, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.005}",-0.1587727619080524,-0.17229417939834915,-0.28585530445427987,-0.24366870196974394,-0.19586107964939484,-0.21129040547596406,0.047170225509680704,306
73,7.593254518508911,2.453115850148418,0.10090527534484864,0.005043676579415817,0.8,0.999,0.01,1e-07,0.01,"{'b_1': 0.8, 'b_2': 0.999, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.13617635468838757,-0.14077929357487542,-0.24127467537842895,-0.239531327433949,-0.15591319269253975,-0.18273496875363615,0.04753969815956682,234
