,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
7,73.69394369125366,5.808052648732828,0.13409061431884767,0.022146536632841336,0.001,1e-07,0.05,-2,"{'d_c': 0.001, 'eps': 1e-07, 'l_r': 0.05, 'reg': -2}",-0.0816542477920336,-0.16056110930975442,-0.2192185166504826,-0.22918299517377932,-0.10414940009869275,-0.10193846733220709,-0.24388615417101142,-0.5035189432343842,-0.15996695491856727,-0.3428148123962278,-0.21468916010771405,0.12226049565019015,32
8,98.86179404258728,21.849496580305455,0.12259547710418701,0.012482244590120848,0.001,1e-07,0.1,-0.5,"{'d_c': 0.001, 'eps': 1e-07, 'l_r': 0.1, 'reg': -0.5}",-0.12217330332038077,-0.16499058038132688,-0.24323210911306806,-0.25149536450859056,-0.1537284200035768,-0.14920022588608226,-0.27813411500054286,-0.5271010454463557,-0.1792718357463774,-0.382445372454891,-0.24517723718611925,0.11955387703983603,71
9,85.5187644481659,19.2841882128841,0.13382415771484374,0.02537357168451059,0.001,1e-07,0.1,-1,"{'d_c': 0.001, 'eps': 1e-07, 'l_r': 0.1, 'reg': -1}",-0.08541116065245935,-0.16024680380696393,-0.22316501825478932,-0.2555315332792816,-0.10516713878769508,-0.10918718209099576,-0.2526737240581861,-0.4974878369324495,-0.15574589949157486,-0.3403110571761547,-0.21849273545305498,0.12044536823522779,51
10,99.24162094593048,28.474674627461706,0.13500473499298096,0.026823426834803186,0.001,1e-07,0.1,-1.5,"{'d_c': 0.001, 'eps': 1e-07, 'l_r': 0.1, 'reg': -1.5}",-0.07989923010449662,-0.1526918415193593,-0.21294040974238987,-0.2329590649400813,-0.11310468477745571,-0.10407419127747934,-0.24740727723774908,-0.5071792497976876,-0.1535540710073082,-0.3437667036787959,-0.21475767240828025,0.12325717400620911,34
11,86.42426218986512,18.946518169193904,0.15276951789855958,0.03328331019241088,0.001,1e-07,0.1,-2,"{'d_c': 0.001, 'eps': 1e-07, 'l_r': 0.1, 'reg': -2}",-0.07940877799784235,-0.1574294449164546,-0.21726904680530237,-0.23691813365906017,-0.10709382382429992,-0.10998638680796403,-0.24803249813785436,-0.4873211885872767,-0.1683522022233905,-0.3355068099867172,-0.2147318312946162,0.11696310020623,33
12,92.35431754589081,25.82534443270472,0.12232654094696045,0.019386019823530297,0.001,0.1,0.01,-0.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.01, 'reg': -0.5}",-0.10602422902986018,-0.15682090849055078,-0.2371983708146313,-0.2601948738738414,-0.1273723645927065,-0.1366854709202667,-0.2653012782496162,-0.5005353156507956,-0.15650159115135917,-0.3633705439518086,-0.23100049467254363,0.11770471380569837,58
13,93.60596101284027,24.99745185142747,0.1491624116897583,0.03925531295972849,0.001,0.1,0.01,-1,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.01, 'reg': -1}",-0.08471160602650896,-0.15403876746367734,-0.22125047082899973,-0.2399901989692696,-0.10137923582338987,-0.10582870339887623,-0.24862904737837763,-0.4954627649861798,-0.15430789060549258,-0.33977498965215247,-0.21453736751329244,0.12050868484422059,30
14,83.78982191085815,4.498101223077058,0.13341693878173827,0.020437505630044355,0.001,0.1,0.01,-1.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.01, 'reg': -1.5}",-0.07974838507146843,-0.15272212576417893,-0.213478126410004,-0.23440172153564537,-0.10032409604250095,-0.10353615282874942,-0.24518303661638458,-0.502542499968911,-0.1616550875444787,-0.33941832956465706,-0.21330095613469782,0.12247998446126064,15
15,95.15550112724304,23.664763798681484,0.1317126512527466,0.02665127826261153,0.001,0.1,0.01,-2,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.01, 'reg': -2}",-0.07902937582671545,-0.15810801955837672,-0.21696123601414327,-0.2387237588169748,-0.1007545246618597,-0.10307195015955099,-0.2465929709313381,-0.5023048171683598,-0.1523656537096489,-0.33578544796766596,-0.21336977548146335,0.12243327630536133,17
16,89.053143119812,17.953036314407903,0.12328968048095704,0.00910308319912147,0.001,0.1,0.05,-0.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.05, 'reg': -0.5}",-0.11006721699335746,-0.15951305026811483,-0.2436250304505603,-0.25681289737484353,-0.15762982888227178,-0.1584896057856838,-0.26653648550053993,-0.5058503367031395,-0.15623345990425253,-0.3690658324776271,-0.23838237443403906,0.11494108178182755,68
