,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_b_1,param_b_2,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
207,36.26306495666504,2.685836538061979,0.14453730583190919,0.028135619806994805,0.9,0.999,0.001,0.0001,0.005,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.005}",-0.09419713788394318,-0.13096498283208727,-0.23902513561063155,-0.24622024199990838,-0.1169267033265303,-0.16546684033062015,0.0641214913172261,107
208,36.37404012680054,2.531284588075858,0.13350491523742675,0.013349221212352585,0.9,0.999,0.001,0.0001,0.01,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.01}",-0.19085167710696477,-0.130723910104022,-0.23912239819098627,-0.24154010135941031,-0.11962045991354162,-0.18437170933498498,0.05172748519530911,271
209,38.53498411178589,3.485446508369966,0.12387375831604004,0.03334523146145215,0.9,0.999,0.001,0.0001,0.05,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.05}",-0.09684025949392061,-0.12671258967543633,-0.24761373633425932,-0.2281939155191314,-0.11740603844042219,-0.16335330789263397,0.061938362276404244,36
210,35.37892036437988,3.0187640837456984,0.12326045036315918,0.013535278433977714,0.9,0.999,0.001,0.001,0.005,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.005}",-0.08977020721156094,-0.1299145305770155,-0.24473088377863284,-0.245625965394039,-0.12403537145409416,-0.1668153916830685,0.06543652583772241,142
211,37.02589259147644,3.5538469441629457,0.13594088554382325,0.02162933803351,0.9,0.999,0.001,0.001,0.01,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.01}",-0.09166281533801764,-0.13292823555104274,-0.2347854620418204,-0.23301800248748974,-0.10984049398991354,-0.1604470018816568,0.06138782004232142,4
212,35.98570704460144,2.7142317231018174,0.12152104377746582,0.011451382639564444,0.9,0.999,0.001,0.001,0.05,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.05}",-0.11356292108877825,-0.13091079136593792,-0.2469338842401934,-0.2503040341618149,-0.11206316901313822,-0.17075495997397253,0.06392886220886902,214
213,35.151301574707034,0.12847523827696486,0.14302196502685546,0.014011601936558307,0.9,0.999,0.001,0.1,0.005,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.005}",-0.09760834548794764,-0.12923620165529578,-0.24266511729535112,-0.2337967129347922,-0.11849681627372255,-0.16436063872942186,0.06123078426339759,76
214,37.9457573890686,2.865143377424969,0.13035621643066406,0.019155434065337956,0.9,0.999,0.001,0.1,0.01,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.01}",-0.10279135552671553,-0.1277032116957468,-0.24811894846055713,-0.24405106348626113,-0.11021003549627735,-0.1665749229331116,0.06543444719046139,129
215,37.94237198829651,2.8285934853776324,0.12980785369873046,0.017733308653836235,0.9,0.999,0.001,0.1,0.05,"{'b_1': 0.9, 'b_2': 0.999, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.05}",-0.09296283063021718,-0.12610204653480045,-0.2428525317603195,-0.23928781349787215,-0.12895428337881365,-0.1660319011604046,0.06257167102944983,118
216,37.11824007034302,3.500458469121643,0.13419814109802247,0.029428412183206663,0.99,0.9,0.01,1e-07,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.005}",-0.14921720003844188,-0.1455127684940178,-0.24637594973041904,-0.2477856354191201,-0.20279039543268781,-0.19833638982293736,0.04466742694065594,307
217,35.79146499633789,2.8081546863772187,0.11498026847839356,0.01346014749349563,0.99,0.9,0.01,1e-07,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.09664008391678265,-0.12973780527340095,-0.2335076907024422,-0.23362529326452497,-0.12112923226302326,-0.1629280210840348,0.05868971603876678,27
218,36.94855251312256,3.6196497782600874,0.1446329116821289,0.04314130204493585,0.99,0.9,0.01,1e-07,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.05}",-0.10085226899185613,-0.1371120148392299,-0.24250152579438536,-0.2420105371990048,-0.1236683182898524,-0.1692289330228657,0.06074317902511709,190
219,37.30732822418213,3.3711984223389853,0.14096384048461913,0.026251847096589332,0.99,0.9,0.01,0.0001,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.005}",-0.15242033087811846,-0.1380149668908376,-0.24311306248103043,-0.2428089755634116,-0.16588358239478967,-0.18844818364163754,0.04537404860247793,277
220,35.658139657974246,2.9920476860309377,0.13589754104614257,0.027891302492607947,0.99,0.9,0.01,0.0001,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.01}",-0.09884964740230681,-0.13083786951907916,-0.2747185932388595,-0.2430924107498983,-0.132937109840198,-0.17608712615006836,0.06941602368459548,252
221,35.69999833106995,2.9654835617590316,0.17212872505187987,0.03439749112342605,0.99,0.9,0.01,0.0001,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.05}",-0.10793916284297018,-0.13610212054341014,-0.24389024884697133,-0.23410817865870204,-0.12011793170268682,-0.1684315285189481,0.05838863144409488,175
222,36.308002185821536,2.6560831987069378,0.17409148216247558,0.04249025739598212,0.99,0.9,0.01,0.001,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.001, 'l_r': 0.005}",-0.10516399886991996,-0.15672853723315508,-0.2539747139749003,-0.2447135659814915,-0.1604427284689691,-0.1842047089056872,0.056738313261833574,270
223,34.9302173614502,0.7352638723531253,0.14625253677368164,0.02329531545398665,0.99,0.9,0.01,0.001,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.001, 'l_r': 0.01}",-0.09831224414726916,-0.13397367952672284,-0.23590352239054552,-0.23657843400743805,-0.1390013998564393,-0.168753855985683,0.05686148271149145,180
224,36.80825772285461,2.3912201068501364,0.14824957847595216,0.019283360301334356,0.99,0.9,0.01,0.001,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.001, 'l_r': 0.05}",-0.09324294364146045,-0.13166876385388507,-0.25385878188247174,-0.23636518448005067,-0.12241854344774229,-0.16751084346112205,0.06485457251645341,157
225,36.634117937088014,2.4073086588304955,0.1353182315826416,0.021379809838561224,0.99,0.9,0.01,0.1,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.005}",-0.12685115481239942,-0.18006245951818362,-0.2886200890372109,-0.27511959498571775,-0.18858150287765638,-0.21184696024623362,0.06111196698794576,323
226,36.72581510543823,2.3516296950892523,0.12430276870727539,0.014844902280850501,0.99,0.9,0.01,0.1,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.01}",-0.1463422498300632,-0.1457781582129917,-0.2512694179163743,-0.23429731920413904,-0.1952479646664112,-0.1945870219659959,0.04358922293865258,295
227,37.2679340839386,3.4304470076071305,0.12390179634094238,0.019709958108378164,0.99,0.9,0.01,0.1,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.01, 'eps': 0.1, 'l_r': 0.05}",-0.09288574507079704,-0.13161954544083557,-0.2403951040031613,-0.23601865540156747,-0.10710436855695703,-0.1616046836946637,0.06377625719558473,11
228,36.75604190826416,3.8157580103575284,0.1319681167602539,0.012037144265659319,0.99,0.9,0.005,1e-07,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.005}",-0.10353178034289114,-0.13606227369776183,-0.23795518120571826,-0.2430622428412073,-0.11916447730068858,-0.16795519107765342,0.06014837591009174,169
229,35.32129011154175,3.05342834344351,0.124747896194458,0.02335501673173737,0.99,0.9,0.005,1e-07,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.01}",-0.10191714739118124,-0.12585866808272372,-0.25080816238502907,-0.24511170556869907,-0.11495118687130902,-0.16772937405978844,0.06596976965299362,165
230,36.00890736579895,2.799950767931572,0.14383935928344727,0.03476645073375101,0.99,0.9,0.005,1e-07,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 1e-07, 'l_r': 0.05}",-0.15005926838189873,-0.12962229402083275,-0.2657051712450736,-0.22784415326991922,-0.1083050545447192,-0.1763071882924887,0.06023417794261582,254
231,37.3052737236023,3.3122085685950227,0.12290449142456054,0.01588146947778649,0.99,0.9,0.005,0.0001,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.0001, 'l_r': 0.005}",-0.10988124314058227,-0.13159302324683378,-0.24924891508369293,-0.24021629995280566,-0.1314818556478758,-0.17248426741435807,0.059586692527855006,234
