,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,184.49722030162812,22.46030620377531,0.12504894733428956,0.020621010743601773,0.001,1,0.01,"{'d_c': 0.001, 'eps': 1, 'l_r': 0.01}",-0.09557171281323405,-0.1573255127882995,-0.23732053103723938,-0.2334450633486201,-0.11006290149742431,-0.12325429023905872,-0.2578528205202585,-0.48237136974163564,-0.163761941065256,-0.3465250933028443,-0.22074912363538707,0.11435665124291058,64
11,178.52214076519013,24.059946787211352,0.12674787044525146,0.021866078524700676,0.001,1,0.03,"{'d_c': 0.001, 'eps': 1, 'l_r': 0.03}",-0.08054739093367701,-0.15233420530996877,-0.21572277949802857,-0.23196037330071273,-0.09851701988148732,-0.11226490039013062,-0.23964400739106365,-0.5093971269977488,-0.15678803996069252,-0.3398856058077028,-0.21370614494712123,0.12355596692840544,36
12,175.49123106002807,17.870325861432455,0.14499635696411134,0.028362186033835713,0.001,1,0.05,"{'d_c': 0.001, 'eps': 1, 'l_r': 0.05}",-0.08116435606482818,-0.15068421837841797,-0.22501403190677127,-0.2411689487894671,-0.10362021007136395,-0.11440144032140227,-0.24177495218479386,-0.49658514297641415,-0.14859104735102385,-0.34311580948325154,-0.21461201575277342,0.12090844346286805,47
13,185.93911452293395,16.826149682992675,0.14175634384155272,0.02549947898504056,0.001,1,0.07,"{'d_c': 0.001, 'eps': 1, 'l_r': 0.07}",-0.08133506934390064,-0.15150804609291266,-0.22037155889018628,-0.23704184989463892,-0.10200545336378543,-0.11626624396321783,-0.24395263752547539,-0.5174150346728693,-0.1671835590953622,-0.3386105639283584,-0.2175690016770707,0.12438707935141914,59
14,189.36755034923553,20.67941780757039,0.1315317153930664,0.021642321694985135,0.001,1,0.1,"{'d_c': 0.001, 'eps': 1, 'l_r': 0.1}",-0.07980721083193378,-0.15231335012359629,-0.21892088144894845,-0.2380531994005257,-0.09764923704389443,-0.10654973220295692,-0.24293360263740332,-0.4929929707343381,-0.14951045801224316,-0.33786365575827115,-0.21165942981941113,0.12067283606515646,15
15,176.29361097812654,26.42604266107055,0.1390627145767212,0.02626108169985154,0.003,1e-07,0.01,"{'d_c': 0.003, 'eps': 1e-07, 'l_r': 0.01}",-0.08381965802302994,-0.15563940177571306,-0.22103049605822173,-0.23675422132452076,-0.10781155007489761,-0.11523207764990809,-0.24251363106138973,-0.4908798732888123,-0.14756733083726292,-0.3403371929890438,-0.21415854330828,0.11823737928483598,45
16,179.13505506515503,28.651424821551814,0.14339776039123536,0.026843364385241868,0.003,1e-07,0.03,"{'d_c': 0.003, 'eps': 1e-07, 'l_r': 0.03}",-0.08692831981197063,-0.1504286734458058,-0.21305089499982607,-0.23125971480226615,-0.09870921564705276,-0.10256897830345275,-0.23686720125948194,-0.49034230612242863,-0.1497777166705048,-0.3364790968839074,-0.2096412117946697,0.11917205256432646,3
17,178.79417140483855,24.055841127977512,0.14532206058502198,0.022992132249025854,0.003,1e-07,0.05,"{'d_c': 0.003, 'eps': 1e-07, 'l_r': 0.05}",-0.0865928212632954,-0.1536298921890746,-0.21999876922226994,-0.22811138413334323,-0.099914432790528,-0.09986980759886988,-0.2379719893596857,-0.4925020425395482,-0.15449186774553,-0.3381379038931298,-0.2111220910735275,0.119649542552482,10
18,180.24056196212769,22.30531315065187,0.13132791519165038,0.019569382416511072,0.003,1e-07,0.07,"{'d_c': 0.003, 'eps': 1e-07, 'l_r': 0.07}",-0.07767701349379136,-0.14823486539526537,-0.21305474358384205,-0.23735086417399867,-0.10360398924426056,-0.10639607568387269,-0.2402469762389398,-0.5057669186305261,-0.16538341255255454,-0.339440329759342,-0.21371551887563936,0.12293735308881258,37
19,182.0329431295395,25.80460796304694,0.13014087677001954,0.017611458983937775,0.003,1e-07,0.1,"{'d_c': 0.003, 'eps': 1e-07, 'l_r': 0.1}",-0.08117950910612316,-0.1513559070843347,-0.21818141086502105,-0.2390167223660842,-0.1039650820104041,-0.10976992547009824,-0.24853818810349038,-0.5094419531986494,-0.15434454209274298,-0.3350359822210244,-0.21508292225179723,0.12322989368589507,50
20,184.57144706249238,22.07026775768107,0.13160228729248047,0.021524175223630444,0.003,0.1,0.01,"{'d_c': 0.003, 'eps': 0.1, 'l_r': 0.01}",-0.08047970417515038,-0.14884886323859897,-0.22574368255022245,-0.2385152688204828,-0.10512619627027421,-0.11943373605494914,-0.24548670731240368,-0.5022356828692478,-0.15348139756402887,-0.3387376859812938,-0.2158088924836652,0.121189120039638,55
21,174.4802135705948,22.85596956012524,0.13249702453613282,0.01577728097588774,0.003,0.1,0.03,"{'d_c': 0.003, 'eps': 0.1, 'l_r': 0.03}",-0.08294773775213728,-0.14686633771181803,-0.2183685787902251,-0.24177030770673733,-0.10239260421546367,-0.10656047094842937,-0.24031216581841072,-0.49966797833689475,-0.14953567752762684,-0.33888428854922353,-0.21273061473569665,0.12186283545274523,25
22,180.34911077022554,22.18619079523283,0.14424655437469483,0.02889673478948877,0.003,0.1,0.05,"{'d_c': 0.003, 'eps': 0.1, 'l_r': 0.05}",-0.0841017223156128,-0.14409414166898707,-0.21849375400803522,-0.2356092496448505,-0.1063504735938184,-0.10683041855664135,-0.2400502730984096,-0.49635720678987894,-0.15515605049042447,-0.33333540555350866,-0.2120378695720167,0.11974579057357705,20
23,193.3456995010376,18.348895166185542,0.13712379932403565,0.022169870724565822,0.003,0.1,0.07,"{'d_c': 0.003, 'eps': 0.1, 'l_r': 0.07}",-0.08116706247888686,-0.15270250921402,-0.20536692322741015,-0.2407605087662555,-0.10720760403058098,-0.10647275550478207,-0.23995858172610818,-0.4936186615623142,-0.15067367456630346,-0.33348568473318513,-0.21114139658098469,0.11925817822267396,11
24,166.4698894739151,23.73768720319501,0.15800538063049316,0.03189340171667515,0.003,0.1,0.1,"{'d_c': 0.003, 'eps': 0.1, 'l_r': 0.1}",-0.08129534712594756,-0.15212071406957023,-0.21299899993141222,-0.237590802699501,-0.10055986367234841,-0.10183801597977797,-0.2409050068215752,-0.5052477568393194,-0.15998192590460003,-0.3347112211249598,-0.21272496541690117,0.12266544070878069,24
25,188.3142408132553,12.247933386500172,0.15915749073028565,0.02066120603124798,0.003,1,0.01,"{'d_c': 0.003, 'eps': 1, 'l_r': 0.01}",-0.1189515695978553,-0.18131922069553996,-0.2366400559465842,-0.2609652827559995,-0.17760654928361014,-0.1848807966181756,-0.2899594447192907,-0.49725299289328295,-0.18332480297794082,-0.3684892598744357,-0.2499389975362715,0.10624821765608539,72
26,189.82632572650908,13.31587772250769,0.158601713180542,0.033139433488306023,0.003,1,0.03,"{'d_c': 0.003, 'eps': 1, 'l_r': 0.03}",-0.10000263570251418,-0.15277148742506153,-0.22063963144782092,-0.23089763218886258,-0.10521670486299285,-0.12210536056949156,-0.25903335048079534,-0.5060088750813027,-0.14680282305455034,-0.33957841781378456,-0.21830569186271767,0.12031191550418155,62
27,189.61313734054565,14.006362920739317,0.1544565439224243,0.025157165830087133,0.003,1,0.05,"{'d_c': 0.003, 'eps': 1, 'l_r': 0.05}",-0.08191427885634386,-0.1424480593979183,-0.21921402951242558,-0.23570052270099953,-0.10542355421953709,-0.1150176235334115,-0.24532498971980182,-0.5033002767874849,-0.15550178244705182,-0.3312143318915532,-0.21350594490665276,0.12103118500455637,33
28,196.74539849758148,9.000953294602343,0.1583813190460205,0.04232048611707938,0.003,1,0.07,"{'d_c': 0.003, 'eps': 1, 'l_r': 0.07}",-0.0806207852222564,-0.15145103258221093,-0.22639498178113315,-0.2311951757633526,-0.10120999957691859,-0.11390544543041159,-0.23981301995672968,-0.49574110440102254,-0.1498268100882872,-0.3465909682840104,-0.21367493230863327,0.12109255565263302,35
29,197.85661747455597,10.058315419522357,0.14299087524414061,0.017534623563709464,0.003,1,0.1,"{'d_c': 0.003, 'eps': 1, 'l_r': 0.1}",-0.0813785738731233,-0.15188914558299788,-0.2209500110202965,-0.23347643656085473,-0.10086153808044795,-0.11697496757737406,-0.24592632024511543,-0.4977743013059902,-0.15768457735753896,-0.3356542806763949,-0.21425701522801344,0.11983558648952063,46
30,193.96567447185515,8.747468906140352,0.15402188301086425,0.021039243563949348,0.005,1e-07,0.01,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.01}",-0.08251797776826862,-0.15014446140795473,-0.221504941635376,-0.23436507101331214,-0.11356695733766943,-0.11935269291599539,-0.24306627680548137,-0.49195075742740374,-0.15057459019992925,-0.34769869783215973,-0.21547424243435506,0.11868398524931265,52
31,200.7493376016617,2.960584296841762,0.17713644504547119,0.03763663616530932,0.005,1e-07,0.03,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.03}",-0.08419024495919766,-0.15311533582690093,-0.21531701171024872,-0.235637442739192,-0.10436750721243174,-0.11015539469119136,-0.23850782458010908,-0.49600941331954046,-0.1517280427233126,-0.3339890584357673,-0.21230172761978916,0.11925044485996598,21
32,210.66156146526336,28.317440296327142,0.16446664333343505,0.03240030110442217,0.005,1e-07,0.05,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.05}",-0.084643692197828,-0.15400741543582355,-0.21124909576691348,-0.22933346553027528,-0.10400755792597484,-0.10539691044535385,-0.23694439934520034,-0.4909927237830376,-0.14511580877607244,-0.3436036050686828,-0.21052946742751621,0.11964151050469705,8
33,195.64463448524475,8.82697738279847,0.15794856548309327,0.02269089213682438,0.005,1e-07,0.07,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.07}",-0.07972618153268128,-0.15387668036047675,-0.20393786986827944,-0.23080524202778435,-0.10154348516494646,-0.10782904363930526,-0.238888588513937,-0.49194281363068193,-0.14456483870128067,-0.33556372902422144,-0.20886784724635948,0.11964694547843858,1
34,198.16128647327423,8.786208272933196,0.17761714458465577,0.03061601045454408,0.005,1e-07,0.1,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.1}",-0.08888130153018974,-0.14690580218165833,-0.20416452787408043,-0.22190970971632995,-0.10409017275981032,-0.11492343804612529,-0.23977073843054325,-0.500075634783635,-0.14836163445596576,-0.3350359605329463,-0.21041189203112842,0.11981014511365402,7
35,197.96113471984864,4.339584836661016,0.15526535511016845,0.029503218578134607,0.005,0.1,0.01,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.01}",-0.08582539722036094,-0.15169989970663253,-0.22005304689610217,-0.22569179757577068,-0.10033654042550945,-0.11480947175920467,-0.24254233691009353,-0.49960121559132376,-0.16030225275884427,-0.33695195453971977,-0.21378139133835616,0.11984339129324777,39
36,189.79472172260284,11.720398888407525,0.15589115619659424,0.02517801781510685,0.005,0.1,0.03,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.03}",-0.07777060837051492,-0.14669327270289428,-0.22095239583276982,-0.2338517729094889,-0.10576535168845597,-0.10914701733539388,-0.23978253790919798,-0.5104118843672766,-0.15383839808477404,-0.33660965706947477,-0.2134822896270241,0.12386063499515747,32
37,190.14610590934754,15.665224031567524,0.13527419567108154,0.025277063080185402,0.005,0.1,0.05,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.05}",-0.08016439096799725,-0.14877811030178953,-0.22250519057192022,-0.23511920756525684,-0.10198176324100772,-0.11132055574345834,-0.24557682153788807,-0.5082213678231164,-0.14832295468871304,-0.3380888542956187,-0.21400792167367663,0.12371346100197819,43
38,187.92081968784333,18.67919832946984,0.12792596817016602,0.015125490703278495,0.005,0.1,0.07,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.07}",-0.08461213518139311,-0.1414901599298642,-0.21506745730228807,-0.22993500704091827,-0.10677828721288947,-0.1056867563622135,-0.24125124573579357,-0.5004911496101607,-0.15183600009390766,-0.3367128774708697,-0.21138610759402984,0.12130808417811682,13
39,184.9081775188446,21.55459087137007,0.12447223663330079,0.017776274008020745,0.005,0.1,0.1,"{'d_c': 0.005, 'eps': 0.1, 'l_r': 0.1}",-0.07573427170491098,-0.14610454480303986,-0.2131382621591682,-0.23611872149410235,-0.10226463972020551,-0.10257708682203635,-0.24593367996570595,-0.50377970701829,-0.15342425465488319,-0.33831222978863607,-0.21173873981309788,0.12376627090871803,17
40,166.9512377023697,29.098629440201574,0.16096994876861573,0.04429585696884019,0.005,1,0.01,"{'d_c': 0.005, 'eps': 1, 'l_r': 0.01}",-0.13454300435257419,-0.19660534470432106,-0.22865210615776732,-0.262901412870964,-0.16793318892128575,-0.1831177536591071,-0.3093310925549197,-0.5346028233979933,-0.20231344974172458,-0.3825340333982322,-0.26025342097588894,0.11459431867985174,73
41,183.66727418899535,19.32427493196447,0.14175045490264893,0.03203858720568654,0.005,1,0.03,"{'d_c': 0.005, 'eps': 1, 'l_r': 0.03}",-0.11191730018306947,-0.162160542767149,-0.22777556239419267,-0.23446119931881088,-0.13435459086855117,-0.12337348878471137,-0.27596347323262016,-0.4952606101684876,-0.15229851794020788,-0.3527979745547629,-0.2270363260212563,0.115148897072736,68
42,179.00082998275758,16.024066489485655,0.14643189907073975,0.029033977669546986,0.005,1,0.05,"{'d_c': 0.005, 'eps': 1, 'l_r': 0.05}",-0.09948300078176507,-0.14592778335027207,-0.21497341925969027,-0.2453091849230164,-0.121098703934114,-0.1229913031634189,-0.2521888678465559,-0.4870711451021184,-0.15262679117705513,-0.3413783957817585,-0.21830485953197648,0.11466266364332034,61
43,184.4392019033432,9.198265846411461,0.167692232131958,0.02415234900191345,0.005,1,0.07,"{'d_c': 0.005, 'eps': 1, 'l_r': 0.07}",-0.08467808278757752,-0.1519917879760915,-0.21836441142569238,-0.23812287919406286,-0.10673235236561145,-0.1149973026670283,-0.24934760413665483,-0.5081630360456373,-0.15289895005916873,-0.33094323277568516,-0.21562396394332098,0.12150804525899452,54
44,191.77712306976318,7.512287474185864,0.1550215482711792,0.025400459376421727,0.005,1,0.1,"{'d_c': 0.005, 'eps': 1, 'l_r': 0.1}",-0.08376462141083214,-0.14992759412248963,-0.22270471182017898,-0.23513039553020018,-0.10094255220197104,-0.11864437006253735,-0.24405291444565497,-0.4964052084596012,-0.1594841089929818,-0.33851611613793287,-0.21495725931843798,0.11940956278532776,48
45,199.47750408649443,6.285392782215929,0.16268692016601563,0.03519539446450739,0.007,1e-07,0.01,"{'d_c': 0.007, 'eps': 1e-07, 'l_r': 0.01}",-0.0880962055005546,-0.15026925109120104,-0.21721779941626584,-0.2394029739958218,-0.1045062976594061,-0.11410042049763364,-0.2428284961029799,-0.5090774355979151,-0.14774344232800798,-0.3461117963079869,-0.21593541184977724,0.12338784832321803,56
46,187.14134640693663,12.887454239923766,0.15495049953460693,0.032778314097756334,0.007,1e-07,0.03,"{'d_c': 0.007, 'eps': 1e-07, 'l_r': 0.03}",-0.08111898145721477,-0.14954002887701445,-0.2171499147972918,-0.23022151204288047,-0.10404909087498901,-0.11037432377969601,-0.23835156311237735,-0.49485532460380377,-0.14848464133391692,-0.33778940258896933,-0.21119347834681537,0.11996792085085453,12
47,190.7316363334656,15.056828102682632,0.14898478984832764,0.025077791548773442,0.007,1e-07,0.05,"{'d_c': 0.007, 'eps': 1e-07, 'l_r': 0.05}",-0.07936427556273984,-0.15228574814766083,-0.20677968460536103,-0.2336205298568526,-0.09883379203822006,-0.1006787850510214,-0.23952393589719728,-0.4961625510737295,-0.15315930718499607,-0.3364972236478969,-0.20969058330656756,0.12135324637186493,4
48,191.2324013710022,13.962285284417254,0.15013561248779297,0.021387379606820172,0.007,1e-07,0.07,"{'d_c': 0.007, 'eps': 1e-07, 'l_r': 0.07}",-0.07997150619757463,-0.15122922971417635,-0.21778408585903794,-0.22701304894825788,-0.10366750112743671,-0.10301535197241184,-0.23879074767410577,-0.5023231244522265,-0.1515837423101361,-0.34196123862574807,-0.21173395768811115,0.12269541210183788,16
49,189.20384232997895,16.337409067464538,0.1507103443145752,0.037748350243466997,0.007,1e-07,0.1,"{'d_c': 0.007, 'eps': 1e-07, 'l_r': 0.1}",-0.0872435887508013,-0.1568065168557678,-0.2073016973584241,-0.23801099715416263,-0.10044837239570717,-0.1058519872186822,-0.2420326786839601,-0.4973819343573297,-0.15220717996825336,-0.3397762136382548,-0.21270611663813432,0.12052471170971689,23
50,196.55013813972474,17.91942249845326,0.1323756456375122,0.02471837006641421,0.007,0.1,0.01,"{'d_c': 0.007, 'eps': 0.1, 'l_r': 0.01}",-0.09000590776939893,-0.15292127474755382,-0.23238095228388078,-0.2246119911645165,-0.11417908656358013,-0.12485109328586148,-0.24545301242972334,-0.4979643124797042,-0.15613609755958252,-0.3413107071175357,-0.21798144354013377,0.11768182223956421,60
51,176.76939392089844,25.836525092630826,0.14830343723297118,0.03230326495645342,0.007,0.1,0.03,"{'d_c': 0.007, 'eps': 0.1, 'l_r': 0.03}",-0.07842315564386351,-0.15121755207017212,-0.21566648375016567,-0.23351873841835727,-0.10576764591981827,-0.12074937266441646,-0.2446849851592336,-0.4989466123322394,-0.1561242076979418,-0.3444789011158158,-0.2149577654772024,0.12067216530630072,49
52,183.08317818641663,19.83016608647179,0.14432055950164796,0.017568575074714734,0.007,0.1,0.05,"{'d_c': 0.007, 'eps': 0.1, 'l_r': 0.05}",-0.08605480912481434,-0.14930133791718048,-0.22050140221034725,-0.24155898865869266,-0.10235156393843835,-0.10796511020161637,-0.23732564234365602,-0.491484832505201,-0.15217679650732602,-0.3357679477035809,-0.2124488431110853,0.11884183797039455,22
53,188.8402795791626,17.195305829752876,0.14664642810821532,0.03881977262689529,0.007,0.1,0.07,"{'d_c': 0.007, 'eps': 0.1, 'l_r': 0.07}",-0.08548307459771375,-0.1498831570426926,-0.2224144510583046,-0.23525140148677665,-0.10806139310258472,-0.11357169175621605,-0.23822123866748282,-0.4884328295885118,-0.14831667179057992,-0.33955234372483134,-0.2129188252815694,0.11765410143118613,27
54,195.53615000247956,13.894894744670074,0.146856427192688,0.02612511064853115,0.007,0.1,0.1,"{'d_c': 0.007, 'eps': 0.1, 'l_r': 0.1}",-0.07838299504937618,-0.1471667815778171,-0.22063149279926308,-0.24131274849791293,-0.10138358101866984,-0.10926255586112614,-0.23797861359770825,-0.5048488591528946,-0.14748271252189693,-0.3408186022364821,-0.21292689423131472,0.12367903165047184,28
55,183.42423734664916,23.37866812253828,0.13648827075958253,0.014205628489815056,0.007,1,0.01,"{'d_c': 0.007, 'eps': 1, 'l_r': 0.01}",-0.13678144707813786,-0.20420362130492728,-0.27254990432649395,-0.28550899823385134,-0.2200449830126849,-0.2075918618826924,-0.31444070793271595,-0.48736912877956057,-0.1986066861246234,-0.3817250116321606,-0.2708822350307848,0.0977290496871372,74
56,176.0602104663849,26.635469929572142,0.16999382972717286,0.02513595624236223,0.007,1,0.03,"{'d_c': 0.007, 'eps': 1, 'l_r': 0.03}",-0.11650062197202544,-0.17727372027040003,-0.22745126403008303,-0.2273164843848436,-0.16955778145515715,-0.14296183328908293,-0.2665341093488146,-0.48358990839882654,-0.17915195585152477,-0.3679526781913927,-0.23582903571921507,0.10668835089753845,70
57,186.5050614595413,19.87050695142271,0.14650654792785645,0.02314237362643083,0.007,1,0.05,"{'d_c': 0.007, 'eps': 1, 'l_r': 0.05}",-0.11425635494663217,-0.15262818542192602,-0.21848278612033625,-0.23543060633304122,-0.12547580678372347,-0.13519389124949782,-0.2585275295815458,-0.4850863182869329,-0.1563912850622551,-0.33725183868599345,-0.22187246024718837,0.11027334786753752,65
58,184.21591520309448,18.702187057009724,0.13039236068725585,0.020266710226755476,0.007,1,0.07,"{'d_c': 0.007, 'eps': 1, 'l_r': 0.07}",-0.08515001191255518,-0.15793960984182587,-0.22447103591481682,-0.22620363814390806,-0.11610112276019573,-0.11664296798046087,-0.24710068284748654,-0.516540207041778,-0.15883462043826968,-0.3408336666035044,-0.2189817563484801,0.1227087165629811,63
59,176.07331235408782,13.511824332648034,0.1391674041748047,0.015729658340836856,0.007,1,0.1,"{'d_c': 0.007, 'eps': 1, 'l_r': 0.1}",-0.08111323551206466,-0.15407049365116623,-0.21260480063463852,-0.22337543864242623,-0.10446493398785024,-0.11288269882834731,-0.23730670174597632,-0.4969665037387338,-0.14784018848239272,-0.3332802882758692,-0.21039052834994654,0.1194365070573113,6
60,195.04391775131225,15.474981423384353,0.13428058624267578,0.02264817334635862,0.01,1e-07,0.01,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.08820361046560445,-0.15414337181042717,-0.21011780792905593,-0.2351387209450553,-0.10579288787540891,-0.11753133828163646,-0.24845737983259225,-0.5023282289662365,-0.1464618937000518,-0.3429691124089224,-0.2151144352214991,0.120990467826144,51
61,173.58038790225982,30.196201180224723,0.12761855125427246,0.018428245670061034,0.01,1e-07,0.03,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.03}",-0.07881466381959351,-0.15069004870839744,-0.21316069229377235,-0.231857651498041,-0.10783120377765887,-0.11609030043877988,-0.2409784381891132,-0.5024586439594435,-0.1581822225205687,-0.33762284987162744,-0.21376867150769957,0.12074554705293805,38
62,175.30547213554382,27.221087864199536,0.1375328540802002,0.021923561555108783,0.01,1e-07,0.05,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.05}",-0.0776799851132837,-0.1494768088986715,-0.21238762257384772,-0.22523274000357493,-0.10588635949422126,-0.10835762581246132,-0.2388493032601989,-0.48463690109116714,-0.14552183569220115,-0.3416385715825662,-0.20896677535221939,0.11845395049923794,2
63,182.11999566555022,25.090350237122383,0.13764007091522218,0.026463790048199903,0.01,1e-07,0.07,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.07}",-0.08599934054671311,-0.1480521592960337,-0.21714666119065537,-0.2306175220090977,-0.10551122077402124,-0.10556819785300943,-0.2415811968746306,-0.499194154725286,-0.1499786180965657,-0.33509180151664647,-0.21187408728826593,0.12056525036694926,19
64,168.66360671520232,28.179768709220287,0.14585118293762206,0.03142089145630665,0.01,1e-07,0.1,"{'d_c': 0.01, 'eps': 1e-07, 'l_r': 0.1}",-0.07908562802125241,-0.13653964135408694,-0.20123950431942836,-0.2461281147655923,-0.10585690870038542,-0.10605576505754744,-0.2432898303903325,-0.4961947665934203,-0.15293112900075242,-0.33331265313561725,-0.21006339413384154,0.12126238286973581,5
65,173.96818645000457,23.707914767584143,0.1657325029373169,0.031995662637007836,0.01,0.1,0.01,"{'d_c': 0.01, 'eps': 0.1, 'l_r': 0.01}",-0.11597885180071052,-0.1555607235397466,-0.21983083422523592,-0.2277600321094028,-0.12413519549697596,-0.12560464728086804,-0.25340654281813624,-0.4948151052755071,-0.16752992532453995,-0.34129144516762294,-0.2225913303038746,0.11276990838282137,66
66,175.6055695772171,17.7613994674728,0.13568546772003173,0.024023361688105087,0.01,0.1,0.03,"{'d_c': 0.01, 'eps': 0.1, 'l_r': 0.03}",-0.08533711982620237,-0.15434828229280212,-0.22508160044663506,-0.2356369324436355,-0.10406115683777639,-0.11329172649013453,-0.24736877896077034,-0.5114440380603764,-0.14986759183053946,-0.3343161003774328,-0.2160753327566305,0.1229082663523435,57
