,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
193,1.637295913696289,0.06392526057015092,0.20809464454650878,0.012887512069829259,1,1,0.01,scale,poly,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'poly'}",-0.16656360307338222,-0.28092029429047916,-0.20918663920501607,-0.40299271540735176,-0.30359618549370254,-0.2726518874939864,0.08160540347608938,80
194,1.7629422187805175,0.03295516512704121,0.4309393405914307,0.006048576614986958,1,1,0.01,scale,rbf,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",-0.14540105298664005,-0.27013965283805247,-0.13271378090909564,-0.3918843595001398,-0.27859795806792687,-0.24374736086037094,0.0957665283037328,1
195,2.61332049369812,0.03766042338115753,0.4998373031616211,0.00923009552655442,1,1,0.01,scale,sigmoid,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",-61.31078309750995,-139.85272280568884,-100.32887794194093,-142.12887343316163,-153.52474395602232,-119.42920024686472,34.168623798441004,341
196,2.2145442962646484,0.11289524460045693,0.193809175491333,0.005180384836619978,1,1,0.01,auto,linear,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",-0.1665663628310513,-0.281005205762186,-0.20937282079050404,-0.4030193209277923,-0.3034175288621711,-0.272676247834741,0.08157247841489969,90
197,1.7883888244628907,0.06813310457548738,0.20259652137756348,0.010403787163698873,1,1,0.01,auto,poly,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'poly'}",-0.16655572854073003,-0.2809898856593796,-0.20911898945089233,-0.4030169176572826,-0.3035013255256882,-0.2726365693667946,0.08161994123364555,79
198,1.7951506137847901,0.026609387682801938,0.4377162456512451,0.010083505718854672,1,1,0.01,auto,rbf,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",-0.14795256360962447,-0.27106835613259,-0.13467602025717534,-0.3955428301788474,-0.28772505775887597,-0.24739296558742266,0.09667376838102293,9
199,2.651792573928833,0.06811393587904192,0.5095678329467773,0.0077657366354535505,1,1,0.01,auto,sigmoid,"{'C': 1, 'degree': 1, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",-106.62168154442287,-207.59359966653247,-160.0670760005794,-195.11112115253516,-219.28166536978628,-177.73502874677123,40.715723164183956,353
200,1.8630141735076904,0.10254914245521017,0.14454164505004882,0.0077192705933885235,1,1,0.1,scale,linear,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear'}",-0.1674666058633307,-0.28062461786410475,-0.21347077530868577,-0.403717092015408,-0.30459724555630713,-0.2739752673215673,0.08101820660554739,112
201,1.391188907623291,0.07076148593512561,0.168137264251709,0.00439249607536667,1,1,0.1,scale,poly,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly'}",-0.16738186621234016,-0.28037441410671016,-0.21333365918039654,-0.4037122420095956,-0.30464590227265986,-0.27388961675634044,0.08105904100958308,109
202,1.2752741813659667,0.03439247421683559,0.2980250358581543,0.006396481223787535,1,1,0.1,scale,rbf,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",-0.14684121116594787,-0.27324056102520217,-0.13786714554124033,-0.39142148286798367,-0.2837503659702708,-0.24662415331412896,0.09469717815755457,5
203,2.643585681915283,0.04652588363522596,0.4944329738616943,0.008244345146964555,1,1,0.1,scale,sigmoid,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",-61.30607926804629,-139.87960892739682,-100.32974649117624,-142.19836639021514,-153.54571996379295,-119.45190420812548,34.18676588504561,345
204,1.874626064300537,0.06541174773873037,0.14382686614990234,0.011606201837165327,1,1,0.1,auto,linear,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'linear'}",-0.1674666058633307,-0.28062461786410475,-0.21347077530868577,-0.403717092015408,-0.30459724555630713,-0.2739752673215673,0.08101820660554739,112
205,1.3819846630096435,0.03416717203182114,0.15940613746643068,0.006398986286898715,1,1,0.1,auto,poly,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'poly'}",-0.16742577944019943,-0.2805361697734533,-0.2133331590254995,-0.4036856691443321,-0.3046446462021239,-0.2739250847171217,0.08104158273112666,110
206,1.30643310546875,0.04150777874214803,0.3042135715484619,0.010913422158313242,1,1,0.1,auto,rbf,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",-0.14952875203462773,-0.27434099749654056,-0.1392473834721759,-0.3939811311519966,-0.2942641079648087,-0.2502724744240299,0.09554329287268165,21
207,2.657696342468262,0.07767316471498008,0.5051430702209473,0.0029627192366053832,1,1,0.1,auto,sigmoid,"{'C': 1, 'degree': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",-106.60205324177512,-207.61827156072877,-160.0992873936138,-195.11374372165798,-219.34512858763208,-177.75569690108154,40.736582540585154,357
208,0.15160293579101564,0.014354320010933229,0.009906625747680664,0.0019244773804876492,1,1,1,scale,linear,"{'C': 1, 'degree': 1, 'epsilon': 1, 'gamma': 'scale', 'kernel': 'linear'}",-0.23474817091449227,-0.3410745755525108,-0.3528961335508065,-0.4386987270011708,-0.3892757494017605,-0.35133867128414814,0.0674864776934315,166
209,0.14560375213623047,0.012788039888568884,0.010836124420166016,0.0021056080129928613,1,1,1,scale,poly,"{'C': 1, 'degree': 1, 'epsilon': 1, 'gamma': 'scale', 'kernel': 'poly'}",-0.23344662109858202,-0.3396152963211745,-0.35025951826629165,-0.43816457155463334,-0.3888114805901603,-0.3500594975661684,0.06778186270201728,164
210,0.09648656845092773,0.016776917459664198,0.01994175910949707,0.004577387508423523,1,1,1,scale,rbf,"{'C': 1, 'degree': 1, 'epsilon': 1, 'gamma': 'scale', 'kernel': 'rbf'}",-0.2524701903236926,-0.6298597967255682,-0.3170668294566549,-0.5557035785375651,-0.3546711403801131,-0.4219543070847188,0.14516668595529145,193
211,2.578246831893921,0.06588705468349758,0.48972511291503906,0.006862514151373893,1,1,1,scale,sigmoid,"{'C': 1, 'degree': 1, 'epsilon': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",-61.33944446955293,-139.8932308480419,-99.82509273767896,-142.1819367903231,-153.6381915072736,-119.3755792705741,34.250386955976495,337
